turbine,policy,issue_date,issue_time_utc,issue_time_local,time_utc,time_local,horizon_day,lead_hours,nwp_lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m,power
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 12:00:00,2026-02-01 18:00:00,1,42.0,48.0,0.40888441971732287,0.02174840648226195,0.34963389113077226,0.7506063291225913,7.583333333333333,3.890971664485255,2.266666666666667,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 13:00:00,2026-02-01 19:00:00,1,43.0,48.0,0.3584976774160861,0.020893041232385445,0.2846652856716719,0.7020156451064556,7.546296296296297,3.697089000577252,0.8333333333333334,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 14:00:00,2026-02-01 20:00:00,1,44.0,48.0,0.28269537413207374,0.005467424213464467,0.25553479891261693,0.6839723346385956,7.712962962962963,3.5242034969714564,0.1333333333333333,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 15:00:00,2026-02-01 21:00:00,1,45.0,48.0,0.2914623053808535,0.011149722324422712,0.25378314756980375,0.6861495710091171,8.027777777777777,3.4157632048496773,-0.26666666666666666,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 16:00:00,2026-02-01 22:00:00,1,46.0,48.0,0.27746550510924567,0.012746608996089204,0.2293007718319345,0.6638425443824874,8.24074074074074,3.5224515055644834,-0.5333333333333333,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 17:00:00,2026-02-01 23:00:00,1,47.0,48.0,0.2745947271774087,0.006805256767617979,0.2238253681540624,0.6550424509204458,8.314814814814815,3.4143322347207947,-0.6,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 18:00:00,2026-02-02 00:00:00,2,48.0,72.0,0.25633614733861226,0.0,0.1742869614819878,0.6623503209063359,7.37037037037037,4.270225415933058,-1.5999999999999999,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 19:00:00,2026-02-02 01:00:00,2,49.0,72.0,0.2761452705247101,0.0,0.1972299877982737,0.6731090950210413,7.083333333333333,4.8800425013328335,-1.8333333333333333,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 20:00:00,2026-02-02 02:00:00,2,50.0,72.0,0.28211309156927616,0.009739155708458042,0.22909900684490483,0.6899975355670664,7.148148148148149,5.0948059163331125,-2.1333333333333333,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 21:00:00,2026-02-02 03:00:00,2,51.0,72.0,0.3146236870285051,0.019938728996219096,0.24298364773843667,0.7350975671556712,7.277777777777778,5.2856666187850205,-2.1333333333333333,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 22:00:00,2026-02-02 04:00:00,2,52.0,72.0,0.44723060116946656,0.0581492122425758,0.37703527021237376,0.8378820731823446,7.87037037037037,5.312919070859064,-2.1666666666666665,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 23:00:00,2026-02-02 05:00:00,2,53.0,72.0,0.6005092102914455,0.1832313883460034,0.555410332616556,0.9344248497995561,8.546296296296298,5.222394599203918,-2.1999999999999997,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 00:00:00,2026-02-02 06:00:00,2,54.0,72.0,0.6613049871944152,0.3527875278659715,0.7496890234040963,0.9583670233928041,11.305555555555555,0.4034955290648327,-1.5999999999999999,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 01:00:00,2026-02-02 07:00:00,2,55.0,72.0,0.7025744914616803,0.431391861031043,0.7632906277779248,0.9694252979265245,11.787037037037038,0.425220833452038,-1.5333333333333332,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 02:00:00,2026-02-02 08:00:00,2,56.0,72.0,0.6869877461264264,0.4282005749583475,0.7956172523546605,0.9663563064583769,11.870370370370372,0.8095367775701625,-1.4666666666666668,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 03:00:00,2026-02-02 09:00:00,2,57.0,72.0,0.7624401191359871,0.4795094435865677,0.8320210018034881,0.9734939082164824,12.064814814814815,1.1032126673041835,-0.9,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 04:00:00,2026-02-02 10:00:00,2,58.0,72.0,0.827346232604212,0.6320898458512113,0.8799353794459801,0.973813383864279,11.796296296296298,0.7266601540086455,0.9,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 05:00:00,2026-02-02 11:00:00,2,59.0,72.0,0.8928439638580921,0.6721152833583208,0.9295157274826216,0.972245653979079,11.611111111111112,0.7939781071086922,3.3333333333333335,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 06:00:00,2026-02-02 12:00:00,2,60.0,72.0,0.8990094023670572,0.66505073888225,0.9366252733714269,0.9718234493170306,12.416666666666666,1.153028754473181,5.233333333333333,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 07:00:00,2026-02-02 13:00:00,2,61.0,72.0,0.90576446320077,0.7106803345693604,0.9385564960414468,0.9723553786912745,12.685185185185185,1.2946749119265486,6.633333333333333,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 08:00:00,2026-02-02 14:00:00,2,62.0,72.0,0.8963017481389806,0.7118371162727983,0.9343574102155483,0.9721709016930288,12.870370370370372,0.8504416669040762,7.3999999999999995,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 09:00:00,2026-02-02 15:00:00,2,63.0,72.0,0.879639733482573,0.661095679939601,0.9035682773795322,0.969857183588403,12.52777777777778,0.6009252125773313,7.566666666666666,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 10:00:00,2026-02-02 16:00:00,2,64.0,72.0,0.770309024968348,0.4268116354702826,0.8780434694729857,0.9654065896015265,11.638888888888891,0.15466012118972372,7.033333333333332,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 11:00:00,2026-02-02 17:00:00,2,65.0,72.0,0.6261024967542499,0.16955110222154413,0.6937228699433566,0.953920115611685,9.722222222222223,1.9486066563661764,5.5,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 12:00:00,2026-02-02 18:00:00,2,66.0,72.0,0.5402314636683074,0.18371742931723944,0.5601203646380319,0.9176660738809667,9.75,0.9910868208284049,3.3333333333333335,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 13:00:00,2026-02-02 19:00:00,2,67.0,72.0,0.3498650152211196,0.04748021107332126,0.25750399643342664,0.8258851638619797,8.037037037037038,0.8829372510549155,1.9666666666666668,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 14:00:00,2026-02-02 20:00:00,2,68.0,72.0,0.28611941823236386,0.008219188577821807,0.2023177977928537,0.7269951538590234,6.787037037037038,0.7165015600797449,0.9666666666666668,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 15:00:00,2026-02-02 21:00:00,2,69.0,72.0,0.24971357822918844,0.0,0.14042112124605777,0.696340696834283,5.9259259259259265,1.165453513875228,0.26666666666666666,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 16:00:00,2026-02-02 22:00:00,2,70.0,72.0,0.20181917124263923,0.0,0.11995142980049525,0.6136350089373306,5.814814814814816,1.5476817922432091,0.16666666666666666,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-02 17:00:00,2026-02-02 23:00:00,2,71.0,72.0,0.2028507703169115,0.0,0.12066043422032843,0.5641320827152564,5.777777777777779,1.8111025903003377,0.1333333333333333,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-01 18:00:00,2026-02-02 00:00:00,1,24.0,48.0,0.21761318715241246,0.014091733895827546,0.1994656168745232,0.6737201482937631,7.648148148148149,4.283756043896688,-0.8333333333333334,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-01 19:00:00,2026-02-02 01:00:00,1,25.0,48.0,0.27812194510501687,0.023425897747163277,0.2061164314917675,0.689392274399844,7.990740740740741,4.0690731090849415,-1.0,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-01 20:00:00,2026-02-02 02:00:00,1,26.0,48.0,0.35891598749878506,0.06496794209924014,0.29697017397424375,0.783690685197912,8.416666666666666,3.828197042028087,-1.2,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-01 21:00:00,2026-02-02 03:00:00,1,27.0,48.0,0.45706538897553317,0.17838558251853848,0.49845786791947416,0.853279984065244,8.87037037037037,3.298116434642796,-1.4333333333333336,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-01 22:00:00,2026-02-02 04:00:00,1,28.0,48.0,0.48674101179665524,0.17542485606168529,0.4423758661454527,0.9266403685303697,9.416666666666666,2.7927374950126236,-1.5666666666666667,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-01 23:00:00,2026-02-02 05:00:00,1,29.0,48.0,0.567781308798164,0.27867833268196657,0.5371584758229483,0.9406676988221392,9.972222222222221,2.4423918149588077,-1.6333333333333335,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 00:00:00,2026-02-02 06:00:00,1,30.0,48.0,0.6313966687204811,0.35055350205584634,0.6830048957782926,0.9595214673201853,10.462962962962964,1.523563210361513,-1.9666666666666668,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 01:00:00,2026-02-02 07:00:00,1,31.0,48.0,0.6349567052558328,0.3962293520877415,0.6929512000020628,0.9673807043726795,10.731481481481483,1.2946749119265486,-2.1,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 02:00:00,2026-02-02 08:00:00,1,32.0,48.0,0.6314225986823842,0.3691679899968275,0.7031082898360085,0.9670161364553375,10.944444444444445,1.1399046960379555,-2.1333333333333333,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 03:00:00,2026-02-02 09:00:00,1,33.0,48.0,0.7092695822647226,0.3910417204165335,0.7675082812359113,0.9662564809564707,11.314814814814815,0.8890335530429742,-1.3,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 04:00:00,2026-02-02 10:00:00,1,34.0,48.0,0.8115510550876649,0.5711129092590348,0.8528323196116806,0.9757547769395671,11.444444444444445,0.7222222222222228,0.9999999999999999,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 05:00:00,2026-02-02 11:00:00,1,35.0,48.0,0.8453030789571981,0.6026526167444224,0.8729179584818607,0.9758550534564755,12.287037037037038,1.2064427525690304,3.3000000000000003,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 06:00:00,2026-02-02 12:00:00,1,36.0,48.0,0.8906134858314599,0.6446135281415128,0.9269520625528511,0.9730685262741475,11.722222222222223,2.028158259585757,5.066666666666667,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 07:00:00,2026-02-02 13:00:00,1,37.0,48.0,0.8986737824712702,0.6799553072386877,0.9374439131516434,0.9730857341436552,11.981481481481483,1.972287427195451,6.5,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 08:00:00,2026-02-02 14:00:00,1,38.0,48.0,0.9027206554702363,0.676845188580677,0.9371742666429849,0.9729188593002082,12.416666666666666,2.0178600692960003,7.333333333333333,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 09:00:00,2026-02-02 15:00:00,1,39.0,48.0,0.9009277918910092,0.6793146170666042,0.9342237281381028,0.9711985711036242,12.435185185185185,1.8655282022127215,7.566666666666667,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 10:00:00,2026-02-02 16:00:00,1,40.0,48.0,0.8590401333910441,0.6297634094558985,0.9230589080884085,0.9701053941436858,12.324074074074076,1.620026418521568,6.8,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 11:00:00,2026-02-02 17:00:00,1,41.0,48.0,0.7084261064723092,0.37527777705152826,0.796147280490537,0.9711009889693925,12.101851851851853,1.2172668906725317,5.3,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 12:00:00,2026-02-02 18:00:00,1,42.0,48.0,0.5642942625209657,0.1632030060317209,0.6817079085395057,0.9389984063370201,10.305555555555557,0.6092142277628142,3.3666666666666667,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 13:00:00,2026-02-02 19:00:00,1,43.0,48.0,0.29461423311741936,0.039502601638608886,0.24941620279576943,0.8064992610184192,8.296296296296296,1.9613025821963428,1.9666666666666668,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 14:00:00,2026-02-02 20:00:00,1,44.0,48.0,0.23772662671145034,0.0,0.15924827941372763,0.6977170823253981,7.064814814814816,2.3280915549148506,1.0666666666666667,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 15:00:00,2026-02-02 21:00:00,1,45.0,48.0,0.21547036227744368,0.0,0.14036107860296965,0.6559346575793605,6.805555555555556,1.9497942278261562,0.6666666666666666,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 16:00:00,2026-02-02 22:00:00,1,46.0,48.0,0.21042196194418697,0.014112443918051332,0.14708031860244894,0.6285478191215731,6.6944444444444455,1.0555555555555558,0.2666666666666666,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 17:00:00,2026-02-02 23:00:00,1,47.0,48.0,0.2148466313909891,0.012507955953999506,0.13842269302519652,0.5257253040698211,6.8240740740740735,0.4206598774666875,-0.09999999999999994,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 18:00:00,2026-02-03 00:00:00,2,48.0,72.0,0.144267946147795,0.0,0.09172995220744985,0.4516582999419435,4.851851851851852,1.268180544324867,-0.10000000000000002,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 19:00:00,2026-02-03 01:00:00,2,49.0,72.0,0.1652507331748666,0.0,0.09887932803731514,0.49889162062177694,5.037037037037038,1.6648910294423767,-0.1666666666666666,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 20:00:00,2026-02-03 02:00:00,2,50.0,72.0,0.16748187055117095,0.0,0.07697912069081504,0.5009356218912986,5.12037037037037,1.5379292368144122,-0.39999999999999997,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 21:00:00,2026-02-03 03:00:00,2,51.0,72.0,0.16302589651078223,0.0,0.08652508048819288,0.4462842913004924,5.1759259259259265,1.0791705395802564,-0.5333333333333333,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 22:00:00,2026-02-03 04:00:00,2,52.0,72.0,0.1486177022551096,0.0,0.07549479011091517,0.4794562659646653,5.231481481481482,0.0641500299099587,-0.49999999999999994,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 23:00:00,2026-02-03 05:00:00,2,53.0,72.0,0.17375420413131645,0.014852864263167509,0.10349618488851775,0.5076277029960398,5.657407407407407,0.8794346762518741,-0.3333333333333334,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 00:00:00,2026-02-03 06:00:00,2,54.0,72.0,0.23581677160888215,0.04644359408606398,0.1398715699474266,0.6163415725413588,7.898148148148149,0.2796234976026203,-0.5333333333333333,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 01:00:00,2026-02-03 07:00:00,2,55.0,72.0,0.11783821670374386,0.0,0.10705538340649921,0.4687220394045524,6.064814814814816,3.4592349709671564,-1.1666666666666667,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 02:00:00,2026-02-03 08:00:00,2,56.0,72.0,0.1822986112677664,0.0,0.11288622460151065,0.5227940950286815,6.055555555555556,3.930040209639428,-1.4333333333333336,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 03:00:00,2026-02-03 09:00:00,2,57.0,72.0,0.12502086568658508,0.0,0.07462502307863887,0.42047391016120106,6.6759259259259265,2.149026001983607,-0.6333333333333333,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 04:00:00,2026-02-03 10:00:00,2,58.0,72.0,0.10380997054005384,0.0,0.05211761896264909,0.3027632172844714,5.87037037037037,1.2128215919877792,1.3666666666666665,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 05:00:00,2026-02-03 11:00:00,2,59.0,72.0,0.06618243368139413,0.0,0.019191338835267493,0.22058161428847944,4.305555555555555,2.7851291611780673,3.6,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 06:00:00,2026-02-03 12:00:00,2,60.0,72.0,0.041679337701325286,0.0,0.0007431084307960786,0.18144051431370564,2.6296296296296293,2.537729697280801,5.1000000000000005,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 07:00:00,2026-02-03 13:00:00,2,61.0,72.0,0.041415673842787645,0.0,0.000855951899303771,0.18945953054662612,2.1574074074074074,1.220432190869402,6.166666666666667,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 08:00:00,2026-02-03 14:00:00,2,62.0,72.0,0.040845060601610084,0.0,0.001544980505791313,0.15805983480789332,1.6944444444444444,0.486705985220423,7.0,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 09:00:00,2026-02-03 15:00:00,2,63.0,72.0,0.07014381249499116,0.0,0.03277681565987037,0.1966764460811458,2.1944444444444446,1.1273124382057236,7.166666666666667,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 10:00:00,2026-02-03 16:00:00,2,64.0,72.0,0.11048811315578927,0.0,0.07392388594073197,0.27577933852093833,3.3518518518518525,1.9245677190864954,6.400000000000001,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 11:00:00,2026-02-03 17:00:00,2,65.0,72.0,0.21761490384867144,0.0,0.14469793267679876,0.4958068598549533,4.768518518518518,2.472274239985417,4.8999999999999995,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 12:00:00,2026-02-03 18:00:00,2,66.0,72.0,0.24169681905460222,0.0,0.194136834815034,0.5607040765581577,5.527777777777779,1.986256793413862,3.6,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 13:00:00,2026-02-03 19:00:00,2,67.0,72.0,0.2523063636577146,0.0,0.22600052026765655,0.6017044409932211,6.0092592592592595,1.6602499935709272,2.6999999999999997,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 14:00:00,2026-02-03 20:00:00,2,68.0,72.0,0.23002739727084798,0.0,0.20410859572390633,0.5237481381198186,5.981481481481482,0.5868500695366968,2.3000000000000003,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 15:00:00,2026-02-03 21:00:00,2,69.0,72.0,0.1605300184110441,0.0,0.14841604293819466,0.4288624765571011,5.601851851851852,0.2505138751568275,1.9666666666666668,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 16:00:00,2026-02-03 22:00:00,2,70.0,72.0,0.12928481292533062,0.0,0.13355791964408584,0.36196522375719714,5.0,1.0897247358851685,1.7,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-03 17:00:00,2026-02-03 23:00:00,2,71.0,72.0,0.11000918118580291,0.0,0.07318335816508256,0.32518952184246197,4.731481481481482,1.8124512197210474,1.4666666666666668,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-02 18:00:00,2026-02-03 00:00:00,1,24.0,48.0,0.2710090209861091,0.025985184473542977,0.2894618551655919,0.6699489814503843,6.444444444444444,0.29000851413640416,-0.19999999999999996,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-02 19:00:00,2026-02-03 01:00:00,1,25.0,48.0,0.32294025555981143,0.029597472100011013,0.32617212890355124,0.7596075197018834,7.361111111111112,0.5780181124079109,-0.1333333333333334,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-02 20:00:00,2026-02-03 02:00:00,1,26.0,48.0,0.3774515327233171,0.06720377042783476,0.3702547595777499,0.8679272884482099,8.62962962962963,0.9519040913752573,0.10000000000000009,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-02 21:00:00,2026-02-03 03:00:00,1,27.0,48.0,0.3924767312538895,0.09653062831608616,0.39405629346693616,0.8798562403462592,9.50925925925926,1.3368972431279549,0.20000000000000004,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-02 22:00:00,2026-02-03 04:00:00,1,28.0,48.0,0.37560530789511903,0.1503124861647161,0.4144977846925662,0.8506179081101086,9.666666666666666,1.0551899951790322,-0.03333333333333336,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-02 23:00:00,2026-02-03 05:00:00,1,29.0,48.0,0.38652868360311365,0.12471813675049925,0.4286988005661491,0.8694476254547274,10.027777777777777,1.4561491580090178,-0.23333333333333325,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 00:00:00,2026-02-03 06:00:00,1,30.0,48.0,0.27012681998932514,0.02595421157308206,0.24128118713616425,0.73893424106662,8.916666666666666,2.615982453597666,-0.5666666666666668,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 01:00:00,2026-02-03 07:00:00,1,31.0,48.0,0.16580858240721008,0.0,0.14133427829881307,0.6361256794865475,7.629629629629629,4.153900195151024,-0.9666666666666667,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 02:00:00,2026-02-03 08:00:00,1,32.0,48.0,0.1814682680718125,0.0,0.1545053721248072,0.6648676242393691,6.5092592592592595,4.74962095087121,-1.5666666666666667,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 03:00:00,2026-02-03 09:00:00,1,33.0,48.0,0.11848947018148911,0.0,0.06569078924648186,0.45377051588122597,6.62037037037037,2.6270690454472883,-1.0,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 04:00:00,2026-02-03 10:00:00,1,34.0,48.0,0.09274578257919869,0.0,0.045668013176741275,0.33356495961133537,5.407407407407408,2.248170266533454,1.0333333333333334,
