turbine,policy,issue_date,issue_time_utc,issue_time_local,time_utc,time_local,horizon_day,lead_hours,nwp_lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m,power
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 07:00:00,2025-10-02 13:00:00,1,37.0,48.0,0.09658084336877788,0.018783357713187024,0.03501904998748555,0.26666214697014384,1.7222222222222225,0.3154949081000152,12.1,0.43
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 08:00:00,2025-10-02 14:00:00,1,38.0,48.0,0.0872007448339891,0.01896065476723626,0.030114919205506942,0.2611300862260737,0.9907407407407408,0.3771372565632648,12.966666666666667,0.62
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 09:00:00,2025-10-02 15:00:00,1,39.0,48.0,0.08466812173290969,0.019657257087156068,0.02946642121634268,0.23709953428292438,0.6851851851851851,0.20848759720736487,13.433333333333332,0.8033333333333333
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 10:00:00,2025-10-02 16:00:00,1,40.0,48.0,0.07891116715026128,0.019476559176783908,0.02869697700891538,0.2255300846060977,0.9629629629629629,0.16276292436339765,13.5,0.8983333333333333
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 11:00:00,2025-10-02 17:00:00,1,41.0,48.0,0.07980112854936426,0.01998843593742679,0.029068148671449606,0.2123774419318522,1.3240740740740742,0.4252208334520383,13.200000000000001,0.965
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 12:00:00,2025-10-02 18:00:00,1,42.0,48.0,0.08946432928126094,0.019920077997275902,0.032041666448446054,0.23961920653820531,1.277777777777778,0.7301910793386063,12.6,0.9766666666666666
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 13:00:00,2025-10-02 19:00:00,1,43.0,48.0,0.1007048189473884,0.019549951450332916,0.03710987618079214,0.25352060185996345,1.814814814814815,0.9790763683081234,11.5,0.79
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 14:00:00,2025-10-02 20:00:00,1,44.0,48.0,0.09994677069666666,0.018018585641525725,0.05550699529716398,0.2641373968273421,2.2129629629629632,1.7396815138258286,10.800000000000002,0.6699999999999999
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 15:00:00,2025-10-02 21:00:00,1,45.0,48.0,0.12029415678569808,0.01721734857899724,0.07162398728201483,0.31602404808869167,2.7592592592592595,2.070205552307931,10.133333333333333,0.6216666666666667
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 16:00:00,2025-10-02 22:00:00,1,46.0,48.0,0.13103833889147642,0.015428123660912327,0.09930954691492527,0.3528582022435375,3.694444444444444,1.9190806054906526,9.233333333333334,0.5966666666666667
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 17:00:00,2025-10-02 23:00:00,1,47.0,48.0,0.12624077605905626,0.017185462831661454,0.07490605303929739,0.3438754476603955,4.694444444444444,1.8196034705735908,8.566666666666668,0.4083333333333334
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-02 18:00:00,2025-10-03 00:00:00,1,24.0,48.0,0.28681194490180045,0.0024694865307283986,0.20819235915736894,0.6832238117249656,5.462962962962963,1.6555959478045452,8.266666666666667,0.15
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-02 19:00:00,2025-10-03 01:00:00,1,25.0,48.0,0.27905507453018,0.0058179057307938264,0.19896271800812534,0.6909969744026472,6.1759259259259265,1.9669988210824934,8.0,0.22999999999999998
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-02 20:00:00,2025-10-03 02:00:00,1,26.0,48.0,0.27529100898251346,0.01197043967882283,0.19751686180155648,0.7296179561518561,6.25,1.8417316060278641,7.533333333333332,0.4183333333333333
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-02 21:00:00,2025-10-03 03:00:00,1,27.0,48.0,0.25052328076901775,0.014174916619011102,0.16361018351676146,0.7007206563950756,6.2407407407407405,2.034489147313148,7.066666666666666,0.1416666666666667
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-02 22:00:00,2025-10-03 04:00:00,1,28.0,48.0,0.2146880259980043,0.0179972638444848,0.14784865458964225,0.6273031458404064,6.138888888888889,1.7939799880519476,6.666666666666667,0.105
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-02 23:00:00,2025-10-03 05:00:00,1,29.0,48.0,0.20408141457784124,0.02483719342757816,0.11872199275707321,0.5738590893464836,5.842592592592593,1.5013711154599485,6.266666666666666,0.051666666666666666
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 00:00:00,2025-10-03 06:00:00,1,30.0,48.0,0.16782457790771854,0.025556283738860416,0.10347888296786256,0.4848305823640921,5.25,1.708502701631309,6.366666666666667,0.028333333333333335
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 01:00:00,2025-10-03 07:00:00,1,31.0,48.0,0.13599666913827974,0.028482734974929473,0.08816087070607789,0.4047402928672824,4.787037037037037,1.4276084349783726,6.533333333333334,0.01
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 02:00:00,2025-10-03 08:00:00,1,32.0,48.0,0.12881134361265634,0.02838431048344703,0.09243217991434033,0.35634507436456186,4.305555555555556,1.166666666666667,7.733333333333334,0.01
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 03:00:00,2025-10-03 09:00:00,1,33.0,48.0,0.1307557354105642,0.02989176539060516,0.0843454287163858,0.3585952577019062,4.046296296296297,1.466270288749923,9.533333333333333,0.01
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 04:00:00,2025-10-03 10:00:00,1,34.0,48.0,0.13185985883443166,0.03576487973097624,0.06645845053643286,0.3178135934011962,3.342592592592593,1.9407372066691038,11.266666666666667,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 05:00:00,2025-10-03 11:00:00,1,35.0,48.0,0.11519802708830895,0.039075858489091994,0.055034445009176355,0.29594221519964686,2.601851851851852,2.0048808755392127,12.933333333333332,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 06:00:00,2025-10-03 12:00:00,1,36.0,48.0,0.10974438647899631,0.03907743641297309,0.05430300922385005,0.28408761451499487,1.527777777777778,1.191210091243976,14.299999999999999,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 07:00:00,2025-10-03 13:00:00,1,37.0,48.0,0.1240209440729298,0.03870664600694663,0.05471798954605593,0.3320069088926818,1.3240740740740742,0.057824055540725915,15.466666666666667,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 08:00:00,2025-10-03 14:00:00,1,38.0,48.0,0.15328786554683774,0.02929666791520895,0.09434845520062653,0.37324415143242046,2.407407407407408,1.7036030566084335,16.433333333333334,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 09:00:00,2025-10-03 15:00:00,1,39.0,48.0,0.21745272587995484,0.020675999736091855,0.158711663081899,0.551126916962273,4.194444444444444,1.6848544649023056,16.833333333333332,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 10:00:00,2025-10-03 16:00:00,1,40.0,48.0,0.277733284074271,0.01570487403236917,0.25750296126988326,0.7364076754559888,5.666666666666667,1.2509255832441895,16.73333333333333,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 11:00:00,2025-10-03 17:00:00,1,41.0,48.0,0.34716525688998784,0.03252455868524956,0.32026581538835014,0.8454472055644169,7.0092592592592595,0.5132002392796676,16.03333333333333,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 12:00:00,2025-10-03 18:00:00,1,42.0,48.0,0.37416846354515376,0.012420321530809686,0.3295175798373274,0.963726551340871,7.018518518518519,1.5755983904745026,14.766666666666666,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 13:00:00,2025-10-03 19:00:00,1,43.0,48.0,0.3864844674973254,0.008817814491411058,0.34297723841705713,1.0,7.296296296296297,1.964250975054898,13.366666666666667,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 14:00:00,2025-10-03 20:00:00,1,44.0,48.0,0.4394720790743625,0.0,0.31783415215679234,1.0,7.111111111111112,1.8825465416508256,12.433333333333332,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 15:00:00,2025-10-03 21:00:00,1,45.0,48.0,0.34892031600904017,0.0019734582359041686,0.23386667150763712,0.8921419800977481,6.277777777777779,2.0174776453241607,11.666666666666666,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 16:00:00,2025-10-03 22:00:00,1,46.0,48.0,0.2792196926321923,0.0012445719133475364,0.2101259907779459,0.798378491126462,5.2407407407407405,1.9787320835414317,10.933333333333332,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 17:00:00,2025-10-03 23:00:00,1,47.0,48.0,0.2259037085216432,0.014017745941062532,0.1597687650822557,0.6134923150137584,4.287037037037037,2.072440659721248,10.266666666666667,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-03 18:00:00,2025-10-04 00:00:00,1,24.0,48.0,0.1451451362137156,0.055183747479259485,0.06913459343551503,0.4141860729717368,2.555555555555556,2.2582154540780732,9.866666666666667,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-03 19:00:00,2025-10-04 01:00:00,1,25.0,48.0,0.13788922841024429,0.054095055942716935,0.07210709662190759,0.39657178889363054,2.3425925925925926,1.70812630482966,9.5,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-03 20:00:00,2025-10-04 02:00:00,1,26.0,48.0,0.1507786902392465,0.042254653493300806,0.09573761038806358,0.5502797428683146,2.361111111111111,1.6985378606900499,9.066666666666666,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-03 21:00:00,2025-10-04 03:00:00,1,27.0,48.0,0.15838834320919865,0.043038595428545316,0.09452762034098668,0.5512256778340855,3.2685185185185186,2.4504870600098503,8.566666666666666,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-03 22:00:00,2025-10-04 04:00:00,1,28.0,48.0,0.2044531112767383,0.019948187481759236,0.1427873843596834,0.6230390990317457,4.166666666666667,2.716973397816851,8.1,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-03 23:00:00,2025-10-04 05:00:00,1,29.0,48.0,0.2934260630737139,0.0,0.21253062731240058,0.8485130660982398,4.888888888888888,3.2062583477618567,7.8999999999999995,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 00:00:00,2025-10-04 06:00:00,1,30.0,48.0,0.34554855500524573,0.0,0.27068765652019255,0.939496101116892,6.703703703703703,1.8175527344170326,8.1,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 01:00:00,2025-10-04 07:00:00,1,31.0,48.0,0.3533328160062996,0.0,0.31704258469612223,0.9036681517773599,7.0740740740740735,1.6114303642820063,8.1,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 02:00:00,2025-10-04 08:00:00,1,32.0,48.0,0.3605862341313383,0.020119097805368802,0.3052278366418362,0.9612247404112058,7.027777777777779,1.1983141450068322,9.033333333333333,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 03:00:00,2025-10-04 09:00:00,1,33.0,48.0,0.48794245105776013,0.0,0.3779021965148706,1.0,7.0,0.80363756341608,10.666666666666666,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 04:00:00,2025-10-04 10:00:00,1,34.0,48.0,0.4188443962456402,0.0,0.33261403142865514,0.9908587471552137,6.6759259259259265,1.4764962418724183,12.366666666666667,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 05:00:00,2025-10-04 11:00:00,1,35.0,48.0,0.42649510924702044,0.0,0.3112192683025084,0.9863854278980513,6.62962962962963,1.2239045660635783,14.1,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 06:00:00,2025-10-04 12:00:00,1,36.0,48.0,0.3053050465197062,0.022624218113781486,0.20069746161549326,0.8017215048700306,6.4444444444444455,1.076187257100584,15.633333333333335,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 07:00:00,2025-10-04 13:00:00,1,37.0,48.0,0.15917855162641825,0.046816499303079025,0.09266574422330665,0.5051988379035597,4.620370370370371,0.9916057144874244,16.766666666666666,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 08:00:00,2025-10-04 14:00:00,1,38.0,48.0,0.13803953331292404,0.05271850809166359,0.07573064669084789,0.4061868356607142,2.0925925925925926,1.0615085546158514,17.666666666666668,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 09:00:00,2025-10-04 15:00:00,1,39.0,48.0,0.1894986316651085,0.037738204514077375,0.11792692087391272,0.627498395779307,1.0925925925925926,0.6049776379229493,18.099999999999998,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 10:00:00,2025-10-04 16:00:00,1,40.0,48.0,0.29354675709343414,0.0,0.24418884347553804,0.7357714480984996,3.8981481481481484,0.6372765484285096,18.0,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 11:00:00,2025-10-04 17:00:00,1,41.0,48.0,0.46937474414611097,0.0,0.42344921013176956,1.0,6.972222222222221,0.5576349972190201,17.2,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 12:00:00,2025-10-04 18:00:00,1,42.0,48.0,0.5285737659407821,0.017807453969844733,0.5193204570389937,1.0,9.148148148148149,0.7838716301221067,15.6,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 13:00:00,2025-10-04 19:00:00,1,43.0,48.0,0.6103886984863223,0.04400481792800093,0.617767693989389,1.0,9.944444444444445,0.34805455794837975,14.299999999999999,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 14:00:00,2025-10-04 20:00:00,1,44.0,48.0,0.7547156494954526,0.04233579309667246,0.7350110144871425,1.0,9.157407407407407,0.33139870681802275,13.466666666666667,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 15:00:00,2025-10-04 21:00:00,1,45.0,48.0,0.7232172931153837,0.0,0.729877883045347,1.0,8.296296296296296,0.6119522830317892,12.933333333333332,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 16:00:00,2025-10-04 22:00:00,1,46.0,48.0,0.72221766477924,0.0026324251753161443,0.7075020103346179,1.0,8.055555555555555,1.0015420209622194,12.299999999999999,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 17:00:00,2025-10-04 23:00:00,1,47.0,48.0,0.7709293834545192,0.1636417143671166,0.7494442765236271,1.0,8.50925925925926,1.1007619882302029,11.766666666666666,
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-04 18:00:00,2025-10-05 00:00:00,1,24.0,48.0,0.7942322978597632,0.06156384789583136,0.7384530408241226,1.0,8.648148148148147,1.5578686505961559,11.433333333333332,
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-04 19:00:00,2025-10-05 01:00:00,1,25.0,48.0,0.7982630463777175,0.14366417756443894,0.7475281838202396,1.0,9.277777777777779,1.6729049916570613,11.066666666666668,
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-04 20:00:00,2025-10-05 02:00:00,1,26.0,48.0,0.8314859003056257,0.19481845581269874,0.8237387616834314,1.0,9.777777777777779,0.8502904369452204,10.766666666666666,
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-04 21:00:00,2025-10-05 03:00:00,1,27.0,48.0,0.8955828951076905,0.24425662317852115,0.8640884673583487,1.0,10.0,0.22047927592204947,10.5,
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-04 22:00:00,2025-10-05 04:00:00,1,28.0,48.0,0.9158269527083845,0.3327095516204803,0.9338879265961907,1.0,10.324074074074074,0.22280017436140678,10.033333333333333,
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-04 23:00:00,2025-10-05 05:00:00,1,29.0,48.0,0.9130349096875071,0.33048519471187865,0.9341995011764954,1.0,10.444444444444445,0.41666666666666696,9.533333333333333,
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 00:00:00,2025-10-05 06:00:00,1,30.0,48.0,0.9022248747855056,0.32113040515691427,0.9359166522594268,1.0,10.50925925925926,0.6828664469441595,9.200000000000001,
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 01:00:00,2025-10-05 07:00:00,1,31.0,48.0,0.8818775841860423,0.30341445419591906,0.9250584249239777,1.0,10.50925925925926,0.6551866507531291,9.066666666666666,
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 02:00:00,2025-10-05 08:00:00,1,32.0,48.0,0.9005529665210255,0.2992538961818526,0.9314387901814215,1.0,10.324074074074074,0.6390901454347189,9.766666666666666,
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 03:00:00,2025-10-05 09:00:00,1,33.0,48.0,0.8212265685096187,0.3569696454213324,0.8192703459122507,1.0,10.037037037037036,1.3983934050281912,10.966666666666669,
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 04:00:00,2025-10-05 10:00:00,1,34.0,48.0,0.8354282778104724,0.3595057476636202,0.8455448945121741,1.0,10.037037037037038,1.7865092292897466,12.166666666666666,
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 05:00:00,2025-10-05 11:00:00,1,35.0,48.0,0.9091614083572811,0.5335103800634338,0.9735493626492345,1.0,10.314814814814815,1.6648910294423764,13.466666666666667,
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 06:00:00,2025-10-05 12:00:00,1,36.0,48.0,0.9485971270445932,0.5340513996126944,0.996666052171862,1.0,10.824074074074074,1.3867576240349042,14.233333333333334,
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 07:00:00,2025-10-05 13:00:00,1,37.0,48.0,0.9544075070607534,0.5428716268886467,0.9955345794281238,1.0,11.25,1.4436429400206978,14.866666666666667,
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 08:00:00,2025-10-05 14:00:00,1,38.0,48.0,0.9556724805373171,0.5364458581719735,0.9964953859484139,1.0,11.787037037037038,1.6349607664463794,15.166666666666666,0.9866666666666667
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 09:00:00,2025-10-05 15:00:00,1,39.0,48.0,0.9378848677378573,0.5486752018987415,0.9891316348547212,1.0,11.99074074074074,1.6443724959235346,15.166666666666666,0.9833333333333334
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 10:00:00,2025-10-05 16:00:00,1,40.0,48.0,0.9276359702562539,0.5310267374682055,0.9882385178992126,1.0,11.981481481481483,1.6965681894339457,14.799999999999999,0.9866666666666667
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 11:00:00,2025-10-05 17:00:00,1,41.0,48.0,0.8590536246399862,0.4937478001377275,0.8938087578639696,1.0,11.592592592592593,1.506757754266144,14.133333333333333,0.91
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 12:00:00,2025-10-05 18:00:00,1,42.0,48.0,0.8303817596239952,0.46765731909185765,0.8485786147004373,1.0,10.796296296296298,1.2216960146711526,13.299999999999999,0.47
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 13:00:00,2025-10-05 19:00:00,1,43.0,48.0,0.8174579895385129,0.4675003223721026,0.8318494378241068,1.0,10.342592592592593,1.0055146298199211,12.033333333333333,0.49833333333333335
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 14:00:00,2025-10-05 20:00:00,1,44.0,48.0,0.8351518451390324,0.2758754541519718,0.888603039755569,1.0,9.842592592592593,1.0483428035451265,10.633333333333333,0.7933333333333333
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 15:00:00,2025-10-05 21:00:00,1,45.0,48.0,0.841844173032314,0.22312959599418647,0.8750240396356987,1.0,9.833333333333334,1.3729642618063775,9.6,0.935
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 16:00:00,2025-10-05 22:00:00,1,46.0,48.0,0.8336255937263987,0.2059305718616321,0.8642551980332638,1.0,10.268518518518519,1.797059784290093,8.666666666666666,0.9083333333333333
t1,strict,2025-10-04,2025-10-03 18:00:00,2025-10-04,2025-10-05 17:00:00,2025-10-05 23:00:00,1,47.0,48.0,0.7852664599704432,0.14448961068566535,0.8114429627967618,1.0,10.472222222222223,2.004816730640682,7.933333333333333,0.8450000000000001
t1,strict,2025-10-05,2025-10-04 18:00:00,2025-10-05,2025-10-05 18:00:00,2025-10-06 00:00:00,1,24.0,48.0,0.6663916138335361,0.0,0.6488723919024215,1.0,9.703703703703704,1.619073555140326,7.233333333333334,0.81
t1,strict,2025-10-05,2025-10-04 18:00:00,2025-10-05,2025-10-05 19:00:00,2025-10-06 01:00:00,1,25.0,48.0,0.5918656564041692,0.0,0.5673457037530633,1.0,8.916666666666666,1.3869430814244375,6.666666666666667,0.6633333333333333
t1,strict,2025-10-05,2025-10-04 18:00:00,2025-10-05,2025-10-05 20:00:00,2025-10-06 02:00:00,1,26.0,48.0,0.4470340950134388,0.0,0.4450549896327537,1.0,8.092592592592593,1.3194688106911934,6.0,0.26666666666666666
t1,strict,2025-10-05,2025-10-04 18:00:00,2025-10-05,2025-10-05 21:00:00,2025-10-06 03:00:00,1,27.0,48.0,0.35771672733437054,0.0,0.35454233027567134,0.9902472277749457,7.083333333333333,0.9292071490932077,5.233333333333333,0.11666666666666665
t1,strict,2025-10-05,2025-10-04 18:00:00,2025-10-05,2025-10-05 22:00:00,2025-10-06 04:00:00,1,28.0,48.0,0.26074757749400895,0.0,0.19667984549631268,0.7801386345501585,5.907407407407407,0.6486770328939631,4.466666666666666,0.11
t1,strict,2025-10-05,2025-10-04 18:00:00,2025-10-05,2025-10-05 23:00:00,2025-10-06 05:00:00,1,29.0,48.0,0.1688783443167306,0.03408084893130646,0.1437316794469342,0.5998589050953861,4.6944444444444455,0.8502904369452204,3.8666666666666667,0.09666666666666666
t1,strict,2025-10-05,2025-10-04 18:00:00,2025-10-05,2025-10-06 00:00:00,2025-10-06 06:00:00,1,30.0,48.0,0.14772036857379478,0.04778511477037768,0.12259735198865658,0.4973237079178865,4.333333333333333,0.5144516438181148,3.466666666666667,0.12666666666666668
t1,strict,2025-10-05,2025-10-04 18:00:00,2025-10-05,2025-10-06 01:00:00,2025-10-06 07:00:00,1,31.0,48.0,0.14722033791596184,0.05822896247921258,0.10944400291934245,0.4515403591428675,3.6296296296296298,0.851801528304217,3.266666666666667,0.10333333333333333
t1,strict,2025-10-05,2025-10-04 18:00:00,2025-10-05,2025-10-06 02:00:00,2025-10-06 08:00:00,1,32.0,48.0,0.13446325206010157,0.06907115007543717,0.093790651369765,0.40762023894330823,2.768518518518519,1.2134576316741814,4.033333333333333,0.02666666666666667
