turbine,policy,issue_date,issue_time_utc,issue_time_local,time_utc,time_local,horizon_day,lead_hours,nwp_lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m,power
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 07:00:00,2025-10-02 13:00:00,1,37.0,48.0,0.09658084336877788,0.018783357713187024,0.03501904998748555,0.26666214697014384,1.7222222222222225,0.3154949081000152,12.1,0.43
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 08:00:00,2025-10-02 14:00:00,1,38.0,48.0,0.0872007448339891,0.01896065476723626,0.030114919205506942,0.2611300862260737,0.9907407407407408,0.3771372565632648,12.966666666666667,0.62
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 09:00:00,2025-10-02 15:00:00,1,39.0,48.0,0.08466812173290969,0.019657257087156068,0.02946642121634268,0.23709953428292438,0.6851851851851851,0.20848759720736487,13.433333333333332,0.8033333333333333
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 10:00:00,2025-10-02 16:00:00,1,40.0,48.0,0.07891116715026128,0.019476559176783908,0.02869697700891538,0.2255300846060977,0.9629629629629629,0.16276292436339765,13.5,0.8983333333333333
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 11:00:00,2025-10-02 17:00:00,1,41.0,48.0,0.07980112854936426,0.01998843593742679,0.029068148671449606,0.2123774419318522,1.3240740740740742,0.4252208334520383,13.200000000000001,0.965
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 12:00:00,2025-10-02 18:00:00,1,42.0,48.0,0.08946432928126094,0.019920077997275902,0.032041666448446054,0.23961920653820531,1.277777777777778,0.7301910793386063,12.6,0.9766666666666666
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 13:00:00,2025-10-02 19:00:00,1,43.0,48.0,0.1007048189473884,0.019549951450332916,0.03710987618079214,0.25352060185996345,1.814814814814815,0.9790763683081234,11.5,0.79
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 14:00:00,2025-10-02 20:00:00,1,44.0,48.0,0.09994677069666666,0.018018585641525725,0.05550699529716398,0.2641373968273421,2.2129629629629632,1.7396815138258286,10.800000000000002,0.6699999999999999
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 15:00:00,2025-10-02 21:00:00,1,45.0,48.0,0.12029415678569808,0.01721734857899724,0.07162398728201483,0.31602404808869167,2.7592592592592595,2.070205552307931,10.133333333333333,0.6216666666666667
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 16:00:00,2025-10-02 22:00:00,1,46.0,48.0,0.13103833889147642,0.015428123660912327,0.09930954691492527,0.3528582022435375,3.694444444444444,1.9190806054906526,9.233333333333334,0.5966666666666667
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 17:00:00,2025-10-02 23:00:00,1,47.0,48.0,0.12624077605905626,0.017185462831661454,0.07490605303929739,0.3438754476603955,4.694444444444444,1.8196034705735908,8.566666666666668,0.4083333333333334
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 18:00:00,2025-10-03 00:00:00,2,48.0,72.0,0.11859090188910561,0.017282136124759512,0.08900128757520452,0.3427823089742179,3.527777777777778,2.7642727259993185,8.433333333333332,0.15
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 19:00:00,2025-10-03 01:00:00,2,49.0,72.0,0.1254546831046969,0.017267840357882133,0.08458993556187262,0.3173044947840116,3.824074074074074,1.9084633898212628,8.0,0.22999999999999998
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 20:00:00,2025-10-03 02:00:00,2,50.0,72.0,0.11459432294425644,0.017007582047341943,0.07827877579353043,0.31429554208351157,4.25,0.8678055195451838,7.566666666666666,0.4183333333333333
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 21:00:00,2025-10-03 03:00:00,2,51.0,72.0,0.1078559569316426,0.018160831750668814,0.06148029690164305,0.3114795003964391,4.518518518518519,1.016960087186337,7.099999999999999,0.1416666666666667
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 22:00:00,2025-10-03 04:00:00,2,52.0,72.0,0.10207446534364062,0.017807847131862474,0.059409126778164824,0.2976656453613249,4.444444444444445,1.3897219723721095,6.666666666666667,0.105
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-02 23:00:00,2025-10-03 05:00:00,2,53.0,72.0,0.10071187949646188,0.016981822934487842,0.05947220681912004,0.2900073140938573,4.324074074074074,1.8245440266953807,6.433333333333334,0.051666666666666666
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 00:00:00,2025-10-03 06:00:00,2,54.0,72.0,0.09673974889830698,0.018167319675680194,0.05320184198687448,0.2748304211431744,4.250000000000001,1.163023411969907,6.133333333333333,0.028333333333333335
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 01:00:00,2025-10-03 07:00:00,2,55.0,72.0,0.09503079045024934,0.01800902705002074,0.05698215245316043,0.2771586909417921,4.046296296296297,1.1720554559275547,6.400000000000001,0.01
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 02:00:00,2025-10-03 08:00:00,2,56.0,72.0,0.09550145911190575,0.017996940694140304,0.05516413850812702,0.26644015147737116,3.6481481481481484,1.3614889876067622,7.633333333333333,0.01
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 03:00:00,2025-10-03 09:00:00,2,57.0,72.0,0.08997467103138265,0.01892111109906135,0.04308191115818113,0.2664554489673251,3.3703703703703702,1.6860752635154468,9.433333333333335,0.01
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 04:00:00,2025-10-03 10:00:00,2,58.0,72.0,0.09467657346117657,0.019446747947441577,0.036095726866791335,0.2491635706544306,2.9814814814814814,1.7791516681936406,11.233333333333334,
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 05:00:00,2025-10-03 11:00:00,2,59.0,72.0,0.09513536609225016,0.019523745986720704,0.037635917349346196,0.26459616409665515,2.5277777777777777,1.5752718754175359,12.933333333333332,
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 06:00:00,2025-10-03 12:00:00,2,60.0,72.0,0.12236474448679811,0.019339023126652238,0.040392711677257664,0.3370653922172217,2.6481481481481484,3.1688994727369875,14.4,
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 07:00:00,2025-10-03 13:00:00,2,61.0,72.0,0.11838092279486807,0.01819121795278387,0.05629334753428342,0.3260312138863788,2.768518518518519,2.379881813989861,15.666666666666666,
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 08:00:00,2025-10-03 14:00:00,2,62.0,72.0,0.1274624134506899,0.017735695636417248,0.08527832328064369,0.30820476195537416,3.6296296296296298,0.7083787204050057,16.5,
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 09:00:00,2025-10-03 15:00:00,2,63.0,72.0,0.1300186725859569,0.023169448873034668,0.09649361790371053,0.3979021317371935,4.277777777777778,0.8819171036881969,16.8,
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 10:00:00,2025-10-03 16:00:00,2,64.0,72.0,0.17149770153474148,0.024214001845911312,0.11436072846413463,0.4913205286497827,4.62962962962963,1.9413334901980672,16.500000000000004,
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 11:00:00,2025-10-03 17:00:00,2,65.0,72.0,0.1767041638393286,0.02430196399711429,0.11701381294984338,0.46588718699632276,4.833333333333333,2.770685390091087,15.799999999999999,
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 12:00:00,2025-10-03 18:00:00,2,66.0,72.0,0.23539279168786295,0.018788584428052563,0.1945180454170607,0.5480283057117888,4.842592592592593,3.1576789282623037,14.733333333333334,
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 13:00:00,2025-10-03 19:00:00,2,67.0,72.0,0.3034401248427264,0.014162297807164576,0.23561057936323263,0.7223773551540856,5.462962962962965,3.1991913201433673,13.266666666666666,
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 14:00:00,2025-10-03 20:00:00,2,68.0,72.0,0.30890212172268383,0.015475563032714246,0.24704725739762182,0.6908915478833136,5.703703703703703,2.543651825437888,12.333333333333334,
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 15:00:00,2025-10-03 21:00:00,2,69.0,72.0,0.30145373190838054,0.014157669062002831,0.2607442057054417,0.6090498998633693,5.796296296296297,1.195520617691348,11.5,
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 16:00:00,2025-10-03 22:00:00,2,70.0,72.0,0.2555339142571922,0.022952443371389214,0.21405130241620754,0.5762019823122883,5.7407407407407405,0.2740490479064585,10.766666666666666,
t1,strict,2025-10-01,2025-09-30 18:00:00,2025-10-01,2025-10-03 17:00:00,2025-10-03 23:00:00,2,71.0,72.0,0.17922778385683674,0.015110206621695613,0.13344061413305552,0.5195982382689583,5.398148148148148,1.655595947804546,10.033333333333333,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-02 18:00:00,2025-10-03 00:00:00,1,24.0,48.0,0.28681194490180045,0.0024694865307283986,0.20819235915736894,0.6832238117249656,5.462962962962963,1.6555959478045452,8.266666666666667,0.15
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-02 19:00:00,2025-10-03 01:00:00,1,25.0,48.0,0.27905507453018,0.0058179057307938264,0.19896271800812534,0.6909969744026472,6.1759259259259265,1.9669988210824934,8.0,0.22999999999999998
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-02 20:00:00,2025-10-03 02:00:00,1,26.0,48.0,0.27529100898251346,0.01197043967882283,0.19751686180155648,0.7296179561518561,6.25,1.8417316060278641,7.533333333333332,0.4183333333333333
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-02 21:00:00,2025-10-03 03:00:00,1,27.0,48.0,0.25052328076901775,0.014174916619011102,0.16361018351676146,0.7007206563950756,6.2407407407407405,2.034489147313148,7.066666666666666,0.1416666666666667
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-02 22:00:00,2025-10-03 04:00:00,1,28.0,48.0,0.2146880259980043,0.0179972638444848,0.14784865458964225,0.6273031458404064,6.138888888888889,1.7939799880519476,6.666666666666667,0.105
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-02 23:00:00,2025-10-03 05:00:00,1,29.0,48.0,0.20408141457784124,0.02483719342757816,0.11872199275707321,0.5738590893464836,5.842592592592593,1.5013711154599485,6.266666666666666,0.051666666666666666
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 00:00:00,2025-10-03 06:00:00,1,30.0,48.0,0.16782457790771854,0.025556283738860416,0.10347888296786256,0.4848305823640921,5.25,1.708502701631309,6.366666666666667,0.028333333333333335
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 01:00:00,2025-10-03 07:00:00,1,31.0,48.0,0.13599666913827974,0.028482734974929473,0.08816087070607789,0.4047402928672824,4.787037037037037,1.4276084349783726,6.533333333333334,0.01
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 02:00:00,2025-10-03 08:00:00,1,32.0,48.0,0.12881134361265634,0.02838431048344703,0.09243217991434033,0.35634507436456186,4.305555555555556,1.166666666666667,7.733333333333334,0.01
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 03:00:00,2025-10-03 09:00:00,1,33.0,48.0,0.1307557354105642,0.02989176539060516,0.0843454287163858,0.3585952577019062,4.046296296296297,1.466270288749923,9.533333333333333,0.01
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 04:00:00,2025-10-03 10:00:00,1,34.0,48.0,0.13185985883443166,0.03576487973097624,0.06645845053643286,0.3178135934011962,3.342592592592593,1.9407372066691038,11.266666666666667,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 05:00:00,2025-10-03 11:00:00,1,35.0,48.0,0.11519802708830895,0.039075858489091994,0.055034445009176355,0.29594221519964686,2.601851851851852,2.0048808755392127,12.933333333333332,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 06:00:00,2025-10-03 12:00:00,1,36.0,48.0,0.10974438647899631,0.03907743641297309,0.05430300922385005,0.28408761451499487,1.527777777777778,1.191210091243976,14.299999999999999,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 07:00:00,2025-10-03 13:00:00,1,37.0,48.0,0.1240209440729298,0.03870664600694663,0.05471798954605593,0.3320069088926818,1.3240740740740742,0.057824055540725915,15.466666666666667,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 08:00:00,2025-10-03 14:00:00,1,38.0,48.0,0.15328786554683774,0.02929666791520895,0.09434845520062653,0.37324415143242046,2.407407407407408,1.7036030566084335,16.433333333333334,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 09:00:00,2025-10-03 15:00:00,1,39.0,48.0,0.21745272587995484,0.020675999736091855,0.158711663081899,0.551126916962273,4.194444444444444,1.6848544649023056,16.833333333333332,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 10:00:00,2025-10-03 16:00:00,1,40.0,48.0,0.277733284074271,0.01570487403236917,0.25750296126988326,0.7364076754559888,5.666666666666667,1.2509255832441895,16.73333333333333,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 11:00:00,2025-10-03 17:00:00,1,41.0,48.0,0.34716525688998784,0.03252455868524956,0.32026581538835014,0.8454472055644169,7.0092592592592595,0.5132002392796676,16.03333333333333,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 12:00:00,2025-10-03 18:00:00,1,42.0,48.0,0.37416846354515376,0.012420321530809686,0.3295175798373274,0.963726551340871,7.018518518518519,1.5755983904745026,14.766666666666666,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 13:00:00,2025-10-03 19:00:00,1,43.0,48.0,0.3864844674973254,0.008817814491411058,0.34297723841705713,1.0,7.296296296296297,1.964250975054898,13.366666666666667,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 14:00:00,2025-10-03 20:00:00,1,44.0,48.0,0.4394720790743625,0.0,0.31783415215679234,1.0,7.111111111111112,1.8825465416508256,12.433333333333332,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 15:00:00,2025-10-03 21:00:00,1,45.0,48.0,0.34892031600904017,0.0019734582359041686,0.23386667150763712,0.8921419800977481,6.277777777777779,2.0174776453241607,11.666666666666666,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 16:00:00,2025-10-03 22:00:00,1,46.0,48.0,0.2792196926321923,0.0012445719133475364,0.2101259907779459,0.798378491126462,5.2407407407407405,1.9787320835414317,10.933333333333332,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 17:00:00,2025-10-03 23:00:00,1,47.0,48.0,0.2259037085216432,0.014017745941062532,0.1597687650822557,0.6134923150137584,4.287037037037037,2.072440659721248,10.266666666666667,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 18:00:00,2025-10-04 00:00:00,2,48.0,72.0,0.21335932557836262,0.022028359104715373,0.11814444906812041,0.5977511255085662,4.453703703703703,0.9869258501756126,9.866666666666665,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 19:00:00,2025-10-04 01:00:00,2,49.0,72.0,0.2177731761373035,0.02089312180038938,0.12285836061615299,0.6288507816442402,5.0092592592592595,2.620746603012517,9.533333333333333,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 20:00:00,2025-10-04 02:00:00,2,50.0,72.0,0.19985147949785736,0.018834578809493407,0.12449852287506238,0.6152779932545616,5.351851851851852,3.8154103274848685,9.033333333333333,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 21:00:00,2025-10-04 03:00:00,2,51.0,72.0,0.18814660489586865,0.023651602659032697,0.1084845605828875,0.619012794181125,5.259259259259259,4.54107907627193,8.633333333333333,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 22:00:00,2025-10-04 04:00:00,2,52.0,72.0,0.1618953144117036,0.022361562935187082,0.10755484860458514,0.5898249141205726,4.9259259259259265,4.987355410612879,8.299999999999999,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-03 23:00:00,2025-10-04 05:00:00,2,53.0,72.0,0.13453293550261827,0.03609780593542414,0.07040616867927169,0.447240043266694,4.953703703703703,4.490588008093842,7.833333333333333,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 00:00:00,2025-10-04 06:00:00,2,54.0,72.0,0.1185156372893158,0.03504950166868827,0.06857823853880185,0.33736694022163577,3.675925925925926,3.253954542492727,7.133333333333333,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 01:00:00,2025-10-04 07:00:00,2,55.0,72.0,0.11860930337795592,0.03555061666098271,0.06694234624280934,0.33295607158815055,3.3611111111111107,3.323945112529855,7.233333333333333,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 02:00:00,2025-10-04 08:00:00,2,56.0,72.0,0.10836092963413724,0.037513689063231645,0.06027024309426482,0.3110924394219548,3.0833333333333335,3.2980774422100545,8.533333333333333,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 03:00:00,2025-10-04 09:00:00,2,57.0,72.0,0.11202824730892275,0.0371220257555174,0.057028046088902565,0.30466515317794907,2.898148148148149,3.3880159774379,10.5,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 04:00:00,2025-10-04 10:00:00,2,58.0,72.0,0.1204392093480133,0.037838187735300025,0.05851519924570364,0.35013255699886137,2.9629629629629637,3.35919749626753,12.200000000000001,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 05:00:00,2025-10-04 11:00:00,2,59.0,72.0,0.13028845554590157,0.03884432278675384,0.05512660860332809,0.3245809358755588,3.0648148148148153,2.945798081581384,14.066666666666668,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 06:00:00,2025-10-04 12:00:00,2,60.0,72.0,0.11451703930774138,0.03905960688258495,0.05378373857184403,0.3179777462580764,1.527777777777778,0.9658521472618727,15.4,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 07:00:00,2025-10-04 13:00:00,2,61.0,72.0,0.1429996981907976,0.033255897470239666,0.07279018362873788,0.38115114432594366,1.3796296296296298,0.7361547855667021,16.599999999999998,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 08:00:00,2025-10-04 14:00:00,2,62.0,72.0,0.2096253896993751,0.0295906321911604,0.1330119474070282,0.5250936825718135,3.111111111111111,1.6839382851364086,17.533333333333335,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 09:00:00,2025-10-04 15:00:00,2,63.0,72.0,0.3479550348954809,0.007506272628327482,0.31632114085821117,0.8838404997439072,5.666666666666667,2.080739125561389,18.033333333333335,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 10:00:00,2025-10-04 16:00:00,2,64.0,72.0,0.4681764560753571,0.036729104259061285,0.43995997930158287,1.0,7.879629629629631,2.3149629582225266,17.366666666666664,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 11:00:00,2025-10-04 17:00:00,2,65.0,72.0,0.5118269621230472,0.10338336335380632,0.5162120594391244,1.0,9.444444444444445,2.491343036086518,16.266666666666666,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 12:00:00,2025-10-04 18:00:00,2,66.0,72.0,0.5858578861630592,0.16506625617049264,0.609275924202678,1.0,10.046296296296298,1.8954814149019472,15.133333333333335,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 13:00:00,2025-10-04 19:00:00,2,67.0,72.0,0.6165316327529307,0.2583750246549901,0.6286691612416987,1.0,10.351851851851851,1.1578147431363393,14.066666666666668,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 14:00:00,2025-10-04 20:00:00,2,68.0,72.0,0.6761780975816554,0.16308259042959672,0.6790643195248462,1.0,8.953703703703704,1.6988406843438537,13.1,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 15:00:00,2025-10-04 21:00:00,2,69.0,72.0,0.7053095040761497,0.14422841260160812,0.7189558422909967,1.0,8.416666666666666,1.7758235787138457,12.233333333333334,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 16:00:00,2025-10-04 22:00:00,2,70.0,72.0,0.7272189677838438,0.21585234995263214,0.7479493205379082,1.0,9.175925925925926,1.2522613290419826,11.566666666666668,
t1,strict,2025-10-02,2025-10-01 18:00:00,2025-10-02,2025-10-04 17:00:00,2025-10-04 23:00:00,2,71.0,72.0,0.7302954663358824,0.27466882351825056,0.7641715680807947,1.0,9.824074074074074,1.1805827883569235,10.933333333333332,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-03 18:00:00,2025-10-04 00:00:00,1,24.0,48.0,0.1451451362137156,0.055183747479259485,0.06913459343551503,0.4141860729717368,2.555555555555556,2.2582154540780732,9.866666666666667,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-03 19:00:00,2025-10-04 01:00:00,1,25.0,48.0,0.13788922841024429,0.054095055942716935,0.07210709662190759,0.39657178889363054,2.3425925925925926,1.70812630482966,9.5,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-03 20:00:00,2025-10-04 02:00:00,1,26.0,48.0,0.1507786902392465,0.042254653493300806,0.09573761038806358,0.5502797428683146,2.361111111111111,1.6985378606900499,9.066666666666666,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-03 21:00:00,2025-10-04 03:00:00,1,27.0,48.0,0.15838834320919865,0.043038595428545316,0.09452762034098668,0.5512256778340855,3.2685185185185186,2.4504870600098503,8.566666666666666,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-03 22:00:00,2025-10-04 04:00:00,1,28.0,48.0,0.2044531112767383,0.019948187481759236,0.1427873843596834,0.6230390990317457,4.166666666666667,2.716973397816851,8.1,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-03 23:00:00,2025-10-04 05:00:00,1,29.0,48.0,0.2934260630737139,0.0,0.21253062731240058,0.8485130660982398,4.888888888888888,3.2062583477618567,7.8999999999999995,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 00:00:00,2025-10-04 06:00:00,1,30.0,48.0,0.34554855500524573,0.0,0.27068765652019255,0.939496101116892,6.703703703703703,1.8175527344170326,8.1,
t1,strict,2025-10-03,2025-10-02 18:00:00,2025-10-03,2025-10-04 01:00:00,2025-10-04 07:00:00,1,31.0,48.0,0.3533328160062996,0.0,0.31704258469612223,0.9036681517773599,7.0740740740740735,1.6114303642820063,8.1,
