turbine,policy,issue_date,issue_time_utc,issue_time_local,time_utc,time_local,horizon_day,lead_hours,nwp_lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m,power
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 12:00:00,2026-02-01 18:00:00,1,42.0,48.0,0.40888441971732287,0.02174840648226195,0.34963389113077226,0.7506063291225913,7.583333333333333,3.890971664485255,2.266666666666667,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 13:00:00,2026-02-01 19:00:00,1,43.0,48.0,0.3584976774160861,0.020893041232385445,0.2846652856716719,0.7020156451064556,7.546296296296297,3.697089000577252,0.8333333333333334,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 14:00:00,2026-02-01 20:00:00,1,44.0,48.0,0.28269537413207374,0.005467424213464467,0.25553479891261693,0.6839723346385956,7.712962962962963,3.5242034969714564,0.1333333333333333,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 15:00:00,2026-02-01 21:00:00,1,45.0,48.0,0.2914623053808535,0.011149722324422712,0.25378314756980375,0.6861495710091171,8.027777777777777,3.4157632048496773,-0.26666666666666666,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 16:00:00,2026-02-01 22:00:00,1,46.0,48.0,0.27746550510924567,0.012746608996089204,0.2293007718319345,0.6638425443824874,8.24074074074074,3.5224515055644834,-0.5333333333333333,
t1,strict,2026-01-31,2026-01-30 18:00:00,2026-01-31,2026-02-01 17:00:00,2026-02-01 23:00:00,1,47.0,48.0,0.2745947271774087,0.006805256767617979,0.2238253681540624,0.6550424509204458,8.314814814814815,3.4143322347207947,-0.6,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-01 18:00:00,2026-02-02 00:00:00,1,24.0,48.0,0.21761318715241246,0.014091733895827546,0.1994656168745232,0.6737201482937631,7.648148148148149,4.283756043896688,-0.8333333333333334,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-01 19:00:00,2026-02-02 01:00:00,1,25.0,48.0,0.27812194510501687,0.023425897747163277,0.2061164314917675,0.689392274399844,7.990740740740741,4.0690731090849415,-1.0,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-01 20:00:00,2026-02-02 02:00:00,1,26.0,48.0,0.35891598749878506,0.06496794209924014,0.29697017397424375,0.783690685197912,8.416666666666666,3.828197042028087,-1.2,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-01 21:00:00,2026-02-02 03:00:00,1,27.0,48.0,0.45706538897553317,0.17838558251853848,0.49845786791947416,0.853279984065244,8.87037037037037,3.298116434642796,-1.4333333333333336,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-01 22:00:00,2026-02-02 04:00:00,1,28.0,48.0,0.48674101179665524,0.17542485606168529,0.4423758661454527,0.9266403685303697,9.416666666666666,2.7927374950126236,-1.5666666666666667,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-01 23:00:00,2026-02-02 05:00:00,1,29.0,48.0,0.567781308798164,0.27867833268196657,0.5371584758229483,0.9406676988221392,9.972222222222221,2.4423918149588077,-1.6333333333333335,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 00:00:00,2026-02-02 06:00:00,1,30.0,48.0,0.6313966687204811,0.35055350205584634,0.6830048957782926,0.9595214673201853,10.462962962962964,1.523563210361513,-1.9666666666666668,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 01:00:00,2026-02-02 07:00:00,1,31.0,48.0,0.6349567052558328,0.3962293520877415,0.6929512000020628,0.9673807043726795,10.731481481481483,1.2946749119265486,-2.1,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 02:00:00,2026-02-02 08:00:00,1,32.0,48.0,0.6314225986823842,0.3691679899968275,0.7031082898360085,0.9670161364553375,10.944444444444445,1.1399046960379555,-2.1333333333333333,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 03:00:00,2026-02-02 09:00:00,1,33.0,48.0,0.7092695822647226,0.3910417204165335,0.7675082812359113,0.9662564809564707,11.314814814814815,0.8890335530429742,-1.3,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 04:00:00,2026-02-02 10:00:00,1,34.0,48.0,0.8115510550876649,0.5711129092590348,0.8528323196116806,0.9757547769395671,11.444444444444445,0.7222222222222228,0.9999999999999999,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 05:00:00,2026-02-02 11:00:00,1,35.0,48.0,0.8453030789571981,0.6026526167444224,0.8729179584818607,0.9758550534564755,12.287037037037038,1.2064427525690304,3.3000000000000003,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 06:00:00,2026-02-02 12:00:00,1,36.0,48.0,0.8906134858314599,0.6446135281415128,0.9269520625528511,0.9730685262741475,11.722222222222223,2.028158259585757,5.066666666666667,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 07:00:00,2026-02-02 13:00:00,1,37.0,48.0,0.8986737824712702,0.6799553072386877,0.9374439131516434,0.9730857341436552,11.981481481481483,1.972287427195451,6.5,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 08:00:00,2026-02-02 14:00:00,1,38.0,48.0,0.9027206554702363,0.676845188580677,0.9371742666429849,0.9729188593002082,12.416666666666666,2.0178600692960003,7.333333333333333,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 09:00:00,2026-02-02 15:00:00,1,39.0,48.0,0.9009277918910092,0.6793146170666042,0.9342237281381028,0.9711985711036242,12.435185185185185,1.8655282022127215,7.566666666666667,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 10:00:00,2026-02-02 16:00:00,1,40.0,48.0,0.8590401333910441,0.6297634094558985,0.9230589080884085,0.9701053941436858,12.324074074074076,1.620026418521568,6.8,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 11:00:00,2026-02-02 17:00:00,1,41.0,48.0,0.7084261064723092,0.37527777705152826,0.796147280490537,0.9711009889693925,12.101851851851853,1.2172668906725317,5.3,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 12:00:00,2026-02-02 18:00:00,1,42.0,48.0,0.5642942625209657,0.1632030060317209,0.6817079085395057,0.9389984063370201,10.305555555555557,0.6092142277628142,3.3666666666666667,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 13:00:00,2026-02-02 19:00:00,1,43.0,48.0,0.29461423311741936,0.039502601638608886,0.24941620279576943,0.8064992610184192,8.296296296296296,1.9613025821963428,1.9666666666666668,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 14:00:00,2026-02-02 20:00:00,1,44.0,48.0,0.23772662671145034,0.0,0.15924827941372763,0.6977170823253981,7.064814814814816,2.3280915549148506,1.0666666666666667,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 15:00:00,2026-02-02 21:00:00,1,45.0,48.0,0.21547036227744368,0.0,0.14036107860296965,0.6559346575793605,6.805555555555556,1.9497942278261562,0.6666666666666666,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 16:00:00,2026-02-02 22:00:00,1,46.0,48.0,0.21042196194418697,0.014112443918051332,0.14708031860244894,0.6285478191215731,6.6944444444444455,1.0555555555555558,0.2666666666666666,
t1,strict,2026-02-01,2026-01-31 18:00:00,2026-02-01,2026-02-02 17:00:00,2026-02-02 23:00:00,1,47.0,48.0,0.2148466313909891,0.012507955953999506,0.13842269302519652,0.5257253040698211,6.8240740740740735,0.4206598774666875,-0.09999999999999994,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-02 18:00:00,2026-02-03 00:00:00,1,24.0,48.0,0.2710090209861091,0.025985184473542977,0.2894618551655919,0.6699489814503843,6.444444444444444,0.29000851413640416,-0.19999999999999996,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-02 19:00:00,2026-02-03 01:00:00,1,25.0,48.0,0.32294025555981143,0.029597472100011013,0.32617212890355124,0.7596075197018834,7.361111111111112,0.5780181124079109,-0.1333333333333334,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-02 20:00:00,2026-02-03 02:00:00,1,26.0,48.0,0.3774515327233171,0.06720377042783476,0.3702547595777499,0.8679272884482099,8.62962962962963,0.9519040913752573,0.10000000000000009,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-02 21:00:00,2026-02-03 03:00:00,1,27.0,48.0,0.3924767312538895,0.09653062831608616,0.39405629346693616,0.8798562403462592,9.50925925925926,1.3368972431279549,0.20000000000000004,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-02 22:00:00,2026-02-03 04:00:00,1,28.0,48.0,0.37560530789511903,0.1503124861647161,0.4144977846925662,0.8506179081101086,9.666666666666666,1.0551899951790322,-0.03333333333333336,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-02 23:00:00,2026-02-03 05:00:00,1,29.0,48.0,0.38652868360311365,0.12471813675049925,0.4286988005661491,0.8694476254547274,10.027777777777777,1.4561491580090178,-0.23333333333333325,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 00:00:00,2026-02-03 06:00:00,1,30.0,48.0,0.27012681998932514,0.02595421157308206,0.24128118713616425,0.73893424106662,8.916666666666666,2.615982453597666,-0.5666666666666668,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 01:00:00,2026-02-03 07:00:00,1,31.0,48.0,0.16580858240721008,0.0,0.14133427829881307,0.6361256794865475,7.629629629629629,4.153900195151024,-0.9666666666666667,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 02:00:00,2026-02-03 08:00:00,1,32.0,48.0,0.1814682680718125,0.0,0.1545053721248072,0.6648676242393691,6.5092592592592595,4.74962095087121,-1.5666666666666667,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 03:00:00,2026-02-03 09:00:00,1,33.0,48.0,0.11848947018148911,0.0,0.06569078924648186,0.45377051588122597,6.62037037037037,2.6270690454472883,-1.0,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 04:00:00,2026-02-03 10:00:00,1,34.0,48.0,0.09274578257919869,0.0,0.045668013176741275,0.33356495961133537,5.407407407407408,2.248170266533454,1.0333333333333334,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 05:00:00,2026-02-03 11:00:00,1,35.0,48.0,0.05532652676704298,0.0,0.025010503106961957,0.22645371403164485,4.111111111111112,2.9096476389274444,3.466666666666667,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 06:00:00,2026-02-03 12:00:00,1,36.0,48.0,0.04267039426181742,0.0,0.018221671217839235,0.2554196197031097,3.1759259259259256,4.459378843603881,5.366666666666667,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 07:00:00,2026-02-03 13:00:00,1,37.0,48.0,0.0364144852368658,0.0,0.0,0.19377882220334158,3.2037037037037037,3.82056380903788,6.8,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 08:00:00,2026-02-03 14:00:00,1,38.0,48.0,0.037628390581301206,0.0,0.0025199978055064215,0.1782103448430531,3.342592592592593,3.012491142004975,7.666666666666667,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 09:00:00,2026-02-03 15:00:00,1,39.0,48.0,0.058777963367896764,0.0,0.01934057179883738,0.19559974804782615,3.5185185185185186,2.342629190169401,7.8999999999999995,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 10:00:00,2026-02-03 16:00:00,1,40.0,48.0,0.07468174981948006,0.0,0.03508885901860428,0.26999603539346806,3.9907407407407405,1.1153852976168899,7.2,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 11:00:00,2026-02-03 17:00:00,1,41.0,48.0,0.1333020714690888,0.0,0.07134585588266124,0.4135446482113473,5.157407407407408,0.8794346762518741,5.5,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 12:00:00,2026-02-03 18:00:00,1,42.0,48.0,0.20630846666409786,0.0,0.12559894864007198,0.6134390397073166,5.222222222222222,3.3034540472020057,3.4,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 13:00:00,2026-02-03 19:00:00,1,43.0,48.0,0.23202386136847136,0.0,0.16589837964299822,0.6323471418174501,5.5092592592592595,3.6282003043602313,2.9333333333333336,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 14:00:00,2026-02-03 20:00:00,1,44.0,48.0,0.25015317395497205,0.0,0.18092629422406523,0.6152227194375526,5.4907407407407405,3.794116356945469,2.733333333333333,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 15:00:00,2026-02-03 21:00:00,1,45.0,48.0,0.263462981817458,0.0,0.19223272907970942,0.6261428129008692,5.703703703703703,3.669015801919162,2.9,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 16:00:00,2026-02-03 22:00:00,1,46.0,48.0,0.2301351455293112,0.0,0.18528468415852012,0.6119751858441385,5.916666666666667,2.98620800876378,2.866666666666667,
t1,strict,2026-02-02,2026-02-01 18:00:00,2026-02-02,2026-02-03 17:00:00,2026-02-03 23:00:00,1,47.0,48.0,0.17403887944939397,0.0,0.1448046697498124,0.5183720832781654,5.407407407407407,2.396842916646435,3.0,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-03 18:00:00,2026-02-04 00:00:00,1,24.0,48.0,0.302899360051245,0.0,0.2671892837772961,0.6680173135352045,5.9444444444444455,1.4680233624137573,2.8333333333333335,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-03 19:00:00,2026-02-04 01:00:00,1,25.0,48.0,0.29945992575570146,0.0022788996003392237,0.26741999437913094,0.643702140872465,6.333333333333335,1.1749047768087,2.6,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-03 20:00:00,2026-02-04 02:00:00,1,26.0,48.0,0.3139922733024408,0.00615223679632354,0.2611607118734143,0.6689848750088383,6.046296296296297,1.5456862846434847,2.5,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-03 21:00:00,2026-02-04 03:00:00,1,27.0,48.0,0.3304368781028438,0.015015097616192408,0.25842375498360726,0.748277807161295,6.064814814814814,1.5238164131237566,2.6,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-03 22:00:00,2026-02-04 04:00:00,1,28.0,48.0,0.4285030674382789,0.03476430497572924,0.38817448276624683,0.8325228032765037,7.037037037037038,1.240498870841756,2.466666666666667,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-03 23:00:00,2026-02-04 05:00:00,1,29.0,48.0,0.4430812219939538,0.04262991618188866,0.41170269907915874,0.9070317222579893,7.685185185185186,2.1119028729692966,2.5333333333333337,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 00:00:00,2026-02-04 06:00:00,1,30.0,48.0,0.4910633129662461,0.041558659902660944,0.4702807806578846,0.8931928647986356,7.222222222222222,1.1111111111111112,2.066666666666667,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 01:00:00,2026-02-04 07:00:00,1,31.0,48.0,0.5513716469809457,0.038573204757768154,0.5396857838789221,0.9507391041785499,8.027777777777779,0.9638528651609699,2.1999999999999997,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 02:00:00,2026-02-04 08:00:00,1,32.0,48.0,0.5277054153048536,0.0643988751432551,0.5532720596728482,0.920041410711825,8.092592592592593,0.7789343252980789,2.1333333333333333,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 03:00:00,2026-02-04 09:00:00,1,33.0,48.0,0.4753291860951826,0.055843397051957844,0.48139815124796054,0.8760351377256437,7.944444444444444,0.7939781071086915,2.2,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 04:00:00,2026-02-04 10:00:00,1,34.0,48.0,0.3630289426228591,0.01898272639571713,0.3577985465091055,0.8448455014373972,7.5740740740740735,0.7608948057056202,2.6333333333333333,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 05:00:00,2026-02-04 11:00:00,1,35.0,48.0,0.25117643532608946,0.007051037008932004,0.2446081829721994,0.7298745680335812,6.722222222222222,0.8502904369452206,3.3000000000000003,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 06:00:00,2026-02-04 12:00:00,1,36.0,48.0,0.20707650311796158,0.0,0.15579870975559798,0.7143976858326966,6.712962962962965,1.9068454763776466,3.9333333333333336,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 07:00:00,2026-02-04 13:00:00,1,37.0,48.0,0.2039378091651047,5.529256345637723e-05,0.12984796083183195,0.6383704126694042,5.805555555555556,1.4979409736347515,4.666666666666667,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 08:00:00,2026-02-04 14:00:00,1,38.0,48.0,0.22061385803241276,0.0012130291162934792,0.140456260674989,0.6375919266863377,5.5,1.27687165939569,5.466666666666666,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 09:00:00,2026-02-04 15:00:00,1,39.0,48.0,0.20541971331146286,0.00028312247621686826,0.1296853219024215,0.6068330211979831,5.518518518518519,1.1945521053977883,6.2,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 10:00:00,2026-02-04 16:00:00,1,40.0,48.0,0.1955990359471127,0.0011635865498779707,0.1165013482609411,0.5827495794972761,5.583333333333333,0.9554101956622134,6.133333333333333,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 11:00:00,2026-02-04 17:00:00,1,41.0,48.0,0.14670424294347403,0.003643947867291164,0.06358579442807158,0.36681088353754976,5.388888888888889,0.6532208897947138,5.066666666666667,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 12:00:00,2026-02-04 18:00:00,1,42.0,48.0,0.10959520233049075,0.0012353441340907725,0.06135444777286691,0.27365152235020174,3.4166666666666665,0.4409585518440983,4.466666666666667,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 13:00:00,2026-02-04 19:00:00,1,43.0,48.0,0.19606571172157566,0.011038308394551277,0.10577322054823221,0.4297299976935858,2.9907407407407405,2.5522825256101607,2.9333333333333336,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 14:00:00,2026-02-04 20:00:00,1,44.0,48.0,0.3087477824649041,0.020019589457231063,0.20363156214584094,0.7126610579907515,4.564814814814815,3.1741302557800677,1.8666666666666665,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 15:00:00,2026-02-04 21:00:00,1,45.0,48.0,0.4245127727027089,0.050241626219009294,0.4027691889800554,0.9471256201460951,7.083333333333333,3.755345983633216,1.1333333333333333,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 16:00:00,2026-02-04 22:00:00,1,46.0,48.0,0.634907713804664,0.1680451421589969,0.5955335315401622,0.9753500602907745,9.685185185185185,1.9199515597455965,0.6666666666666666,
t1,strict,2026-02-03,2026-02-02 18:00:00,2026-02-03,2026-02-04 17:00:00,2026-02-04 23:00:00,1,47.0,48.0,0.7205328729000232,0.24865152173348953,0.7023686248101848,0.9926419958658639,10.481481481481481,1.0001285925550216,0.3666666666666667,
t1,strict,2026-02-04,2026-02-03 18:00:00,2026-02-04,2026-02-04 18:00:00,2026-02-05 00:00:00,1,24.0,48.0,0.8323652467161126,0.5919868403313346,0.8644933693668568,0.9846601808640798,10.722222222222223,0.7010794146735535,0.26666666666666666,
t1,strict,2026-02-04,2026-02-03 18:00:00,2026-02-04,2026-02-04 19:00:00,2026-02-05 01:00:00,1,25.0,48.0,0.8939652087405365,0.6908166240347615,0.9416821344157195,0.9832914627209217,11.583333333333334,0.6291528696058959,0.3333333333333333,
t1,strict,2026-02-04,2026-02-03 18:00:00,2026-02-04,2026-02-04 20:00:00,2026-02-05 02:00:00,1,26.0,48.0,0.9076621590002878,0.727193488425394,0.9497883625949339,0.9833934176166762,12.49074074074074,0.5775729693981738,0.5,
t1,strict,2026-02-04,2026-02-03 18:00:00,2026-02-04,2026-02-04 21:00:00,2026-02-05 03:00:00,1,27.0,48.0,0.9129524649769482,0.7477090975673191,0.9509052854074573,0.9833177586535157,13.314814814814815,0.39900854493361654,0.6666666666666666,
t1,strict,2026-02-04,2026-02-03 18:00:00,2026-02-04,2026-02-04 22:00:00,2026-02-05 04:00:00,1,28.0,48.0,0.9268757878428768,0.8043002376666926,0.9511938114410039,0.9833484100719265,14.09259259259259,0.22280017436140687,0.6,
t1,strict,2026-02-04,2026-02-03 18:00:00,2026-02-04,2026-02-04 23:00:00,2026-02-05 05:00:00,1,29.0,48.0,0.9246939223989223,0.7948292724030077,0.9507863063378715,0.9833460825410932,14.666666666666666,0.708741712342949,0.6,
t1,strict,2026-02-04,2026-02-03 18:00:00,2026-02-04,2026-02-05 00:00:00,2026-02-05 06:00:00,1,30.0,48.0,0.9201442929704609,0.7887098151002512,0.951346530218095,0.9833539091506133,15.620370370370372,1.643903189203443,0.5333333333333333,
t1,strict,2026-02-04,2026-02-03 18:00:00,2026-02-04,2026-02-05 01:00:00,2026-02-05 07:00:00,1,31.0,48.0,0.9213097633702756,0.7875736364102843,0.951346530218095,0.9833533440108128,15.759259259259261,1.442395270106755,0.4333333333333333,
t1,strict,2026-02-04,2026-02-03 18:00:00,2026-02-04,2026-02-05 02:00:00,2026-02-05 08:00:00,1,32.0,48.0,0.9149349783035345,0.7887098151002512,0.951346530218095,0.9833533440108128,16.287037037037038,1.876251297145761,0.3,
t1,strict,2026-02-04,2026-02-03 18:00:00,2026-02-04,2026-02-05 03:00:00,2026-02-05 09:00:00,1,33.0,48.0,0.9217998565876653,0.7806877682268615,0.951346530218095,0.9833529152935955,16.759259259259263,2.363941658461363,0.7666666666666666,
t1,strict,2026-02-04,2026-02-03 18:00:00,2026-02-04,2026-02-05 04:00:00,2026-02-05 10:00:00,1,34.0,48.0,0.9268763129622352,0.7871825030947635,0.951346530218095,0.9833527563725895,16.990740740740744,2.7930598145353107,2.3000000000000003,
