turbine,issue_time_utc,time_utc,time_local,lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m,power
t1,2025-10-01,2025-10-02 21:00:00,2025-10-03 03:00:00,45.0,0.1867523870401926,0.018436858643408938,0.10461410097586792,0.6261885320576805,6.453703703703705,1.784996916459395,7.233333333333333,0.1416666666666667
t1,2025-10-01,2025-10-02 22:00:00,2025-10-03 04:00:00,46.0,0.16009857310319375,0.018214244446930886,0.09298456701442996,0.5403661524385784,5.685185185185186,1.5476817922432091,6.866666666666666,0.105
t1,2025-10-01,2025-10-02 23:00:00,2025-10-03 05:00:00,47.0,0.1460227859773969,0.01696732769452776,0.09087788192464394,0.504697836593682,5.129629629629631,1.9460971812021948,6.666666666666667,0.051666666666666666
t1,2025-10-02,2025-10-03 00:00:00,2025-10-03 06:00:00,24.0,0.08428919636742802,0.026048795388667906,0.04692958505147761,0.2602565636529906,3.6388888888888893,1.8068371519943802,7.066666666666666,0.028333333333333335
t1,2025-10-02,2025-10-03 01:00:00,2025-10-03 07:00:00,25.0,0.08833610108199763,0.02764004376826019,0.041954644364179616,0.25866486373879904,3.0,1.4632852434517698,7.166666666666667,0.01
t1,2025-10-02,2025-10-03 02:00:00,2025-10-03 08:00:00,26.0,0.088596136789547,0.027999222825133577,0.03938124503799642,0.25828155174336126,1.9814814814814816,1.081670138288861,8.166666666666666,0.01
t1,2025-10-02,2025-10-03 03:00:00,2025-10-03 09:00:00,27.0,0.09224288760542049,0.028644448117154178,0.03627603651431881,0.25322769175380555,1.3518518518518519,1.013159301170021,9.566666666666668,0.01
t1,2025-10-02,2025-10-03 04:00:00,2025-10-03 10:00:00,28.0,0.09405054303102453,0.028924095787476997,0.034150640103538576,0.24632814760759808,1.2685185185185184,0.43597249507383534,11.200000000000001,
t1,2025-10-02,2025-10-03 05:00:00,2025-10-03 11:00:00,29.0,0.10094579937586523,0.028380267105254146,0.03921367172536051,0.2510599396214666,1.8888888888888886,0.6130021247420531,12.966666666666669,
t1,2025-10-02,2025-10-03 06:00:00,2025-10-03 12:00:00,30.0,0.12229457999843721,0.02263485350330896,0.07387191182933912,0.29990512783705403,2.5185185185185186,1.1578147431363397,14.533333333333333,
t1,2025-10-02,2025-10-03 07:00:00,2025-10-03 13:00:00,31.0,0.16417760606736057,0.015620075130118927,0.12693466314329924,0.3612102408638459,3.6018518518518525,1.2878028630158305,15.533333333333333,
t1,2025-10-02,2025-10-03 08:00:00,2025-10-03 14:00:00,32.0,0.21202274511801794,0.026251698448226835,0.1666194722245209,0.5051559315797587,4.601851851851852,1.5491767360991395,16.2,
t1,2025-10-02,2025-10-03 09:00:00,2025-10-03 15:00:00,33.0,0.2965782078062729,0.03894482341443625,0.2330119034584662,0.640497001936536,5.546296296296298,1.5258405226010758,16.566666666666666,
t1,2025-10-02,2025-10-03 10:00:00,2025-10-03 16:00:00,34.0,0.3379354664417405,0.06079056679610503,0.2735065015735526,0.7395675176031468,6.2407407407407405,1.5551421408312815,16.3,
t1,2025-10-02,2025-10-03 11:00:00,2025-10-03 17:00:00,35.0,0.3294038704885139,0.059407729642061896,0.2877574101114778,0.7817117895028712,6.962962962962962,1.4657439577887532,15.566666666666668,
t1,2025-10-02,2025-10-03 12:00:00,2025-10-03 18:00:00,36.0,0.2949087344096815,0.045484923401559046,0.2664544380684152,0.7911157891794774,6.935185185185186,1.5062455710024871,14.633333333333333,
t1,2025-10-02,2025-10-03 13:00:00,2025-10-03 19:00:00,37.0,0.3269070409901411,0.01547173823553799,0.2820098920543849,0.7261833375176433,6.9907407407407405,0.6806027950347058,13.166666666666666,
t1,2025-10-02,2025-10-03 14:00:00,2025-10-03 20:00:00,38.0,0.2964885087811121,0.010185919608695998,0.25056842105931615,0.687602167598359,6.277777777777779,0.8226162719422695,12.166666666666666,
t1,2025-10-02,2025-10-03 15:00:00,2025-10-03 21:00:00,39.0,0.20405827759988138,0.015953049089543758,0.15671461996782204,0.5215354345175341,5.3240740740740735,0.9189085939935623,11.466666666666667,
t1,2025-10-02,2025-10-03 16:00:00,2025-10-03 22:00:00,40.0,0.12395023230808619,0.025847582372909468,0.054360625738918866,0.34763959464147487,4.083333333333333,0.8141306049862691,11.033333333333331,
t1,2025-10-02,2025-10-03 17:00:00,2025-10-03 23:00:00,41.0,0.11201074195134678,0.027577319534261076,0.0426086691819211,0.3142477987934332,2.564814814814815,0.699058744006551,10.566666666666666,
t1,2025-10-02,2025-10-03 18:00:00,2025-10-04 00:00:00,42.0,0.09102473058973179,0.029049931401653115,0.03490869272432964,0.25411803572604774,1.0833333333333333,0.5099322152968284,9.5,
t1,2025-10-02,2025-10-03 19:00:00,2025-10-04 01:00:00,43.0,0.0996894135365301,0.02754684735901122,0.0435246072374573,0.26749437070052107,1.0462962962962963,1.285704079259247,9.166666666666666,
t1,2025-10-02,2025-10-03 20:00:00,2025-10-04 02:00:00,44.0,0.1323890283489405,0.02128737956451255,0.08257666688742843,0.38952979645014657,2.3703703703703702,1.3795053386717533,8.833333333333334,
t1,2025-10-02,2025-10-03 21:00:00,2025-10-04 03:00:00,45.0,0.16900199101382218,0.017843919240078054,0.123245711888302,0.47993546364396544,3.824074074074074,1.215363753572544,8.633333333333333,
t1,2025-10-02,2025-10-03 22:00:00,2025-10-04 04:00:00,46.0,0.2257131256774994,0.03417821022655834,0.15564049671190514,0.6415677860536169,5.490740740740741,1.0127784380648377,8.366666666666667,
t1,2025-10-02,2025-10-03 23:00:00,2025-10-04 05:00:00,47.0,0.3032568467371639,0.0342593531674108,0.20807055929778048,0.8500450202785128,6.7407407407407405,0.7245333392403569,8.1,
t1,2025-10-03,2025-10-04 00:00:00,2025-10-04 06:00:00,24.0,0.3641896881326039,0.005383364426088111,0.29393980175330114,0.9872395914838225,7.518518518518518,1.4704741543744067,8.133333333333333,
t1,2025-10-03,2025-10-04 01:00:00,2025-10-04 07:00:00,25.0,0.3649735849397747,0.02850114462923975,0.27849386877880966,1.0,7.685185185185186,1.6439031892034424,8.033333333333333,
t1,2025-10-03,2025-10-04 02:00:00,2025-10-04 08:00:00,26.0,0.3633223829749743,0.025583827018190508,0.2794330194506158,1.0,7.416666666666668,1.3439967114892166,8.933333333333332,
t1,2025-10-03,2025-10-04 03:00:00,2025-10-04 09:00:00,27.0,0.4900719313521652,0.0,0.4452640151911039,1.0,7.546296296296297,1.0237659438655549,10.633333333333333,
t1,2025-10-03,2025-10-04 04:00:00,2025-10-04 10:00:00,28.0,0.5223165692493721,0.0,0.42236170152848007,1.0,7.305555555555556,1.647341667020304,12.4,
t1,2025-10-03,2025-10-04 05:00:00,2025-10-04 11:00:00,29.0,0.49187854447939716,0.002992418081048387,0.36895094332070133,1.0,7.203703703703705,1.434079621966618,14.100000000000001,
t1,2025-10-03,2025-10-04 06:00:00,2025-10-04 12:00:00,30.0,0.35144576001579253,0.003853726727261475,0.28348216298947937,0.989966997717197,7.0092592592592595,0.8741545003802125,15.466666666666667,
t1,2025-10-03,2025-10-04 07:00:00,2025-10-04 13:00:00,31.0,0.22078623307094106,0.008083980903964921,0.14036616321507223,0.6294743072594873,5.3240740740740735,0.6433019886178425,16.599999999999998,
t1,2025-10-03,2025-10-04 08:00:00,2025-10-04 14:00:00,32.0,0.13361072313758512,0.0395775627015369,0.07381111055814223,0.38744115299427145,3.0092592592592595,0.6946296049448537,17.5,
t1,2025-10-03,2025-10-04 09:00:00,2025-10-04 15:00:00,33.0,0.16754827297070748,0.031827823735557634,0.0928363967758691,0.6006758941803537,0.75,0.1388888888888889,17.933333333333334,
t1,2025-10-03,2025-10-04 10:00:00,2025-10-04 16:00:00,34.0,0.2187710356396526,0.008749959138749958,0.15250479068266656,0.6489371119065372,3.1944444444444446,0.05555555555555536,17.900000000000002,
t1,2025-10-03,2025-10-04 11:00:00,2025-10-04 17:00:00,35.0,0.3678341300916794,0.0,0.29317589930763266,0.9703832771381882,6.37962962962963,0.6828664469441589,17.26666666666667,
t1,2025-10-03,2025-10-04 12:00:00,2025-10-04 18:00:00,36.0,0.48068946431768544,0.0,0.4516752951130769,1.0,8.0,1.0551899951790318,16.03333333333333,
t1,2025-10-03,2025-10-04 13:00:00,2025-10-04 19:00:00,37.0,0.5313446744634098,0.008600542228051844,0.5343161199066477,1.0,9.055555555555555,0.5548606765399489,14.5,
t1,2025-10-03,2025-10-04 14:00:00,2025-10-04 20:00:00,38.0,0.6309392871958641,0.0,0.6059300288202703,1.0,8.583333333333334,0.173472166622178,13.433333333333332,
t1,2025-10-03,2025-10-04 15:00:00,2025-10-04 21:00:00,39.0,0.5625302204170922,0.0,0.5429771198171832,1.0,7.648148148148149,0.63727654842851,12.699999999999998,
t1,2025-10-03,2025-10-04 16:00:00,2025-10-04 22:00:00,40.0,0.5053966671498263,0.0,0.4501856823950726,1.0,7.0740740740740735,0.6771931297491317,12.1,
t1,2025-10-03,2025-10-04 17:00:00,2025-10-04 23:00:00,41.0,0.5395019819600156,0.0,0.4776994952351936,1.0,6.8055555555555545,0.5576349972190202,11.566666666666668,
t1,2025-10-03,2025-10-04 18:00:00,2025-10-05 00:00:00,42.0,0.6297755802431908,0.0,0.5632936822361682,1.0,7.6759259259259265,1.2501028764250124,11.066666666666668,
t1,2025-10-03,2025-10-04 19:00:00,2025-10-05 01:00:00,43.0,0.6901743299165606,0.018842046993365447,0.6194365453846774,1.0,8.546296296296296,1.2626927591917307,10.866666666666665,
t1,2025-10-03,2025-10-04 20:00:00,2025-10-05 02:00:00,44.0,0.7379244521881632,0.1404881162585312,0.7226384684339392,1.0,9.592592592592593,0.9663845906028988,10.733333333333334,
t1,2025-10-03,2025-10-04 21:00:00,2025-10-05 03:00:00,45.0,0.8001635346460705,0.24228750735125348,0.8264689823753504,1.0,10.231481481481483,0.5894738534221116,10.533333333333333,
t1,2025-10-03,2025-10-04 22:00:00,2025-10-05 04:00:00,46.0,0.84605893906189,0.32535135030475426,0.8773043313505554,1.0,10.361111111111112,0.68211273098937,10.000000000000002,
t1,2025-10-03,2025-10-04 23:00:00,2025-10-05 05:00:00,47.0,0.8444244118283096,0.38347886330356784,0.8756983867630391,1.0,10.546296296296298,0.9486561862291215,9.466666666666667,
t1,2025-10-04,2025-10-05 00:00:00,2025-10-05 06:00:00,24.0,0.7821820836303022,0.34949701792213783,0.8600768111424535,1.0,10.435185185185185,0.6946296049448537,9.233333333333333,
t1,2025-10-04,2025-10-05 01:00:00,2025-10-05 07:00:00,25.0,0.7389996726982886,0.31759194115337186,0.8282552439202249,1.0,10.212962962962964,0.6188483263521087,9.1,
t1,2025-10-04,2025-10-05 02:00:00,2025-10-05 08:00:00,26.0,0.7624608471690062,0.28231103070809305,0.7877803111273889,1.0,9.88888888888889,0.5299662230094139,9.666666666666668,
t1,2025-10-04,2025-10-05 03:00:00,2025-10-05 09:00:00,27.0,0.6652430614277214,0.3561831686662821,0.631240867944449,1.0,9.40740740740741,1.1501252391994623,10.766666666666666,
t1,2025-10-04,2025-10-05 04:00:00,2025-10-05 10:00:00,28.0,0.6591148126935997,0.35166015964852687,0.6704618089193892,1.0,9.50925925925926,1.1263994496467968,12.0,
t1,2025-10-04,2025-10-05 05:00:00,2025-10-05 11:00:00,29.0,0.7834035914457447,0.45257663969600115,0.7734607552169486,1.0,9.86111111111111,0.7222222222222223,13.333333333333334,
t1,2025-10-04,2025-10-05 06:00:00,2025-10-05 12:00:00,30.0,0.9156188265496734,0.5924973870236157,0.962133237419212,1.0,10.388888888888888,0.9444444444444446,14.5,
t1,2025-10-04,2025-10-05 07:00:00,2025-10-05 13:00:00,31.0,0.934765035896308,0.6888666272966522,0.9890683536414047,1.0,10.898148148148147,0.6674378255903743,15.166666666666666,
t1,2025-10-04,2025-10-05 08:00:00,2025-10-05 14:00:00,32.0,0.9399637471525772,0.7035694891679818,0.9962629290660798,1.0,11.527777777777777,0.8141306049862691,15.466666666666669,0.9866666666666667
t1,2025-10-04,2025-10-05 09:00:00,2025-10-05 15:00:00,33.0,0.92223431220836,0.6690593173164842,0.9921585713606331,1.0,12.0,1.1794929858645642,15.433333333333332,0.9833333333333334
t1,2025-10-04,2025-10-05 10:00:00,2025-10-05 16:00:00,34.0,0.8943727608351428,0.6264960639191514,0.9776540082025043,1.0,12.027777777777779,1.4821468413282335,15.066666666666668,0.9866666666666667
t1,2025-10-04,2025-10-05 11:00:00,2025-10-05 17:00:00,35.0,0.8601819567643765,0.5846264417771427,0.9400669288130838,1.0,11.537037037037038,1.27968858737524,14.366666666666667,0.91
t1,2025-10-04,2025-10-05 12:00:00,2025-10-05 18:00:00,36.0,0.802537944124067,0.473579523408476,0.8416810773894567,1.0,10.90740740740741,1.1667768907367004,13.433333333333332,0.47
t1,2025-10-04,2025-10-05 13:00:00,2025-10-05 19:00:00,37.0,0.7969915185034813,0.4532579943315292,0.8295488361331864,1.0,10.712962962962964,1.178947706844222,11.933333333333332,0.49833333333333335
t1,2025-10-04,2025-10-05 14:00:00,2025-10-05 20:00:00,38.0,0.8117889294847871,0.47203145663635865,0.870806566841239,1.0,10.129629629629632,1.129819352616746,10.633333333333333,0.7933333333333333
t1,2025-10-04,2025-10-05 15:00:00,2025-10-05 21:00:00,39.0,0.8302226994885424,0.44596686342493014,0.8876182183038148,1.0,9.990740740740742,1.1948750300548423,9.566666666666666,0.935
t1,2025-10-04,2025-10-05 16:00:00,2025-10-05 22:00:00,40.0,0.825786334678859,0.4265694289326566,0.9038890947963774,1.0,10.638888888888888,1.5937764764201174,8.700000000000001,0.9083333333333333
t1,2025-10-04,2025-10-05 17:00:00,2025-10-05 23:00:00,41.0,0.792286777824005,0.3147438759844089,0.8675931415993043,1.0,10.90740740740741,1.8066947972845278,8.0,0.8450000000000001
t1,2025-10-04,2025-10-05 18:00:00,2025-10-06 00:00:00,42.0,0.7675912821412136,0.15004343073945503,0.8124124178055876,1.0,10.435185185185183,1.6791967264411083,7.133333333333334,0.81
t1,2025-10-04,2025-10-05 19:00:00,2025-10-06 01:00:00,43.0,0.6820034626764802,0.0,0.6216469749046123,1.0,9.416666666666666,1.7402727897418988,6.5,0.6633333333333333
t1,2025-10-04,2025-10-05 20:00:00,2025-10-06 02:00:00,44.0,0.42912326559146674,0.0,0.4432711808004209,1.0,8.287037037037038,1.6972502573910517,5.8,0.26666666666666666
t1,2025-10-04,2025-10-05 21:00:00,2025-10-06 03:00:00,45.0,0.3712279232619602,0.0,0.2914110580668251,1.0,7.314814814814816,1.379505338671753,5.0,0.11666666666666665
t1,2025-10-04,2025-10-05 22:00:00,2025-10-06 04:00:00,46.0,0.2988752196902148,0.0,0.19171045713071078,1.0,6.148148148148149,1.1366282894212854,4.266666666666667,0.11
t1,2025-10-04,2025-10-05 23:00:00,2025-10-06 05:00:00,47.0,0.2486889958578892,0.0134801752551367,0.13914838327781584,0.7693449309540455,5.2592592592592595,0.8190127550924441,3.5666666666666664,0.09666666666666666
t1,2025-10-05,2025-10-06 00:00:00,2025-10-06 06:00:00,24.0,0.1423021759554871,0.041009566756412305,0.08198696003526426,0.46667412368790673,4.638888888888889,0.9345891022922624,3.233333333333334,0.12666666666666668
t1,2025-10-05,2025-10-06 01:00:00,2025-10-06 07:00:00,25.0,0.12630495726781873,0.04745764775341371,0.06944323992947615,0.3974891560221751,3.8055555555555554,0.4330127018922191,3.1999999999999997,0.10333333333333333
t1,2025-10-05,2025-10-06 02:00:00,2025-10-06 08:00:00,26.0,0.11505482107474069,0.05110522963131576,0.06094217772587232,0.34698199041790023,2.7037037037037037,0.2944095017700861,4.133333333333334,0.02666666666666667
t1,2025-10-05,2025-10-06 03:00:00,2025-10-06 09:00:00,27.0,0.11672530719397595,0.05246866048663282,0.058721219456682364,0.34026778919647227,1.8148148148148149,0.3517299983930108,5.6000000000000005,0.01
t1,2025-10-05,2025-10-06 04:00:00,2025-10-06 10:00:00,28.0,0.11632724258950916,0.05263176952070971,0.059408523928292885,0.3342389845626375,1.0925925925925928,0.6828664469441591,7.266666666666667,0.01
t1,2025-10-05,2025-10-06 05:00:00,2025-10-06 11:00:00,29.0,0.12710404445932486,0.05052550324275794,0.0640126387321902,0.35816419445558667,1.5,0.6549903401417554,9.166666666666666,0.01
t1,2025-10-05,2025-10-06 06:00:00,2025-10-06 12:00:00,30.0,0.12418868628620627,0.048150217536177986,0.06862581064109174,0.3921286248307953,1.7314814814814816,1.517473669441602,10.933333333333332,0.01
t1,2025-10-05,2025-10-06 07:00:00,2025-10-06 13:00:00,31.0,0.12017073015928384,0.04847829289496889,0.0680836011398268,0.37866423131880633,1.8981481481481481,1.5371764773875982,12.466666666666667,0.01
t1,2025-10-05,2025-10-06 08:00:00,2025-10-06 14:00:00,32.0,0.11499844671898651,0.05124747095020199,0.06234082657079003,0.353212319818525,1.6666666666666667,1.2512339588394676,13.700000000000001,
t1,2025-10-05,2025-10-06 09:00:00,2025-10-06 15:00:00,33.0,0.10863449429553804,0.051439227094430294,0.06211696708804858,0.3391721353463007,1.4537037037037035,0.8033174528423692,14.433333333333332,0.01
t1,2025-10-05,2025-10-06 10:00:00,2025-10-06 16:00:00,34.0,0.10518684206449481,0.048875450081204364,0.06565591557333095,0.30681400779407425,1.5925925925925926,1.417574146528269,14.533333333333333,0.03333333333333333
t1,2025-10-05,2025-10-06 11:00:00,2025-10-06 17:00:00,35.0,0.14559983489173897,0.0367737761622628,0.09186344000264496,0.41104006010744554,3.25,1.3955396318978304,14.066666666666668,0.12333333333333334
t1,2025-10-05,2025-10-06 12:00:00,2025-10-06 18:00:00,36.0,0.16973654477956845,0.021456810831035886,0.12166366789240796,0.4354577971400756,4.638888888888889,0.36746545987008206,12.366666666666665,0.13166666666666668
t1,2025-10-05,2025-10-06 13:00:00,2025-10-06 19:00:00,37.0,0.17825909593817962,0.02065025370627878,0.1250069871326479,0.5321311424249912,5.064814814814816,0.7460458177216177,10.4,0.05000000000000001
t1,2025-10-05,2025-10-06 14:00:00,2025-10-06 20:00:00,38.0,0.18347289273203424,0.021417668257171743,0.1240951395059437,0.5520995587072963,4.888888888888889,0.6977698159489149,9.1,0.07166666666666667
t1,2025-10-05,2025-10-06 15:00:00,2025-10-06 21:00:00,39.0,0.16378716106206115,0.03343780208376354,0.1000176149599323,0.4554562570318966,4.666666666666667,0.5023094811118091,8.233333333333333,0.12333333333333334
t1,2025-10-05,2025-10-06 16:00:00,2025-10-06 22:00:00,40.0,0.14099761454367452,0.03885410794303071,0.08773885205574254,0.3887125026748177,3.972222222222222,0.822616271942269,7.6000000000000005,0.05833333333333334
t1,2025-10-05,2025-10-06 17:00:00,2025-10-06 23:00:00,41.0,0.1337078595656645,0.05224347983691061,0.06097040980351974,0.38935368749950705,2.7685185185185186,1.2201160303725282,7.033333333333334,0.015
t1,2025-10-05,2025-10-06 18:00:00,2025-10-07 00:00:00,42.0,0.12164159458498974,0.05204032587189551,0.06126360187060701,0.3427210400354397,2.185185185185185,0.5199220422728317,6.433333333333334,0.01
t1,2025-10-05,2025-10-06 19:00:00,2025-10-07 01:00:00,43.0,0.11980337846320083,0.050883406433114176,0.06356434075252876,0.34156854586368246,1.8981481481481481,0.5667846645482553,6.066666666666667,0.01
t1,2025-10-05,2025-10-06 20:00:00,2025-10-07 02:00:00,44.0,0.127950549321574,0.04948719522914205,0.06636454023281554,0.3430238151195679,1.5092592592592593,1.3174204749505491,5.633333333333333,0.01
t1,2025-10-05,2025-10-06 21:00:00,2025-10-07 03:00:00,45.0,0.1361375817538436,0.04592235479116677,0.07244604719247942,0.3802887219933694,1.5,1.660404903764273,5.366666666666667,0.01
t1,2025-10-05,2025-10-06 22:00:00,2025-10-07 04:00:00,46.0,0.13849228639214764,0.04406654763692263,0.07705803554095583,0.38781679351980924,2.0277777777777777,1.855921454276674,5.033333333333332,0.01
t1,2025-10-05,2025-10-06 23:00:00,2025-10-07 05:00:00,47.0,0.14036973702801256,0.04641690385522919,0.07321664179080761,0.41339566034368397,2.8240740740740744,2.080430075828439,4.766666666666667,0.01
t1,2025-10-06,2025-10-07 00:00:00,2025-10-07 06:00:00,24.0,0.1910308199603607,0.019288688339214446,0.12367722735308262,0.5442124754986593,3.648148148148149,2.688902280346207,4.766666666666667,0.01
t1,2025-10-06,2025-10-07 01:00:00,2025-10-07 07:00:00,25.0,0.24406864826018337,0.004831862794500791,0.15603191089199914,0.7335319371351041,4.324074074074074,2.904914595402826,5.166666666666667,0.03333333333333333
t1,2025-10-06,2025-10-07 02:00:00,2025-10-07 08:00:00,26.0,0.2843820331489026,0.0,0.2006581742439032,0.8465524599574069,5.268518518518518,2.704924255194117,6.833333333333333,0.024999999999999998
t1,2025-10-06,2025-10-07 03:00:00,2025-10-07 09:00:00,27.0,0.3537407415389199,0.0,0.28435904057303485,1.0,6.148148148148148,2.380692225645942,9.200000000000001,0.04
t1,2025-10-06,2025-10-07 04:00:00,2025-10-07 10:00:00,28.0,0.48025635851816034,0.0,0.3865627347464668,1.0,6.583333333333333,1.9081938328439547,11.333333333333334,0.06
t1,2025-10-06,2025-10-07 05:00:00,2025-10-07 11:00:00,29.0,0.47857013182262054,0.0,0.40506721684959524,1.0,7.277777777777778,1.6613340615895202,13.300000000000002,0.18833333333333332
t1,2025-10-06,2025-10-07 06:00:00,2025-10-07 12:00:00,30.0,0.46230054657741415,0.0,0.36716506522305326,0.9819430307187305,7.0092592592592595,1.4594131804515544,15.1,0.3566666666666667
t1,2025-10-06,2025-10-07 07:00:00,2025-10-07 13:00:00,31.0,0.3132459094502709,0.0,0.22676016373735358,0.8724617874257086,6.222222222222222,1.3701513839042807,16.433333333333334,0.21833333333333335
t1,2025-10-06,2025-10-07 08:00:00,2025-10-07 14:00:00,32.0,0.20342412257844172,0.01779202002468211,0.12311019614887676,0.6602727790569534,4.87962962962963,1.291094058662171,17.366666666666667,0.06666666666666667
t1,2025-10-06,2025-10-07 09:00:00,2025-10-07 15:00:00,33.0,0.13230836616418282,0.03944290735430355,0.07762435432486334,0.3621074541621556,3.1851851851851856,1.421107780959235,17.833333333333336,0.011666666666666667
t1,2025-10-06,2025-10-07 10:00:00,2025-10-07 16:00:00,34.0,0.14772236489340645,0.04301210712070386,0.07455178922336086,0.460100965234013,1.6018518518518519,0.5214040083444846,17.7,0.01
t1,2025-10-06,2025-10-07 11:00:00,2025-10-07 17:00:00,35.0,0.16394823069974512,0.026277855761423732,0.11635631587003319,0.5449834318458183,2.111111111111111,1.959662669384141,17.166666666666668,0.01
t1,2025-10-06,2025-10-07 12:00:00,2025-10-07 18:00:00,36.0,0.2571159120540817,0.0,0.21294965694473583,0.7042782655869503,5.1759259259259265,1.6981592551840003,15.633333333333333,0.13333333333333333
t1,2025-10-06,2025-10-07 13:00:00,2025-10-07 19:00:00,37.0,0.35855340660422846,0.0,0.2981095122698644,0.9899111085347374,6.907407407407407,1.7334609402221095,13.533333333333333,0.455
t1,2025-10-06,2025-10-07 14:00:00,2025-10-07 20:00:00,38.0,0.5264064272438458,0.0,0.4781136055376984,1.0,7.592592592592593,1.4297687516264903,12.533333333333333,0.47500000000000003
