turbine,issue_time_utc,time_utc,time_local,lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m,power
t1,2025-10-01,2025-10-02 21:00:00,2025-10-03 03:00:00,45.0,0.1867523870401926,0.018436858643408938,0.10461410097586792,0.6261885320576805,6.453703703703705,1.784996916459395,7.233333333333333,0.1416666666666667
t1,2025-10-01,2025-10-02 22:00:00,2025-10-03 04:00:00,46.0,0.16009857310319375,0.018214244446930886,0.09298456701442996,0.5403661524385784,5.685185185185186,1.5476817922432091,6.866666666666666,0.105
t1,2025-10-01,2025-10-02 23:00:00,2025-10-03 05:00:00,47.0,0.1460227859773969,0.01696732769452776,0.09087788192464394,0.504697836593682,5.129629629629631,1.9460971812021948,6.666666666666667,0.051666666666666666
t1,2025-10-01,2025-10-03 00:00:00,2025-10-03 06:00:00,48.0,0.1314434870854773,0.020106823551182852,0.07589163164795636,0.4001550028430945,5.25,1.708502701631309,6.366666666666667,0.028333333333333335
t1,2025-10-01,2025-10-03 01:00:00,2025-10-03 07:00:00,49.0,0.1318988106436301,0.020275941192764345,0.07336115995996484,0.35417353580673167,4.787037037037037,1.4276084349783726,6.533333333333334,0.01
t1,2025-10-01,2025-10-03 02:00:00,2025-10-03 08:00:00,50.0,0.11670782067354397,0.021794095240477013,0.06448980424497851,0.32322142669346987,4.305555555555556,1.166666666666667,7.733333333333334,0.01
t1,2025-10-01,2025-10-03 03:00:00,2025-10-03 09:00:00,51.0,0.11071687765743773,0.023994135735021342,0.051435408945629535,0.3422839450084599,4.046296296296297,1.466270288749923,9.533333333333333,0.01
t1,2025-10-01,2025-10-03 04:00:00,2025-10-03 10:00:00,52.0,0.10661477931899677,0.025804472090507118,0.040904594664197005,0.3214892634600745,3.342592592592593,1.9407372066691038,11.266666666666667,
t1,2025-10-01,2025-10-03 05:00:00,2025-10-03 11:00:00,53.0,0.09973884114839851,0.026726741093970798,0.03501210506812384,0.28631382855441406,2.601851851851852,2.0048808755392127,12.933333333333332,
t1,2025-10-01,2025-10-03 06:00:00,2025-10-03 12:00:00,54.0,0.09498168057431217,0.026677989224694457,0.035277107915429276,0.2635307638126395,1.527777777777778,1.191210091243976,14.299999999999999,
t1,2025-10-01,2025-10-03 07:00:00,2025-10-03 13:00:00,55.0,0.0914477332373858,0.026396789378041442,0.03857681056959304,0.25946384194380195,1.3240740740740742,0.057824055540725915,15.466666666666667,
t1,2025-10-01,2025-10-03 08:00:00,2025-10-03 14:00:00,56.0,0.13092319691425303,0.019683703612077358,0.08475392127980333,0.35976778460729697,2.407407407407408,1.7036030566084335,16.433333333333334,
t1,2025-10-01,2025-10-03 09:00:00,2025-10-03 15:00:00,57.0,0.18655721490016391,0.01656221459441269,0.1405761127111274,0.4475191237665979,4.194444444444444,1.6848544649023056,16.833333333333332,
t1,2025-10-01,2025-10-03 10:00:00,2025-10-03 16:00:00,58.0,0.27171633899711833,0.031153181196391655,0.21903399226199308,0.6353217962136806,5.666666666666667,1.2509255832441895,16.73333333333333,
t1,2025-10-01,2025-10-03 11:00:00,2025-10-03 17:00:00,59.0,0.31598016193518563,0.05146352308501653,0.27718922906803134,0.7458128505538721,7.0092592592592595,0.5132002392796676,16.03333333333333,
t1,2025-10-01,2025-10-03 12:00:00,2025-10-03 18:00:00,60.0,0.3619658902534866,0.025507183918464182,0.3041539192293886,0.7762086125671663,7.018518518518519,1.5755983904745026,14.766666666666666,
t1,2025-10-01,2025-10-03 13:00:00,2025-10-03 19:00:00,61.0,0.3544872923773751,0.02281546154448766,0.3050831811699022,0.8188122865213403,7.296296296296297,1.964250975054898,13.366666666666667,
t1,2025-10-01,2025-10-03 14:00:00,2025-10-03 20:00:00,62.0,0.37158951053234235,0.0016756019709391334,0.30338063828841166,0.7954644521945933,7.111111111111112,1.8825465416508256,12.433333333333332,
t1,2025-10-01,2025-10-03 15:00:00,2025-10-03 21:00:00,63.0,0.2617649619084069,0.003958248266204917,0.2256311201553077,0.72937041891949,6.277777777777779,2.0174776453241607,11.666666666666666,
t1,2025-10-01,2025-10-03 16:00:00,2025-10-03 22:00:00,64.0,0.21115636363819537,0.010547591817267915,0.1444147330089911,0.5765076839068703,5.2407407407407405,1.9787320835414317,10.933333333333332,
t1,2025-10-01,2025-10-03 17:00:00,2025-10-03 23:00:00,65.0,0.1713842800611933,0.023910188192693554,0.058117271750894595,0.4834173144639883,4.287037037037037,2.072440659721248,10.266666666666667,
t1,2025-10-01,2025-10-03 18:00:00,2025-10-04 00:00:00,66.0,0.1092671704381883,0.0253664507880699,0.04328694484604993,0.3594672068888418,2.555555555555556,2.2582154540780732,9.866666666666667,
t1,2025-10-01,2025-10-03 19:00:00,2025-10-04 01:00:00,67.0,0.10780905442442063,0.025401832120275063,0.04422275654577333,0.3259727828682172,2.3425925925925926,1.70812630482966,9.5,
t1,2025-10-01,2025-10-03 20:00:00,2025-10-04 02:00:00,68.0,0.10558832788912191,0.023385858327602566,0.056385839344034405,0.33092837442321443,2.361111111111111,1.6985378606900499,9.066666666666666,
t1,2025-10-01,2025-10-03 21:00:00,2025-10-04 03:00:00,69.0,0.131780983153593,0.02165441337737243,0.06701317008425367,0.37746415945169653,3.2685185185185186,2.4504870600098503,8.566666666666666,
t1,2025-10-01,2025-10-03 22:00:00,2025-10-04 04:00:00,70.0,0.14098334996852308,0.020035053292408338,0.07659854366642158,0.4190447324401769,4.166666666666667,2.716973397816851,8.1,
t1,2025-10-01,2025-10-03 23:00:00,2025-10-04 05:00:00,71.0,0.15100891432289068,0.019033970121287158,0.0816711759169859,0.46737841555758464,4.888888888888888,3.2062583477618567,7.8999999999999995,
t1,2025-10-02,2025-10-03 00:00:00,2025-10-03 06:00:00,24.0,0.08428919636742802,0.026048795388667906,0.04692958505147761,0.2602565636529906,3.6388888888888893,1.8068371519943802,7.066666666666666,0.028333333333333335
t1,2025-10-02,2025-10-03 01:00:00,2025-10-03 07:00:00,25.0,0.08833610108199763,0.02764004376826019,0.041954644364179616,0.25866486373879904,3.0,1.4632852434517698,7.166666666666667,0.01
t1,2025-10-02,2025-10-03 02:00:00,2025-10-03 08:00:00,26.0,0.088596136789547,0.027999222825133577,0.03938124503799642,0.25828155174336126,1.9814814814814816,1.081670138288861,8.166666666666666,0.01
t1,2025-10-02,2025-10-03 03:00:00,2025-10-03 09:00:00,27.0,0.09224288760542049,0.028644448117154178,0.03627603651431881,0.25322769175380555,1.3518518518518519,1.013159301170021,9.566666666666668,0.01
t1,2025-10-02,2025-10-03 04:00:00,2025-10-03 10:00:00,28.0,0.09405054303102453,0.028924095787476997,0.034150640103538576,0.24632814760759808,1.2685185185185184,0.43597249507383534,11.200000000000001,
t1,2025-10-02,2025-10-03 05:00:00,2025-10-03 11:00:00,29.0,0.10094579937586523,0.028380267105254146,0.03921367172536051,0.2510599396214666,1.8888888888888886,0.6130021247420531,12.966666666666669,
t1,2025-10-02,2025-10-03 06:00:00,2025-10-03 12:00:00,30.0,0.12229457999843721,0.02263485350330896,0.07387191182933912,0.29990512783705403,2.5185185185185186,1.1578147431363397,14.533333333333333,
t1,2025-10-02,2025-10-03 07:00:00,2025-10-03 13:00:00,31.0,0.16417760606736057,0.015620075130118927,0.12693466314329924,0.3612102408638459,3.6018518518518525,1.2878028630158305,15.533333333333333,
t1,2025-10-02,2025-10-03 08:00:00,2025-10-03 14:00:00,32.0,0.21202274511801794,0.026251698448226835,0.1666194722245209,0.5051559315797587,4.601851851851852,1.5491767360991395,16.2,
t1,2025-10-02,2025-10-03 09:00:00,2025-10-03 15:00:00,33.0,0.2965782078062729,0.03894482341443625,0.2330119034584662,0.640497001936536,5.546296296296298,1.5258405226010758,16.566666666666666,
t1,2025-10-02,2025-10-03 10:00:00,2025-10-03 16:00:00,34.0,0.3379354664417405,0.06079056679610503,0.2735065015735526,0.7395675176031468,6.2407407407407405,1.5551421408312815,16.3,
t1,2025-10-02,2025-10-03 11:00:00,2025-10-03 17:00:00,35.0,0.3294038704885139,0.059407729642061896,0.2877574101114778,0.7817117895028712,6.962962962962962,1.4657439577887532,15.566666666666668,
t1,2025-10-02,2025-10-03 12:00:00,2025-10-03 18:00:00,36.0,0.2949087344096815,0.045484923401559046,0.2664544380684152,0.7911157891794774,6.935185185185186,1.5062455710024871,14.633333333333333,
t1,2025-10-02,2025-10-03 13:00:00,2025-10-03 19:00:00,37.0,0.3269070409901411,0.01547173823553799,0.2820098920543849,0.7261833375176433,6.9907407407407405,0.6806027950347058,13.166666666666666,
t1,2025-10-02,2025-10-03 14:00:00,2025-10-03 20:00:00,38.0,0.2964885087811121,0.010185919608695998,0.25056842105931615,0.687602167598359,6.277777777777779,0.8226162719422695,12.166666666666666,
t1,2025-10-02,2025-10-03 15:00:00,2025-10-03 21:00:00,39.0,0.20405827759988138,0.015953049089543758,0.15671461996782204,0.5215354345175341,5.3240740740740735,0.9189085939935623,11.466666666666667,
t1,2025-10-02,2025-10-03 16:00:00,2025-10-03 22:00:00,40.0,0.12395023230808619,0.025847582372909468,0.054360625738918866,0.34763959464147487,4.083333333333333,0.8141306049862691,11.033333333333331,
t1,2025-10-02,2025-10-03 17:00:00,2025-10-03 23:00:00,41.0,0.11201074195134678,0.027577319534261076,0.0426086691819211,0.3142477987934332,2.564814814814815,0.699058744006551,10.566666666666666,
t1,2025-10-02,2025-10-03 18:00:00,2025-10-04 00:00:00,42.0,0.09102473058973179,0.029049931401653115,0.03490869272432964,0.25411803572604774,1.0833333333333333,0.5099322152968284,9.5,
t1,2025-10-02,2025-10-03 19:00:00,2025-10-04 01:00:00,43.0,0.0996894135365301,0.02754684735901122,0.0435246072374573,0.26749437070052107,1.0462962962962963,1.285704079259247,9.166666666666666,
t1,2025-10-02,2025-10-03 20:00:00,2025-10-04 02:00:00,44.0,0.1323890283489405,0.02128737956451255,0.08257666688742843,0.38952979645014657,2.3703703703703702,1.3795053386717533,8.833333333333334,
t1,2025-10-02,2025-10-03 21:00:00,2025-10-04 03:00:00,45.0,0.16900199101382218,0.017843919240078054,0.123245711888302,0.47993546364396544,3.824074074074074,1.215363753572544,8.633333333333333,
t1,2025-10-02,2025-10-03 22:00:00,2025-10-04 04:00:00,46.0,0.2257131256774994,0.03417821022655834,0.15564049671190514,0.6415677860536169,5.490740740740741,1.0127784380648377,8.366666666666667,
t1,2025-10-02,2025-10-03 23:00:00,2025-10-04 05:00:00,47.0,0.3032568467371639,0.0342593531674108,0.20807055929778048,0.8500450202785128,6.7407407407407405,0.7245333392403569,8.1,
t1,2025-10-02,2025-10-04 00:00:00,2025-10-04 06:00:00,48.0,0.25722416619031485,0.028154680841595447,0.2241713165503396,0.7346103337428,6.703703703703703,1.8175527344170326,8.1,
t1,2025-10-02,2025-10-04 01:00:00,2025-10-04 07:00:00,49.0,0.3009129749659873,0.03806809005803846,0.2414173983175873,0.7310253062000694,7.0740740740740735,1.6114303642820063,8.1,
t1,2025-10-02,2025-10-04 02:00:00,2025-10-04 08:00:00,50.0,0.31957353270606587,0.04652814727771287,0.25665424334698156,0.8128981369650967,7.027777777777779,1.1983141450068322,9.033333333333333,
t1,2025-10-02,2025-10-04 03:00:00,2025-10-04 09:00:00,51.0,0.385670161298166,0.037675999160300344,0.32901758262242453,0.8869667448623062,7.0,0.80363756341608,10.666666666666666,
t1,2025-10-02,2025-10-04 04:00:00,2025-10-04 10:00:00,52.0,0.3795351813122161,0.03543198996979291,0.28841715603109797,0.8341843344409811,6.6759259259259265,1.4764962418724183,12.366666666666667,
t1,2025-10-02,2025-10-04 05:00:00,2025-10-04 11:00:00,53.0,0.34916740445070676,0.034803669685071786,0.26964783305573037,0.7911209885972006,6.62962962962963,1.2239045660635783,14.1,
t1,2025-10-02,2025-10-04 06:00:00,2025-10-04 12:00:00,54.0,0.2701528090384948,0.03100505818990923,0.19230400343481632,0.6970638755272929,6.4444444444444455,1.076187257100584,15.633333333333335,
t1,2025-10-02,2025-10-04 07:00:00,2025-10-04 13:00:00,55.0,0.13493848649469267,0.020240347740367995,0.07124030939791004,0.39890645980858286,4.620370370370371,0.9916057144874244,16.766666666666666,
t1,2025-10-02,2025-10-04 08:00:00,2025-10-04 14:00:00,56.0,0.10140047074507247,0.02589673401233695,0.049081362851207254,0.3252409585821547,2.0925925925925926,1.0615085546158514,17.666666666666668,
t1,2025-10-02,2025-10-04 09:00:00,2025-10-04 15:00:00,57.0,0.13948590376939093,0.023549691168087458,0.0795275124119775,0.5134361990000981,1.0925925925925926,0.6049776379229493,18.099999999999998,
t1,2025-10-02,2025-10-04 10:00:00,2025-10-04 16:00:00,58.0,0.26079696943493036,0.024446708846175863,0.20624330102167435,0.6294247225074437,3.8981481481481484,0.6372765484285096,18.0,
t1,2025-10-02,2025-10-04 11:00:00,2025-10-04 17:00:00,59.0,0.3988911355422571,0.054111807895091624,0.34615063207864843,0.9202398374568894,6.972222222222221,0.5576349972190201,17.2,
t1,2025-10-02,2025-10-04 12:00:00,2025-10-04 18:00:00,60.0,0.5233988340101743,0.1516629411714837,0.4823199951568563,0.9574122619835606,9.148148148148149,0.7838716301221067,15.6,
t1,2025-10-02,2025-10-04 13:00:00,2025-10-04 19:00:00,61.0,0.5644943442575333,0.14984279322044808,0.567434142520385,0.9422941034707288,9.944444444444445,0.34805455794837975,14.299999999999999,
t1,2025-10-02,2025-10-04 14:00:00,2025-10-04 20:00:00,62.0,0.6787746758911617,0.17274062363911263,0.6587712204037683,0.9789706492924375,9.157407407407407,0.33139870681802275,13.466666666666667,
t1,2025-10-02,2025-10-04 15:00:00,2025-10-04 21:00:00,63.0,0.6544869048501928,0.10988008319987175,0.6467821274776921,0.9795936403394396,8.296296296296296,0.6119522830317892,12.933333333333332,
t1,2025-10-02,2025-10-04 16:00:00,2025-10-04 22:00:00,64.0,0.6786502646974146,0.08660989848253542,0.6395277378967174,0.974507716561329,8.055555555555555,1.0015420209622194,12.299999999999999,
t1,2025-10-02,2025-10-04 17:00:00,2025-10-04 23:00:00,65.0,0.6917831839095336,0.1367432658677331,0.6395952007151579,0.9857678815019923,8.50925925925926,1.1007619882302029,11.766666666666666,
t1,2025-10-02,2025-10-04 18:00:00,2025-10-05 00:00:00,66.0,0.7139866098101222,0.13238927823250735,0.6591024926408419,1.0,8.648148148148147,1.5578686505961559,11.433333333333332,
t1,2025-10-02,2025-10-04 19:00:00,2025-10-05 01:00:00,67.0,0.7351839541771127,0.214562910059642,0.6975914781504247,1.0,9.277777777777779,1.6729049916570613,11.066666666666668,
t1,2025-10-02,2025-10-04 20:00:00,2025-10-05 02:00:00,68.0,0.7699270948587954,0.30699258741896657,0.7703577211533077,1.0,9.777777777777779,0.8502904369452204,10.766666666666666,
t1,2025-10-02,2025-10-04 21:00:00,2025-10-05 03:00:00,69.0,0.8076216305947991,0.3739966160798484,0.8644741477983414,1.0,10.0,0.22047927592204947,10.5,
t1,2025-10-02,2025-10-04 22:00:00,2025-10-05 04:00:00,70.0,0.8322000546157617,0.42102657684970685,0.8819233650723609,1.0,10.324074074074074,0.22280017436140678,10.033333333333333,
t1,2025-10-02,2025-10-04 23:00:00,2025-10-05 05:00:00,71.0,0.8390130115186308,0.4658527279275459,0.8984070987793059,1.0,10.444444444444445,0.41666666666666696,9.533333333333333,
t1,2025-10-03,2025-10-04 00:00:00,2025-10-04 06:00:00,24.0,0.3641896881326039,0.005383364426088111,0.29393980175330114,0.9872395914838225,7.518518518518518,1.4704741543744067,8.133333333333333,
t1,2025-10-03,2025-10-04 01:00:00,2025-10-04 07:00:00,25.0,0.3649735849397747,0.02850114462923975,0.27849386877880966,1.0,7.685185185185186,1.6439031892034424,8.033333333333333,
t1,2025-10-03,2025-10-04 02:00:00,2025-10-04 08:00:00,26.0,0.3633223829749743,0.025583827018190508,0.2794330194506158,1.0,7.416666666666668,1.3439967114892166,8.933333333333332,
t1,2025-10-03,2025-10-04 03:00:00,2025-10-04 09:00:00,27.0,0.4900719313521652,0.0,0.4452640151911039,1.0,7.546296296296297,1.0237659438655549,10.633333333333333,
t1,2025-10-03,2025-10-04 04:00:00,2025-10-04 10:00:00,28.0,0.5223165692493721,0.0,0.42236170152848007,1.0,7.305555555555556,1.647341667020304,12.4,
t1,2025-10-03,2025-10-04 05:00:00,2025-10-04 11:00:00,29.0,0.49187854447939716,0.002992418081048387,0.36895094332070133,1.0,7.203703703703705,1.434079621966618,14.100000000000001,
t1,2025-10-03,2025-10-04 06:00:00,2025-10-04 12:00:00,30.0,0.35144576001579253,0.003853726727261475,0.28348216298947937,0.989966997717197,7.0092592592592595,0.8741545003802125,15.466666666666667,
t1,2025-10-03,2025-10-04 07:00:00,2025-10-04 13:00:00,31.0,0.22078623307094106,0.008083980903964921,0.14036616321507223,0.6294743072594873,5.3240740740740735,0.6433019886178425,16.599999999999998,
t1,2025-10-03,2025-10-04 08:00:00,2025-10-04 14:00:00,32.0,0.13361072313758512,0.0395775627015369,0.07381111055814223,0.38744115299427145,3.0092592592592595,0.6946296049448537,17.5,
t1,2025-10-03,2025-10-04 09:00:00,2025-10-04 15:00:00,33.0,0.16754827297070748,0.031827823735557634,0.0928363967758691,0.6006758941803537,0.75,0.1388888888888889,17.933333333333334,
t1,2025-10-03,2025-10-04 10:00:00,2025-10-04 16:00:00,34.0,0.2187710356396526,0.008749959138749958,0.15250479068266656,0.6489371119065372,3.1944444444444446,0.05555555555555536,17.900000000000002,
t1,2025-10-03,2025-10-04 11:00:00,2025-10-04 17:00:00,35.0,0.3678341300916794,0.0,0.29317589930763266,0.9703832771381882,6.37962962962963,0.6828664469441589,17.26666666666667,
t1,2025-10-03,2025-10-04 12:00:00,2025-10-04 18:00:00,36.0,0.48068946431768544,0.0,0.4516752951130769,1.0,8.0,1.0551899951790318,16.03333333333333,
t1,2025-10-03,2025-10-04 13:00:00,2025-10-04 19:00:00,37.0,0.5313446744634098,0.008600542228051844,0.5343161199066477,1.0,9.055555555555555,0.5548606765399489,14.5,
t1,2025-10-03,2025-10-04 14:00:00,2025-10-04 20:00:00,38.0,0.6309392871958641,0.0,0.6059300288202703,1.0,8.583333333333334,0.173472166622178,13.433333333333332,
t1,2025-10-03,2025-10-04 15:00:00,2025-10-04 21:00:00,39.0,0.5625302204170922,0.0,0.5429771198171832,1.0,7.648148148148149,0.63727654842851,12.699999999999998,
t1,2025-10-03,2025-10-04 16:00:00,2025-10-04 22:00:00,40.0,0.5053966671498263,0.0,0.4501856823950726,1.0,7.0740740740740735,0.6771931297491317,12.1,
t1,2025-10-03,2025-10-04 17:00:00,2025-10-04 23:00:00,41.0,0.5395019819600156,0.0,0.4776994952351936,1.0,6.8055555555555545,0.5576349972190202,11.566666666666668,
t1,2025-10-03,2025-10-04 18:00:00,2025-10-05 00:00:00,42.0,0.6297755802431908,0.0,0.5632936822361682,1.0,7.6759259259259265,1.2501028764250124,11.066666666666668,
t1,2025-10-03,2025-10-04 19:00:00,2025-10-05 01:00:00,43.0,0.6901743299165606,0.018842046993365447,0.6194365453846774,1.0,8.546296296296296,1.2626927591917307,10.866666666666665,
t1,2025-10-03,2025-10-04 20:00:00,2025-10-05 02:00:00,44.0,0.7379244521881632,0.1404881162585312,0.7226384684339392,1.0,9.592592592592593,0.9663845906028988,10.733333333333334,
t1,2025-10-03,2025-10-04 21:00:00,2025-10-05 03:00:00,45.0,0.8001635346460705,0.24228750735125348,0.8264689823753504,1.0,10.231481481481483,0.5894738534221116,10.533333333333333,
t1,2025-10-03,2025-10-04 22:00:00,2025-10-05 04:00:00,46.0,0.84605893906189,0.32535135030475426,0.8773043313505554,1.0,10.361111111111112,0.68211273098937,10.000000000000002,
t1,2025-10-03,2025-10-04 23:00:00,2025-10-05 05:00:00,47.0,0.8444244118283096,0.38347886330356784,0.8756983867630391,1.0,10.546296296296298,0.9486561862291215,9.466666666666667,
t1,2025-10-03,2025-10-05 00:00:00,2025-10-05 06:00:00,48.0,0.8365883522958649,0.37598216779684546,0.903991701956964,1.0,10.50925925925926,0.6828664469441595,9.200000000000001,
t1,2025-10-03,2025-10-05 01:00:00,2025-10-05 07:00:00,49.0,0.8139779516197083,0.3896409110686078,0.8834516885429786,1.0,10.50925925925926,0.6551866507531291,9.066666666666666,
t1,2025-10-03,2025-10-05 02:00:00,2025-10-05 08:00:00,50.0,0.8425033203733936,0.4299849939039094,0.8723684424302534,1.0,10.324074074074074,0.6390901454347189,9.766666666666666,
t1,2025-10-03,2025-10-05 03:00:00,2025-10-05 09:00:00,51.0,0.8085183660218791,0.4751941175658248,0.8179720948852832,1.0,10.037037037037036,1.3983934050281912,10.966666666666669,
t1,2025-10-03,2025-10-05 04:00:00,2025-10-05 10:00:00,52.0,0.7713428069385222,0.44862657482859797,0.8071789791067708,1.0,10.037037037037038,1.7865092292897466,12.166666666666666,
t1,2025-10-03,2025-10-05 05:00:00,2025-10-05 11:00:00,53.0,0.9000482454217287,0.5530355320844416,0.9456960053732674,1.0,10.314814814814815,1.6648910294423764,13.466666666666667,
t1,2025-10-03,2025-10-05 06:00:00,2025-10-05 12:00:00,54.0,0.9509610649545815,0.6290392353992884,0.984638307511734,1.0,10.824074074074074,1.3867576240349042,14.233333333333334,
t1,2025-10-03,2025-10-05 07:00:00,2025-10-05 13:00:00,55.0,0.969413836518987,0.6953596960290815,0.9964171882206094,1.0,11.25,1.4436429400206978,14.866666666666667,
t1,2025-10-03,2025-10-05 08:00:00,2025-10-05 14:00:00,56.0,0.9658267181524485,0.708266837973309,0.996170084475674,1.0,11.787037037037038,1.6349607664463794,15.166666666666666,0.9866666666666667
t1,2025-10-03,2025-10-05 09:00:00,2025-10-05 15:00:00,57.0,0.9536153095155838,0.6698917948812766,0.9931757554027908,1.0,11.99074074074074,1.6443724959235346,15.166666666666666,0.9833333333333334
t1,2025-10-03,2025-10-05 10:00:00,2025-10-05 16:00:00,58.0,0.8932842705288265,0.577786597200464,0.9782829519956281,1.0,11.981481481481483,1.6965681894339457,14.799999999999999,0.9866666666666667
t1,2025-10-03,2025-10-05 11:00:00,2025-10-05 17:00:00,59.0,0.8542055881244892,0.4524723970467959,0.9202673936053084,1.0,11.592592592592593,1.506757754266144,14.133333333333333,0.91
t1,2025-10-03,2025-10-05 12:00:00,2025-10-05 18:00:00,60.0,0.7995567483994717,0.4500757347735391,0.8327195233877235,1.0,10.796296296296298,1.2216960146711526,13.299999999999999,0.47
t1,2025-10-03,2025-10-05 13:00:00,2025-10-05 19:00:00,61.0,0.7710862138037369,0.4400341157048322,0.8012934778748305,1.0,10.342592592592593,1.0055146298199211,12.033333333333333,0.49833333333333335
t1,2025-10-03,2025-10-05 14:00:00,2025-10-05 20:00:00,62.0,0.7990376721753979,0.39257641184232156,0.8473635178973985,1.0,9.842592592592593,1.0483428035451265,10.633333333333333,0.7933333333333333
t1,2025-10-03,2025-10-05 15:00:00,2025-10-05 21:00:00,63.0,0.798940136263231,0.33981467696823786,0.8552544481993595,1.0,9.833333333333334,1.3729642618063775,9.6,0.935
t1,2025-10-03,2025-10-05 16:00:00,2025-10-05 22:00:00,64.0,0.8085796417218148,0.25482992060941667,0.8350427193954367,1.0,10.268518518518519,1.797059784290093,8.666666666666666,0.9083333333333333
