turbine,issue_time_utc,time_utc,time_local,lead_hours,forecast,p10,p50,p90,wind_speed_100m,ws100_ens_std,temperature_2m,power
t1,2026-01-29,2026-01-31 08:00:00,2026-01-31 14:00:00,56.0,0.8260478842831385,0.3743087370706001,0.9030278998857463,0.9648449775070773,11.583333333333334,4.933899492037801,3.5,0.8783333333333333
t1,2026-01-29,2026-01-31 09:00:00,2026-01-31 15:00:00,57.0,0.815106953960729,0.3945498777004749,0.8905563342292974,0.9705864930127819,11.074074074074074,4.563030227378192,4.2,0.875
t1,2026-01-29,2026-01-31 10:00:00,2026-01-31 16:00:00,58.0,0.7656304935132552,0.29404292091615647,0.8451668221543545,0.9744876559644596,10.333333333333334,3.8177016225750737,3.8666666666666667,0.8450000000000001
t1,2026-01-29,2026-01-31 11:00:00,2026-01-31 17:00:00,59.0,0.6595121125605934,0.14074714789673892,0.698094524346582,0.9906375180911295,9.564814814814815,3.690299819418694,2.6666666666666665,0.7983333333333333
t1,2026-01-29,2026-01-31 12:00:00,2026-01-31 18:00:00,60.0,0.6713594947374287,0.16207019092602526,0.735480864574472,0.9958009611305401,10.814814814814815,0.8353370971312257,1.3,0.81
t1,2026-01-29,2026-01-31 13:00:00,2026-01-31 19:00:00,61.0,0.4672354723092831,0.031276140096658855,0.4334037134005245,1.0,9.712962962962962,1.2373849034059508,0.03333333333333336,0.8216666666666667
t1,2026-01-29,2026-01-31 14:00:00,2026-01-31 20:00:00,62.0,0.29831594485546686,0.009158420341689677,0.1519380326814972,0.8896488662955998,8.342592592592593,1.4567672366898572,-0.7666666666666666,0.3383333333333334
t1,2026-01-29,2026-01-31 15:00:00,2026-01-31 21:00:00,63.0,0.22095875467947648,0.0,0.12039063540632292,0.6999140716063271,7.231481481481482,2.4294574238882225,-1.1333333333333335,0.03
t1,2026-01-29,2026-01-31 16:00:00,2026-01-31 22:00:00,64.0,0.11754908054274943,0.0,0.038059810707233646,0.5070835821161865,5.4259259259259265,3.02386767570352,-1.5666666666666667,0.016666666666666666
t1,2026-01-29,2026-01-31 17:00:00,2026-01-31 23:00:00,65.0,0.08641596680143322,0.0,0.02083455281079269,0.43798565362253805,4.111111111111112,4.504113346379844,-1.9666666666666668,0.19999999999999998
t1,2026-01-29,2026-01-31 18:00:00,2026-02-01 00:00:00,66.0,0.06202231835126869,0.0,0.0,0.31902206800607197,3.425925925925926,2.8610212139778475,-2.1333333333333333,
t1,2026-01-29,2026-01-31 19:00:00,2026-02-01 01:00:00,67.0,0.04650705358072081,0.0,0.0,0.27431530523348696,3.657407407407407,2.9473692671105565,-2.3000000000000003,
t1,2026-01-29,2026-01-31 20:00:00,2026-02-01 02:00:00,68.0,0.0405344702922541,0.0,0.0,0.2608321072635721,4.138888888888889,3.3935532563529494,-2.4,
t1,2026-01-29,2026-01-31 21:00:00,2026-02-01 03:00:00,69.0,0.04261400837887119,0.0,0.0,0.27723902514824444,4.518518518518519,4.17206440496512,-2.566666666666667,
t1,2026-01-29,2026-01-31 22:00:00,2026-02-01 04:00:00,70.0,0.061039531995467536,0.0,0.0,0.3146978327832251,3.925925925925926,5.28525299081839,-2.8666666666666667,
t1,2026-01-29,2026-01-31 23:00:00,2026-02-01 05:00:00,71.0,0.06025172169210566,0.0,0.0,0.36767328156890355,3.8055555555555554,5.702162790891467,-3.3333333333333335,
t1,2026-01-30,2026-01-31 00:00:00,2026-01-31 06:00:00,24.0,0.771729612796558,0.38015330850501355,0.8606791550408837,0.9709023925478963,12.398148148148147,2.2761398808512725,-2.6999999999999997,0.145
t1,2026-01-30,2026-01-31 01:00:00,2026-01-31 07:00:00,25.0,0.7860293888445341,0.40725082862219064,0.8854376103481174,0.9670984201866076,12.546296296296296,2.211315828974515,-2.8666666666666667,0.48
t1,2026-01-30,2026-01-31 02:00:00,2026-01-31 08:00:00,26.0,0.8136667943522153,0.47989831535169486,0.9045326708624117,0.9638483979107435,12.842592592592593,1.932569559648671,-3.0,0.5016666666666666
t1,2026-01-30,2026-01-31 03:00:00,2026-01-31 09:00:00,27.0,0.834779290912725,0.5190258658064419,0.9136218367595123,0.962257291178634,12.925925925925926,1.6947479995247103,-2.466666666666667,0.5216666666666666
t1,2026-01-30,2026-01-31 04:00:00,2026-01-31 10:00:00,28.0,0.8884361325577423,0.69497435010563,0.9325739100176144,0.9589062649836708,13.018518518518519,1.6796561719492114,-0.39999999999999997,0.9500000000000001
t1,2026-01-30,2026-01-31 05:00:00,2026-01-31 11:00:00,29.0,0.8870184772661486,0.6786691084689664,0.9331476593013095,0.9588038506084299,13.305555555555557,2.2496570383334995,1.6666666666666667,0.9583333333333334
t1,2026-01-30,2026-01-31 06:00:00,2026-01-31 12:00:00,30.0,0.8893971815378642,0.6703502443834894,0.9329010233185743,0.9590759781619181,12.796296296296298,2.927932387512325,3.366666666666667,0.9266666666666666
t1,2026-01-30,2026-01-31 07:00:00,2026-01-31 13:00:00,31.0,0.88887966313084,0.6761386715143045,0.9315707177156257,0.9589018976824982,12.722222222222223,3.2478625449841787,4.699999999999999,0.945
t1,2026-01-30,2026-01-31 08:00:00,2026-01-31 14:00:00,32.0,0.8724247216845707,0.6048285272594484,0.9167196709682004,0.9609248700111807,12.592592592592593,3.215790195949067,5.766666666666667,0.8783333333333333
t1,2026-01-30,2026-01-31 09:00:00,2026-01-31 15:00:00,33.0,0.8692811980606292,0.5701992034055989,0.9186777649193945,0.9580035672841453,11.75925925925926,2.42707422639101,6.133333333333333,0.875
t1,2026-01-30,2026-01-31 10:00:00,2026-01-31 16:00:00,34.0,0.8169514446602162,0.5190582740836676,0.9107470768941645,0.9583987828076935,11.046296296296296,1.8801540957773422,5.766666666666667,0.8450000000000001
t1,2026-01-30,2026-01-31 11:00:00,2026-01-31 17:00:00,35.0,0.7331369795682492,0.3330951152065907,0.777065840698232,0.970398824609587,10.555555555555555,1.376892636821526,4.366666666666666,0.7983333333333333
t1,2026-01-30,2026-01-31 12:00:00,2026-01-31 18:00:00,36.0,0.6002484639767107,0.11081908484721992,0.599831567252619,0.9764878106638222,10.092592592592593,1.0297778337249621,2.533333333333333,0.81
t1,2026-01-30,2026-01-31 13:00:00,2026-01-31 19:00:00,37.0,0.3432235322566695,0.05030274217293071,0.24280333609963778,0.8484945579574322,8.916666666666666,1.647341667020304,1.2333333333333334,0.8216666666666667
t1,2026-01-30,2026-01-31 14:00:00,2026-01-31 20:00:00,38.0,0.16660295688980178,0.0,0.10644296115854199,0.6481552901723663,7.166666666666667,2.242442726741543,0.5666666666666667,0.3383333333333334
t1,2026-01-30,2026-01-31 15:00:00,2026-01-31 21:00:00,39.0,0.1621504796893087,0.0,0.0918241316699126,0.5927310163051998,5.055555555555556,3.4888490797445755,-0.20000000000000004,0.03
t1,2026-01-30,2026-01-31 16:00:00,2026-01-31 22:00:00,40.0,0.1385530856832407,0.0,0.06960660706292615,0.4284894531611328,5.305555555555556,0.4819264325804855,-0.8666666666666667,0.016666666666666666
t1,2026-01-30,2026-01-31 17:00:00,2026-01-31 23:00:00,41.0,0.14082140606262653,0.0,0.047585591428845254,0.5555917127735851,5.435185185185186,2.394427257822654,-1.4333333333333333,0.19999999999999998
t1,2026-01-30,2026-01-31 18:00:00,2026-02-01 00:00:00,42.0,0.04859815545944799,0.0,0.0,0.24341630089261315,3.6203703703703702,1.8194621147007366,-2.066666666666667,
t1,2026-01-30,2026-01-31 19:00:00,2026-02-01 01:00:00,43.0,0.0304879696650669,0.0,0.0,0.1680259325516041,3.2870370370370376,2.1463314476398034,-2.3666666666666667,
t1,2026-01-30,2026-01-31 20:00:00,2026-02-01 02:00:00,44.0,0.016988497866250986,0.0,0.0,0.14967066970806442,2.8518518518518516,2.152792712015105,-2.433333333333333,
t1,2026-01-30,2026-01-31 21:00:00,2026-02-01 03:00:00,45.0,0.019504640811483488,0.0,0.0,0.15356519231326626,2.6203703703703702,3.1102842816625627,-2.5,
t1,2026-01-30,2026-01-31 22:00:00,2026-02-01 04:00:00,46.0,0.030405880583102292,0.0,0.0,0.21638550268743637,3.3333333333333335,4.259068031133943,-2.6,
t1,2026-01-30,2026-01-31 23:00:00,2026-02-01 05:00:00,47.0,0.046463054530401275,0.0,0.0,0.28455179902584815,4.166666666666667,5.389747926948846,-2.866666666666667,
t1,2026-01-30,2026-02-01 00:00:00,2026-02-01 06:00:00,48.0,0.04488228258716966,0.0,0.0,0.29587717652441725,3.8425925925925934,5.501496242418948,-2.733333333333333,
t1,2026-01-30,2026-02-01 01:00:00,2026-02-01 07:00:00,49.0,0.06871365896878362,0.0,0.00593938282913864,0.42146343696390115,4.037037037037037,5.573051155063512,-2.6999999999999997,
t1,2026-01-30,2026-02-01 02:00:00,2026-02-01 08:00:00,50.0,0.1321014512633049,0.0,0.02824221235342974,0.5597954739071638,4.814814814814816,5.227858463580125,-2.6666666666666665,
t1,2026-01-30,2026-02-01 03:00:00,2026-02-01 09:00:00,51.0,0.1507885059115827,0.0,0.09970123862723881,0.6667174640430151,6.416666666666667,4.211517863674494,-2.3333333333333335,
t1,2026-01-30,2026-02-01 04:00:00,2026-02-01 10:00:00,52.0,0.23888326704611296,0.0,0.17798135317266098,0.7868070695902252,6.888888888888889,3.2175492936068792,-0.7333333333333333,
t1,2026-01-30,2026-02-01 05:00:00,2026-02-01 11:00:00,53.0,0.3895729277057182,0.0,0.34020609577830496,0.8707811455312258,7.6944444444444455,2.9111058100036553,1.5,
t1,2026-01-30,2026-02-01 06:00:00,2026-02-01 12:00:00,54.0,0.44037102470135037,0.0,0.43197020664447405,0.8754661763308154,7.962962962962963,3.7033448900265276,3.3666666666666667,
t1,2026-01-30,2026-02-01 07:00:00,2026-02-01 13:00:00,55.0,0.48843261117902464,0.0,0.48789166816086743,0.8536840243773254,8.074074074074074,3.4973902674891133,4.433333333333334,
t1,2026-01-30,2026-02-01 08:00:00,2026-02-01 14:00:00,56.0,0.5191880834431507,0.0,0.5362963157297566,0.8517974058326421,7.935185185185186,3.1652449700085787,5.3,
t1,2026-01-30,2026-02-01 09:00:00,2026-02-01 15:00:00,57.0,0.5163983243842517,0.0,0.5465433918925929,0.855512640553725,7.944444444444444,2.9585615457098546,5.666666666666667,
t1,2026-01-30,2026-02-01 10:00:00,2026-02-01 16:00:00,58.0,0.5590946585820528,0.0,0.5382951539157057,0.8543961183956781,7.898148148148149,2.7916781831345285,5.233333333333333,
t1,2026-01-30,2026-02-01 11:00:00,2026-02-01 17:00:00,59.0,0.43269727186825685,0.0,0.455255757599567,0.839702027042089,8.129629629629632,2.7157424770486047,3.866666666666667,
t1,2026-01-30,2026-02-01 12:00:00,2026-02-01 18:00:00,60.0,0.3778886912466932,0.0,0.34075089853690627,0.815762448644318,7.583333333333333,3.890971664485255,2.266666666666667,
t1,2026-01-30,2026-02-01 13:00:00,2026-02-01 19:00:00,61.0,0.30639144389247197,0.0,0.2581073155293312,0.7743258000398022,7.546296296296297,3.697089000577252,0.8333333333333334,
t1,2026-01-30,2026-02-01 14:00:00,2026-02-01 20:00:00,62.0,0.2734749398693226,0.0,0.21821441769662164,0.7373187622434832,7.712962962962963,3.5242034969714564,0.1333333333333333,
t1,2026-01-30,2026-02-01 15:00:00,2026-02-01 21:00:00,63.0,0.2883311452942748,0.0,0.2136313755563164,0.7428569616109567,8.027777777777777,3.4157632048496773,-0.26666666666666666,
t1,2026-01-30,2026-02-01 16:00:00,2026-02-01 22:00:00,64.0,0.2755369058881733,0.0,0.19268999715974797,0.7742018691911825,8.24074074074074,3.5224515055644834,-0.5333333333333333,
t1,2026-01-30,2026-02-01 17:00:00,2026-02-01 23:00:00,65.0,0.2446488784973641,0.0,0.19260758820040147,0.7540969431891643,8.314814814814815,3.4143322347207947,-0.6,
t1,2026-01-30,2026-02-01 18:00:00,2026-02-02 00:00:00,66.0,0.25900222338465956,0.0,0.18277640412340626,0.794125319826855,7.648148148148149,4.283756043896688,-0.8333333333333334,
t1,2026-01-30,2026-02-01 19:00:00,2026-02-02 01:00:00,67.0,0.31894803202076216,0.0,0.20613439520338142,0.8409270806383518,7.990740740740741,4.0690731090849415,-1.0,
t1,2026-01-30,2026-02-01 20:00:00,2026-02-02 02:00:00,68.0,0.40220236088346806,0.0074334254397415145,0.3034332689869179,0.9380920757017411,8.416666666666666,3.828197042028087,-1.2,
t1,2026-01-30,2026-02-01 21:00:00,2026-02-02 03:00:00,69.0,0.49087445785846634,0.08215434119247123,0.4314500177408615,0.9657382872283182,8.87037037037037,3.298116434642796,-1.4333333333333336,
t1,2026-01-30,2026-02-01 22:00:00,2026-02-02 04:00:00,70.0,0.5167826460326118,0.0883351468176215,0.45360360310067227,0.9971641146522562,9.416666666666666,2.7927374950126236,-1.5666666666666667,
t1,2026-01-30,2026-02-01 23:00:00,2026-02-02 05:00:00,71.0,0.5209857560732217,0.13857327288682636,0.5110011204958801,1.0,9.972222222222221,2.4423918149588077,-1.6333333333333335,
t1,2026-01-31,2026-02-01 00:00:00,2026-02-01 06:00:00,24.0,0.10664930092161416,0.0,0.02363942402731975,0.5496866184702219,4.398148148148148,5.554189646901234,-2.6333333333333333,
t1,2026-01-31,2026-02-01 01:00:00,2026-02-01 07:00:00,25.0,0.12119989941286406,0.0,0.05346131654327775,0.648070780346784,5.638888888888889,5.2779970714675235,-2.766666666666667,
t1,2026-01-31,2026-02-01 02:00:00,2026-02-01 08:00:00,26.0,0.10968757627779317,0.0,0.07874677751382345,0.7138992023508958,6.777777777777779,4.150338376804393,-2.766666666666667,
t1,2026-01-31,2026-02-01 03:00:00,2026-02-01 09:00:00,27.0,0.20664346041664172,0.0,0.14589065820478103,0.7656133376811098,7.546296296296297,2.208697267938542,-2.266666666666667,
t1,2026-01-31,2026-02-01 04:00:00,2026-02-01 10:00:00,28.0,0.3417113061464683,0.0,0.3178584654032066,0.8763720385102033,8.62962962962963,2.3950716717370275,-0.4666666666666666,
t1,2026-01-31,2026-02-01 05:00:00,2026-02-01 11:00:00,29.0,0.3737962883620765,0.0,0.31918323462633374,0.8714970675173299,8.250000000000002,2.3575135991909724,1.8333333333333333,
t1,2026-01-31,2026-02-01 06:00:00,2026-02-01 12:00:00,30.0,0.2916827122791472,0.0,0.2567904082792464,0.7368930385706527,7.324074074074075,2.8977339663809203,3.2000000000000006,
t1,2026-01-31,2026-02-01 07:00:00,2026-02-01 13:00:00,31.0,0.2232638500147177,0.0,0.19049453372990666,0.738253068542121,7.027777777777778,3.738046793067269,4.3999999999999995,
t1,2026-01-31,2026-02-01 08:00:00,2026-02-01 14:00:00,32.0,0.25075871241113556,0.0,0.2237303696177944,0.7447530977852352,6.842592592592593,3.6885221258996173,5.400000000000001,
t1,2026-01-31,2026-02-01 09:00:00,2026-02-01 15:00:00,33.0,0.22392861128302477,0.0,0.17873323573121053,0.6914149534980423,6.5,3.57147045830816,5.8,
t1,2026-01-31,2026-02-01 10:00:00,2026-02-01 16:00:00,34.0,0.2182639079216444,0.0,0.18885722299543833,0.6907536135932044,6.583333333333333,3.452834763094604,5.166666666666667,
t1,2026-01-31,2026-02-01 11:00:00,2026-02-01 17:00:00,35.0,0.21265910814042083,0.0,0.15660329791450556,0.6751659661063231,6.916666666666667,3.329975160252886,3.6999999999999997,
t1,2026-01-31,2026-02-01 12:00:00,2026-02-01 18:00:00,36.0,0.21972418549720746,0.0,0.17046942742718213,0.6456728887199716,6.287037037037037,3.340540048993582,2.0,
t1,2026-01-31,2026-02-01 13:00:00,2026-02-01 19:00:00,37.0,0.19397451629732287,0.0,0.17923279043818052,0.5949741488407694,6.777777777777778,3.3555969460287582,0.8000000000000002,
t1,2026-01-31,2026-02-01 14:00:00,2026-02-01 20:00:00,38.0,0.22039378533806164,0.0,0.2030647537538412,0.6065506657777628,7.018518518518519,2.944619142266809,0.3,
t1,2026-01-31,2026-02-01 15:00:00,2026-02-01 21:00:00,39.0,0.21742312249838247,0.0,0.20047131431631843,0.6129061461626724,7.314814814814816,2.8087623770150048,-0.1333333333333334,
t1,2026-01-31,2026-02-01 16:00:00,2026-02-01 22:00:00,40.0,0.25364419439533153,0.0,0.21452194915305828,0.6369481015653708,7.500000000000001,2.530523539253498,-0.2333333333333333,
t1,2026-01-31,2026-02-01 17:00:00,2026-02-01 23:00:00,41.0,0.2635488410585964,0.0,0.21318878246401568,0.6734513550334946,7.694444444444444,2.550114981673,-0.6,
t1,2026-01-31,2026-02-01 18:00:00,2026-02-02 00:00:00,42.0,0.2008098694128964,0.0,0.18328921093937256,0.6952158003014312,7.796296296296297,2.619421369836705,-0.7999999999999999,
t1,2026-01-31,2026-02-01 19:00:00,2026-02-02 01:00:00,43.0,0.32003201634460265,0.0,0.24942760170931288,0.7360406050629058,8.0,3.0224213578185175,-0.9666666666666667,
t1,2026-01-31,2026-02-01 20:00:00,2026-02-02 02:00:00,44.0,0.4394645512955902,0.025754106786532227,0.34977975697788155,0.9313175672492605,8.481481481481481,3.328855016392965,-1.1333333333333333,
t1,2026-01-31,2026-02-01 21:00:00,2026-02-02 03:00:00,45.0,0.5079056662504566,0.07985929900629518,0.4624407210601955,0.9965478731424572,9.055555555555555,3.0815810836823103,-1.366666666666667,
t1,2026-01-31,2026-02-01 22:00:00,2026-02-02 04:00:00,46.0,0.5542984203063873,0.15343368293822296,0.5595941968684499,0.992347637775636,9.814814814814815,2.3863574011640702,-1.6333333333333335,
t1,2026-01-31,2026-02-01 23:00:00,2026-02-02 05:00:00,47.0,0.6287569997232362,0.2570870236752793,0.6418870755882513,0.9918540863276187,10.36111111111111,1.927705730321941,-1.8333333333333333,
t1,2026-01-31,2026-02-02 00:00:00,2026-02-02 06:00:00,48.0,0.6035083460705738,0.3248458694872953,0.6600158639601745,0.9895132762835273,10.462962962962964,1.523563210361513,-1.9666666666666668,
t1,2026-01-31,2026-02-02 01:00:00,2026-02-02 07:00:00,49.0,0.6121819580086802,0.3725976813850693,0.6682300920565216,0.9875917363511704,10.731481481481483,1.2946749119265486,-2.1,
t1,2026-01-31,2026-02-02 02:00:00,2026-02-02 08:00:00,50.0,0.6206832356656276,0.3975782376355871,0.6901008601554235,0.9840988746390987,10.944444444444445,1.1399046960379555,-2.1333333333333333,
t1,2026-01-31,2026-02-02 03:00:00,2026-02-02 09:00:00,51.0,0.6860691962627373,0.4442557836321402,0.7480191847921009,0.9784710432638563,11.314814814814815,0.8890335530429742,-1.3,
t1,2026-01-31,2026-02-02 04:00:00,2026-02-02 10:00:00,52.0,0.7748410602681615,0.5710587983065278,0.7968373526466869,0.974686970542228,11.444444444444445,0.7222222222222228,0.9999999999999999,
t1,2026-01-31,2026-02-02 05:00:00,2026-02-02 11:00:00,53.0,0.8187098263485337,0.6353589293838862,0.8160882717968335,0.9720179640960501,12.287037037037038,1.2064427525690304,3.3000000000000003,
t1,2026-01-31,2026-02-02 06:00:00,2026-02-02 12:00:00,54.0,0.8662695718366569,0.668782166637718,0.9023445504778901,0.9568772871213469,11.722222222222223,2.028158259585757,5.066666666666667,
t1,2026-01-31,2026-02-02 07:00:00,2026-02-02 13:00:00,55.0,0.8679326563337765,0.68807476472564,0.910658507113366,0.9566753402826218,11.981481481481483,1.972287427195451,6.5,
t1,2026-01-31,2026-02-02 08:00:00,2026-02-02 14:00:00,56.0,0.8921060863857199,0.7043565315823314,0.9244247445993985,0.9547596246077146,12.416666666666666,2.0178600692960003,7.333333333333333,
t1,2026-01-31,2026-02-02 09:00:00,2026-02-02 15:00:00,57.0,0.8860967263436366,0.6729773987272643,0.9137874030407082,0.9554240030718635,12.435185185185185,1.8655282022127215,7.566666666666667,
t1,2026-01-31,2026-02-02 10:00:00,2026-02-02 16:00:00,58.0,0.8271669719169018,0.5567206717295015,0.8918171594515854,0.9571723629190603,12.324074074074076,1.620026418521568,6.8,
t1,2026-01-31,2026-02-02 11:00:00,2026-02-02 17:00:00,59.0,0.7264962114210781,0.3846628443044996,0.7851247126886566,0.9715155791525922,12.101851851851853,1.2172668906725317,5.3,
t1,2026-01-31,2026-02-02 12:00:00,2026-02-02 18:00:00,60.0,0.5695794069357287,0.14972332028526292,0.6738418329724518,0.9308524693469304,10.305555555555557,0.6092142277628142,3.3666666666666667,
t1,2026-01-31,2026-02-02 13:00:00,2026-02-02 19:00:00,61.0,0.3343266229257765,0.02852055000667425,0.2384544620222216,0.8376061910250745,8.296296296296296,1.9613025821963428,1.9666666666666668,
t1,2026-01-31,2026-02-02 14:00:00,2026-02-02 20:00:00,62.0,0.21601381878717008,0.0,0.18108195550426204,0.6726248345828738,7.064814814814816,2.3280915549148506,1.0666666666666667,
t1,2026-01-31,2026-02-02 15:00:00,2026-02-02 21:00:00,63.0,0.18632556245797383,0.0,0.15945911054532808,0.6579476115443676,6.805555555555556,1.9497942278261562,0.6666666666666666,
