experiment_id,scope,horizon_bucket,n,MAE,RMSE,nMAE,nMAE_pct,Bias,R2,turbine_id,lead_hours
HistoricalMean__Baseline__global__default,lead_hours,,236,0.3516541826350948,0.38344289911924373,0.3516541826350948,35.16541826350948,0.03547942137663258,-0.009954041575868766,,34.0
HistoricalMean__Baseline__global__default,lead_hours,,240,0.3636561083108238,0.39613057831589105,0.3636561083108238,36.36561083108238,0.025990120753005053,-0.006421131173712569,,35.0
HistoricalMean__Baseline__global__default,lead_hours,,240,0.35783158112713515,0.39402886819024285,0.35783158112713515,35.783158112713515,-0.019740831352723007,-0.006722770544631107,,36.0
HistoricalMean__Baseline__global__default,lead_hours,,240,0.35972196329170836,0.39852596098339105,0.35972196329170836,35.972196329170835,-0.06111145257493937,-0.027906104110878127,,37.0
HistoricalMean__Baseline__global__default,lead_hours,,240,0.3565672720311698,0.39354998220894216,0.3565672720311698,35.65672720311698,-0.07056504667108449,-0.037031051380254754,,38.0
HistoricalMean__Baseline__global__default,lead_hours,,239,0.3484373986384736,0.38914649457516093,0.3484373986384736,34.84373986384736,-0.05917982873518169,-0.026862831250111574,,39.0
HistoricalMean__Baseline__global__default,lead_hours,,241,0.33847534806038854,0.38081440894652246,0.33847534806038854,33.84753480603885,-0.05221326413003765,-0.020663715563450147,,40.0
HistoricalMean__Baseline__global__default,lead_hours,,242,0.3382245539063776,0.383708161535107,0.3382245539063776,33.822455390637764,-0.04912833414114179,-0.017686311948780453,,41.0
HistoricalMean__Baseline__global__default,lead_hours,,242,0.3197122158210258,0.3647138331504268,0.3197122158210258,31.971221582102583,-0.03651386703570705,-0.011374881871215603,,42.0
HistoricalMean__Baseline__global__default,lead_hours,,240,0.3252412080987464,0.36381704835856477,0.3252412080987464,32.52412080987464,-0.03185433340018172,-0.00918809641702123,,43.0
HistoricalMean__Baseline__global__default,lead_hours,,242,0.3167948339017304,0.35721766163926827,0.3167948339017304,31.67948339017304,-0.022119288512320413,-0.005057983757751572,,44.0
HistoricalMean__Baseline__global__default,lead_hours,,242,0.2961921273495538,0.34560927678070424,0.2961921273495538,29.61921273495538,-0.008205152447091201,-0.0022077208293815875,,45.0
HistoricalMean__Baseline__global__default,lead_hours,,240,0.2981735660675501,0.3462701707949683,0.2981735660675501,29.81735660675501,0.007936240616847631,-0.001673681028512508,,46.0
HistoricalMean__Baseline__global__default,lead_hours,,242,0.29086457758833173,0.3399026626090666,0.29086457758833173,29.086457758833173,0.01724973490059626,-0.005157528208977968,,47.0
HistoricalMean__Baseline__global__default,lead_hours,,242,0.2883735052292533,0.3326757274471705,0.2883735052292533,28.83735052292533,0.0339832145363811,-0.01365673545693058,,48.0
HistoricalMedian__Baseline__global__default,horizon_bucket,D1,5776,0.300859735687904,0.3848757654432443,0.300859735687904,30.085973568790397,-0.13607326292705446,-0.12456583901123142,,
HistoricalMedian__Baseline__global__default,horizon_bucket,D2,5776,0.300859735687904,0.3848757654432443,0.300859735687904,30.085973568790397,-0.13607326292705446,-0.12456583901123142,,
HistoricalMedian__Baseline__global__default,turbine_id,,5782,0.3024674276490257,0.3844903889053839,0.3024674276490257,30.246742764902567,-0.1316142050040355,-0.11821369899304868,turbine_1,
HistoricalMedian__Baseline__global__default,turbine_id,,5770,0.29924870017331023,0.38526155676267376,0.29924870017331023,29.924870017331024,-0.1405415944540728,-0.13123914499301104,turbine_2,
HistoricalMedian__Baseline__global__default,turbine_id+horizon_bucket,D1,2891,0.3024674276490257,0.38449038890538395,0.3024674276490257,30.246742764902567,-0.1316142050040355,-0.1182136989930489,turbine_1,
HistoricalMedian__Baseline__global__default,turbine_id+horizon_bucket,D2,2891,0.3024674276490257,0.38449038890538395,0.3024674276490257,30.246742764902567,-0.1316142050040355,-0.1182136989930489,turbine_1,
HistoricalMedian__Baseline__global__default,turbine_id+horizon_bucket,D1,2885,0.29924870017331023,0.38526155676267376,0.29924870017331023,29.924870017331024,-0.14054159445407277,-0.13123914499301104,turbine_2,
HistoricalMedian__Baseline__global__default,turbine_id+horizon_bucket,D2,2885,0.29924870017331023,0.38526155676267376,0.29924870017331023,29.924870017331024,-0.14054159445407277,-0.13123914499301104,turbine_2,
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.24954201101928375,0.3388203647283281,0.24954201101928375,24.954201101928376,-0.10715220385674931,-0.11557896701148995,,1.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.25835743801652894,0.34529255488917165,0.25835743801652894,25.835743801652892,-0.11439049586776859,-0.1290260857102219,,2.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.2606990358126722,0.35909629918598795,0.2606990358126722,26.06990358126722,-0.12381198347107437,-0.14283135100227495,,3.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.2719593663911846,0.3616825708059394,0.2719593663911846,27.19593663911846,-0.12287534435261709,-0.13801291397612592,,4.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.27673553719008265,0.369461518416262,0.27673553719008265,27.673553719008265,-0.12811294765840223,-0.14295518397900597,,5.0
HistoricalMedian__Baseline__global__default,lead_hours,,241,0.2654529737206086,0.3562144363198837,0.2654529737206086,26.545297372060862,-0.10711964038727524,-0.10683947643730751,,6.0
HistoricalMedian__Baseline__global__default,lead_hours,,239,0.2622175732217573,0.3577954511229265,0.2622175732217573,26.221757322175733,-0.13173640167364017,-0.16170730504821118,,7.0
HistoricalMedian__Baseline__global__default,lead_hours,,239,0.2797803347280335,0.37108198455436897,0.2797803347280335,27.97803347280335,-0.1319002789400279,-0.1480137436911393,,8.0
HistoricalMedian__Baseline__global__default,lead_hours,,239,0.28675034867503485,0.38133514436667026,0.28675034867503485,28.675034867503484,-0.12338912133891214,-0.12263787623122058,,9.0
HistoricalMedian__Baseline__global__default,lead_hours,,236,0.3104978813559322,0.4035354257149773,0.3104978813559322,31.04978813559322,-0.1296151129943503,-0.11857097449730114,,10.0
HistoricalMedian__Baseline__global__default,lead_hours,,240,0.32819097222222215,0.4133237041049061,0.32819097222222215,32.81909722222222,-0.12163541666666668,-0.0956797529011586,,11.0
HistoricalMedian__Baseline__global__default,lead_hours,,240,0.3489375,0.4240911783405737,0.3489375,34.893750000000004,-0.1561597222222222,-0.16619798499878446,,12.0
HistoricalMedian__Baseline__global__default,lead_hours,,240,0.3629791666666667,0.43987767265246386,0.3629791666666667,36.297916666666666,-0.1946388888888889,-0.2522875036672274,,13.0
HistoricalMedian__Baseline__global__default,lead_hours,,240,0.36337500000000006,0.4485415795788737,0.36337500000000006,36.337500000000006,-0.225875,-0.34709238940560394,,14.0
HistoricalMedian__Baseline__global__default,lead_hours,,239,0.35170153417015343,0.4285646988136914,0.35170153417015343,35.17015341701534,-0.18832635983263596,-0.24542901378605886,,15.0
HistoricalMedian__Baseline__global__default,lead_hours,,241,0.34172890733056704,0.4157352868387693,0.34172890733056704,34.172890733056704,-0.17500691562932225,-0.21643724036020884,,16.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.335633608815427,0.4155453230621476,0.335633608815427,33.5633608815427,-0.16702479338842977,-0.1935720959053182,,17.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.3192561983471074,0.38900079640682267,0.3192561983471074,31.925619834710737,-0.13960743801652892,-0.15055841362826583,,18.0
HistoricalMedian__Baseline__global__default,lead_hours,,240,0.326,0.3848954959779005,0.326,32.6,-0.13036805555555556,-0.12951417395703224,,19.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.31465909090909083,0.3758396744073008,0.31465909090909083,31.465909090909083,-0.11919077134986225,-0.11257812734294648,,20.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.2886983471074381,0.3641863738198246,0.2886983471074381,28.86983471074381,-0.11557162534435261,-0.11284414869454817,,21.0
HistoricalMedian__Baseline__global__default,lead_hours,,240,0.2789409722222222,0.36555356218850293,0.2789409722222222,27.894097222222218,-0.11732986111111109,-0.11634425345068466,,22.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.27484159779614326,0.3533180482945765,0.27484159779614326,27.484159779614327,-0.09862947658402203,-0.0860670601409732,,23.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.2653546831955923,0.3451492412527858,0.2653546831955923,26.53546831955923,-0.09762741046831952,-0.09109490073758209,,24.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.24954201101928375,0.3388203647283281,0.24954201101928375,24.954201101928376,-0.10715220385674931,-0.11557896701148995,,25.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.25835743801652894,0.34529255488917165,0.25835743801652894,25.835743801652892,-0.11439049586776859,-0.1290260857102219,,26.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.2606990358126722,0.35909629918598795,0.2606990358126722,26.06990358126722,-0.12381198347107437,-0.14283135100227495,,27.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.2719593663911846,0.3616825708059394,0.2719593663911846,27.19593663911846,-0.12287534435261709,-0.13801291397612592,,28.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.27673553719008265,0.369461518416262,0.27673553719008265,27.673553719008265,-0.12811294765840223,-0.14295518397900597,,29.0
HistoricalMedian__Baseline__global__default,lead_hours,,241,0.2654529737206086,0.3562144363198837,0.2654529737206086,26.545297372060862,-0.10711964038727524,-0.10683947643730751,,30.0
HistoricalMedian__Baseline__global__default,lead_hours,,239,0.2622175732217573,0.3577954511229265,0.2622175732217573,26.221757322175733,-0.13173640167364017,-0.16170730504821118,,31.0
HistoricalMedian__Baseline__global__default,lead_hours,,239,0.2797803347280335,0.37108198455436897,0.2797803347280335,27.97803347280335,-0.1319002789400279,-0.1480137436911393,,32.0
HistoricalMedian__Baseline__global__default,lead_hours,,239,0.28675034867503485,0.38133514436667026,0.28675034867503485,28.675034867503484,-0.12338912133891214,-0.12263787623122058,,33.0
HistoricalMedian__Baseline__global__default,lead_hours,,236,0.3104978813559322,0.4035354257149773,0.3104978813559322,31.04978813559322,-0.1296151129943503,-0.11857097449730114,,34.0
HistoricalMedian__Baseline__global__default,lead_hours,,240,0.32819097222222215,0.4133237041049061,0.32819097222222215,32.81909722222222,-0.12163541666666668,-0.0956797529011586,,35.0
HistoricalMedian__Baseline__global__default,lead_hours,,240,0.3489375,0.4240911783405737,0.3489375,34.893750000000004,-0.1561597222222222,-0.16619798499878446,,36.0
HistoricalMedian__Baseline__global__default,lead_hours,,240,0.3629791666666667,0.43987767265246386,0.3629791666666667,36.297916666666666,-0.1946388888888889,-0.2522875036672274,,37.0
HistoricalMedian__Baseline__global__default,lead_hours,,240,0.36337500000000006,0.4485415795788737,0.36337500000000006,36.337500000000006,-0.225875,-0.34709238940560394,,38.0
HistoricalMedian__Baseline__global__default,lead_hours,,239,0.35170153417015343,0.4285646988136914,0.35170153417015343,35.17015341701534,-0.18832635983263596,-0.24542901378605886,,39.0
HistoricalMedian__Baseline__global__default,lead_hours,,241,0.34172890733056704,0.4157352868387693,0.34172890733056704,34.172890733056704,-0.17500691562932225,-0.21643724036020884,,40.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.335633608815427,0.4155453230621476,0.335633608815427,33.5633608815427,-0.16702479338842977,-0.1935720959053182,,41.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.3192561983471074,0.38900079640682267,0.3192561983471074,31.925619834710737,-0.13960743801652892,-0.15055841362826583,,42.0
HistoricalMedian__Baseline__global__default,lead_hours,,240,0.326,0.3848954959779005,0.326,32.6,-0.13036805555555556,-0.12951417395703224,,43.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.31465909090909083,0.3758396744073008,0.31465909090909083,31.465909090909083,-0.11919077134986225,-0.11257812734294648,,44.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.2886983471074381,0.3641863738198246,0.2886983471074381,28.86983471074381,-0.11557162534435261,-0.11284414869454817,,45.0
HistoricalMedian__Baseline__global__default,lead_hours,,240,0.2789409722222222,0.36555356218850293,0.2789409722222222,27.894097222222218,-0.11732986111111109,-0.11634425345068466,,46.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.27484159779614326,0.3533180482945765,0.27484159779614326,27.484159779614327,-0.09862947658402203,-0.0860670601409732,,47.0
HistoricalMedian__Baseline__global__default,lead_hours,,242,0.2653546831955923,0.3451492412527858,0.2653546831955923,26.53546831955923,-0.09762741046831952,-0.09109490073758209,,48.0
Persistence__Baseline__global__default,horizon_bucket,D1,5776,0.34660866805170826,0.4527882656049393,0.34660866805170826,34.660866805170826,-0.18683546860572484,-0.5564460869263179,,
Persistence__Baseline__global__default,horizon_bucket,D2,5776,0.3511772853185596,0.4573625211178759,0.3511772853185596,35.11772853185596,-0.182856648199446,-0.5880526683156022,,
Persistence__Baseline__global__default,turbine_id,,5782,0.350430070333218,0.4570807449144365,0.350430070333218,35.0430070333218,-0.1889767093277989,-0.5803005269695845,turbine_1,
Persistence__Baseline__global__default,turbine_id,,5770,0.3473526863084922,0.4530685251532028,0.3473526863084922,34.73526863084922,-0.18070681686886195,-0.5644830409020243,turbine_2,
Persistence__Baseline__global__default,turbine_id+horizon_bucket,D1,2891,0.348298743226104,0.4550917558953023,0.348298743226104,34.8298743226104,-0.1909022252968984,-0.5665770804919461,turbine_1,
Persistence__Baseline__global__default,turbine_id+horizon_bucket,D2,2891,0.35256139744033205,0.4590611162570871,0.35256139744033205,35.256139744033206,-0.1870511933586994,-0.5940239734472226,turbine_1,
Persistence__Baseline__global__default,turbine_id+horizon_bucket,D1,2885,0.34491507798960136,0.45046816907084875,0.34491507798960136,34.491507798960136,-0.1827602541883304,-0.5465760879815695,turbine_2,
Persistence__Baseline__global__default,turbine_id+horizon_bucket,D2,2885,0.34979029462738304,0.45565404159620265,0.34979029462738304,34.9790294627383,-0.1786533795493934,-0.5823899938224795,turbine_2,
Persistence__Baseline__global__default,lead_hours,,242,0.30998622589531677,0.40643486822863684,0.30998622589531677,30.998622589531678,-0.12049586776859506,-0.6052520184489558,,1.0
Persistence__Baseline__global__default,lead_hours,,242,0.32292011019283745,0.41533561500861227,0.32292011019283745,32.29201101928375,-0.13169421487603306,-0.6335329329246662,,2.0
Persistence__Baseline__global__default,lead_hours,,242,0.32392561983471074,0.42010944068035455,0.32392561983471074,32.392561983471076,-0.12210743801652893,-0.5641743838158337,,3.0
Persistence__Baseline__global__default,lead_hours,,242,0.318168044077135,0.4167775059187493,0.318168044077135,31.8168044077135,-0.1228374655647383,-0.5111256288346449,,4.0
Persistence__Baseline__global__default,lead_hours,,242,0.31856060606060604,0.4183575745064547,0.31856060606060604,31.856060606060606,-0.12284435261707988,-0.46550077723503325,,5.0
Persistence__Baseline__global__default,lead_hours,,241,0.3027385892116183,0.3986118143199533,0.3027385892116183,30.27385892116183,-0.10546334716459199,-0.3859958849902847,,6.0
Persistence__Baseline__global__default,lead_hours,,239,0.29825662482566245,0.3871672624006954,0.29825662482566245,29.825662482566244,-0.10997210599721058,-0.3602675756287044,,7.0
Persistence__Baseline__global__default,lead_hours,,239,0.3194909344490935,0.40854934086809686,0.3194909344490935,31.949093444909348,-0.1343723849372385,-0.3915421784328643,,8.0
Persistence__Baseline__global__default,lead_hours,,239,0.330718270571827,0.4270578886525151,0.330718270571827,33.0718270571827,-0.14933751743375173,-0.4079898474018775,,9.0
Persistence__Baseline__global__default,lead_hours,,236,0.34686440677966096,0.4535554768950199,0.34686440677966096,34.6864406779661,-0.1744491525423729,-0.4130614338464935,,10.0
Persistence__Baseline__global__default,lead_hours,,240,0.3465972222222222,0.46561267383635196,0.3465972222222222,34.65972222222222,-0.19624999999999998,-0.39044110185206105,,11.0
Persistence__Baseline__global__default,lead_hours,,240,0.3723472222222223,0.4874529891863077,0.3723472222222223,37.234722222222224,-0.24531944444444448,-0.5407042667034301,,12.0
Persistence__Baseline__global__default,lead_hours,,240,0.40352777777777776,0.5091254756933697,0.40352777777777776,40.352777777777774,-0.2753055555555555,-0.6776056010368081,,13.0
Persistence__Baseline__global__default,lead_hours,,240,0.40031944444444445,0.5042431989662366,0.40031944444444445,40.03194444444445,-0.2782777777777778,-0.7024409806317902,,14.0
Persistence__Baseline__global__default,lead_hours,,239,0.3913179916317992,0.5028075176586364,0.3913179916317992,39.13179916317992,-0.27487447698744766,-0.7143114016632544,,15.0
Persistence__Baseline__global__default,lead_hours,,241,0.3800207468879668,0.49649315385120435,0.3800207468879668,38.002074688796675,-0.25913554633471647,-0.734932008962969,,16.0
Persistence__Baseline__global__default,lead_hours,,242,0.3859917355371901,0.5037219369010398,0.3859917355371901,38.599173553719005,-0.253801652892562,-0.7538546109198778,,17.0
Persistence__Baseline__global__default,lead_hours,,242,0.38530303030303026,0.49149322243051646,0.38530303030303026,38.530303030303024,-0.24531680440771347,-0.8367191686880882,,18.0
Persistence__Baseline__global__default,lead_hours,,240,0.3810833333333334,0.489121638094096,0.3810833333333334,38.10833333333334,-0.24466666666666667,-0.8240627678889185,,19.0
Persistence__Baseline__global__default,lead_hours,,242,0.37287878787878787,0.4800342666449466,0.37287878787878787,37.28787878787879,-0.23931129476584026,-0.8149712558705846,,20.0
Persistence__Baseline__global__default,lead_hours,,242,0.34219008264462814,0.453326066422067,0.34219008264462814,34.219008264462815,-0.21101928374655646,-0.7242822020780733,,21.0
Persistence__Baseline__global__default,lead_hours,,240,0.33170833333333327,0.4380093859978599,0.33170833333333327,33.17083333333333,-0.17670833333333333,-0.6027394783250433,,22.0
Persistence__Baseline__global__default,lead_hours,,242,0.3157162534435261,0.42998574516701354,0.3157162534435261,31.57162534435261,-0.15692837465564735,-0.608544621032924,,23.0
Persistence__Baseline__global__default,lead_hours,,242,0.31865013774104683,0.42407897284186535,0.31865013774104683,31.865013774104682,-0.13468319559228648,-0.6471841654454646,,24.0
Persistence__Baseline__global__default,lead_hours,,242,0.3126239669421488,0.40884365423571806,0.3126239669421488,31.26239669421488,-0.11660468319559227,-0.6243358479330916,,25.0
Persistence__Baseline__global__default,lead_hours,,242,0.3204889807162535,0.41373296407796456,0.3204889807162535,32.048898071625345,-0.12780303030303033,-0.6209506645631402,,26.0
Persistence__Baseline__global__default,lead_hours,,242,0.31948347107438013,0.4124373648080483,0.31948347107438013,31.948347107438014,-0.11821625344352615,-0.5075658593474164,,27.0
Persistence__Baseline__global__default,lead_hours,,242,0.31464876033057854,0.4119352159386168,0.31464876033057854,31.464876033057855,-0.11894628099173554,-0.4762158716617193,,28.0
Persistence__Baseline__global__default,lead_hours,,242,0.31516528925619836,0.413232542363198,0.31516528925619836,31.516528925619834,-0.11895316804407711,-0.4298148740402885,,29.0
Persistence__Baseline__global__default,lead_hours,,241,0.29914937759336097,0.3950905931093342,0.29914937759336097,29.914937759336098,-0.10155601659751037,-0.3616170686959639,,30.0
Persistence__Baseline__global__default,lead_hours,,239,0.294023709902371,0.38560817643933143,0.294023709902371,29.4023709902371,-0.1060320781032078,-0.3493342958396082,,31.0
Persistence__Baseline__global__default,lead_hours,,239,0.31852161785216176,0.410686513494589,0.31852161785216176,31.852161785216175,-0.13043235704323572,-0.4061389193769027,,32.0
Persistence__Baseline__global__default,lead_hours,,239,0.3330543933054393,0.4311698756241514,0.3330543933054393,33.305439330543926,-0.14539748953974896,-0.43523443988121535,,33.0
Persistence__Baseline__global__default,lead_hours,,236,0.3511228813559322,0.4590287867056729,0.3511228813559322,35.112288135593225,-0.17045903954802258,-0.4473716314653191,,34.0
Persistence__Baseline__global__default,lead_hours,,240,0.3543541666666667,0.4738820054534595,0.3543541666666667,35.43541666666667,-0.1923263888888889,-0.4402684465351596,,35.0
Persistence__Baseline__global__default,lead_hours,,240,0.3815208333333333,0.4967699953104462,0.3815208333333333,38.15208333333333,-0.2413958333333333,-0.6001641008137997,,36.0
Persistence__Baseline__global__default,lead_hours,,240,0.4128680555555555,0.5183456031952541,0.4128680555555555,41.28680555555555,-0.2713819444444444,-0.7389177788765189,,37.0
Persistence__Baseline__global__default,lead_hours,,240,0.4099097222222222,0.5139217744732926,0.4099097222222222,40.99097222222222,-0.2743541666666667,-0.7684223859673893,,38.0
Persistence__Baseline__global__default,lead_hours,,239,0.4013249651324965,0.511880018121547,0.4013249651324965,40.13249651324965,-0.2709344490934449,-0.7767345276955613,,39.0
Persistence__Baseline__global__default,lead_hours,,241,0.3905117565698479,0.504122447565306,0.3905117565698479,39.05117565698479,-0.2552282157676348,-0.7886608578025041,,40.0
Persistence__Baseline__global__default,lead_hours,,242,0.3941804407713498,0.510063543728578,0.3941804407713498,39.41804407713498,-0.24991046831955918,-0.7982928907446734,,41.0
