experiment_id,fold,n,MAE,RMSE,nMAE,nMAE_pct,Bias,R2
CatBoost__CORE__global__default,2026-01,2976,0.17805332070289293,0.2626343053308517,0.17805332070289293,17.805332070289293,0.09565051631253912,0.3943321276989422
LightGBM__CORE__global__default,2025-10,2748,0.14488882643255072,0.21440327140577303,0.14488882643255072,14.48888264325507,-0.012444384400108133,0.5888851445207208
LightGBM__CORE__global__default,2025-11,2880,0.13074637265855232,0.19941831633593285,0.13074637265855232,13.074637265855232,-0.007638795416921912,0.7179006975505495
LightGBM__CORE__global__default,2025-12,2948,0.17487310294377276,0.26273286815391356,0.17487310294377276,17.487310294377277,0.031651468628866315,0.5245409088692228
LightGBM__CORE__global__default,2026-01,2976,0.17273435884494034,0.25274909186861083,0.17273435884494034,17.273435884494035,0.08353837379705599,0.439067196208454
XGBoost__CORE__global__default,2025-10,2748,0.14906826686753932,0.21050409303089307,0.14906826686753932,14.906826686753933,0.005281650720115375,0.6037023982034666
XGBoost__CORE__global__default,2025-11,2880,0.1352275318079973,0.19788633408468356,0.1352275318079973,13.522753180799729,0.00068719698455944,0.7222183661386421
XGBoost__CORE__global__default,2025-12,2948,0.17591160622484978,0.2565443603231482,0.17591160622484978,17.591160622484978,0.04125515952716237,0.546675401174745
XGBoost__CORE__global__default,2026-01,2976,0.18211492685697084,0.25572009246563887,0.18211492685697084,18.211492685697085,0.1006796973768378,0.4258024480870559
CatBoost__ECMWF__global__default,2025-10,2748,0.1567199181918932,0.2360336361247132,0.1567199181918932,15.671991819189321,-0.05228477203842154,0.5017490350269485
CatBoost__ECMWF__global__default,2025-11,2880,0.15079811986119238,0.21854753473836136,0.15079811986119238,15.079811986119237,-0.0449018172340393,0.6611841289728049
CatBoost__ECMWF__global__default,2025-12,2948,0.18424757642733583,0.28014283456225414,0.18424757642733583,18.42475764273358,-0.005998464326805663,0.45944065535560286
CatBoost__ECMWF__global__default,2026-01,2976,0.17035876574594433,0.252633931147184,0.17035876574594433,17.035876574594432,0.06864834867794481,0.4395782382821014
CatBoost__GFS__global__default,2025-10,2748,0.1421799051294119,0.2119401449531585,0.1421799051294119,14.217990512941189,-0.03890002983102544,0.5982768966972574
CatBoost__GFS__global__default,2025-11,2880,0.15732953355410417,0.22580348495651903,0.15732953355410417,15.732953355410418,-0.04502869338234266,0.6383127475114628
CatBoost__GFS__global__default,2025-12,2948,0.1998901540329446,0.29129838650263384,0.1998901540329446,19.98901540329446,-0.0021194154721642725,0.41553232027056863
CatBoost__GFS__global__default,2026-01,2976,0.1886386186539975,0.2678851440575223,0.1886386186539975,18.863861865399752,0.031121751363793908,0.3698718366225394
CatBoost__ICON__global__default,2025-10,2748,0.20304835145363342,0.2970133744550767,0.20304835145363342,20.30483514536334,0.06357015207805918,0.21104475666956912
CatBoost__ICON__global__default,2025-11,2880,0.1556023778881131,0.22160801313433665,0.1556023778881131,15.56023778881131,0.007883867569191096,0.6516283208616234
CatBoost__ICON__global__default,2025-12,2948,0.19354904181743465,0.28643302497631395,0.19354904181743465,19.354904181743464,0.047743075319139364,0.43489321571377904
CatBoost__ICON__global__default,2026-01,2976,0.20359197133480011,0.2919412079848583,0.20359197133480011,20.359197133480013,0.10664378860060499,0.25161955260400926
CatBoost__Simple__global__default,2025-10,2748,0.13751626491068566,0.20187765061180488,0.13751626491068566,13.751626491068567,-0.012708565625970605,0.6355173678523826
CatBoost__Simple__global__default,2025-11,2880,0.13362725155278096,0.19844863156897274,0.13362725155278096,13.362725155278095,-0.01328028148738598,0.7206374805121731
CatBoost__Simple__global__default,2025-12,2948,0.17807789219453535,0.2638768510188163,0.17807789219453535,17.807789219453536,0.031661954932300354,0.5203914378877554
CatBoost__Simple__global__default,2026-01,2976,0.1772932285728488,0.2598853467112782,0.1772932285728488,17.729322857284878,0.08691340854911128,0.40694466496151493
CatBoost__Weighted__global__default,2025-10,2748,0.14127038652585583,0.20773393457142827,0.14127038652585583,14.127038652585583,-0.021801841183057294,0.6140640378649957
CatBoost__Weighted__global__default,2025-11,2880,0.13779383661915592,0.20333674122997386,0.13779383661915592,13.779383661915592,-0.013697970891290406,0.7067056884378671
CatBoost__Weighted__global__default,2025-12,2948,0.17869831712619427,0.26561820093069083,0.17869831712619427,17.869831712619426,0.03810352874182076,0.5140405814372528
CatBoost__Weighted__global__default,2026-01,2976,0.1812683608159686,0.2660803164461008,0.1812683608159686,18.12683608159686,0.09039937185092117,0.3783339827979083
CatBoost__All__global__default,2025-10,2748,0.14421358708664786,0.21185537635036544,0.14421358708664786,14.421358708664785,-0.008610042371644465,0.598598182653553
CatBoost__All__global__default,2025-11,2880,0.1323826766328289,0.19677386344597836,0.1323826766328289,13.23826766328289,-0.001658977143272152,0.7253328336740406
CatBoost__All__global__default,2025-12,2948,0.17547135973829828,0.2601773219053048,0.17547135973829828,17.54713597382983,0.028061269539728994,0.5337453026888301
CatBoost__All__global__default,2026-01,2976,0.17781693871859497,0.25907373806563067,0.17781693871859497,17.781693871859495,0.09112368626352138,0.41064304396345364
CatBoost__All_Disagreement__global__default,2025-10,2748,0.14530806481258415,0.21394448126761736,0.14530806481258415,14.530806481258415,-0.007215245046332676,0.5906427076030432
CatBoost__All_Disagreement__global__default,2025-11,2880,0.13148796983625177,0.19726668201488648,0.13148796983625177,13.148796983625177,0.00016012188920495361,0.7239553073823588
CatBoost__All_Disagreement__global__default,2025-12,2948,0.17646379694769143,0.26133040374741606,0.17646379694769143,17.646379694769145,0.029958804890725454,0.5296033491613775
CatBoost__All_Disagreement__global__default,2026-01,2976,0.18251848576359342,0.2649432083133885,0.18251848576359342,18.251848576359343,0.09319111571838988,0.383636073559091
CatBoost__Full__global__default,2025-10,2748,0.1464905057978789,0.21533660210392452,0.1464905057978789,14.64905057978789,-0.007749956545431315,0.5852980604367619
CatBoost__Full__global__default,2025-11,2880,0.13153428070233295,0.19864237094880222,0.13153428070233295,13.153428070233295,-0.0026542422309610778,0.7200917479422769
CatBoost__Full__global__default,2025-12,2948,0.17415569362657843,0.258617888545333,0.17415569362657843,17.41556936265784,0.028485630331538545,0.5393177647538305
CatBoost__Full__global__default,2026-01,2976,0.17779195035955445,0.2631022274736115,0.17779195035955445,17.779195035955446,0.09823158114001876,0.3921720300473468
LightGBM__ECMWF__global__default,2025-10,2748,0.1598850243217704,0.2325189381976075,0.1598850243217704,15.98850243217704,-0.034935012285244024,0.5164771338133194
LightGBM__ECMWF__global__default,2025-11,2880,0.1524541299648525,0.21934083591465683,0.1524541299648525,15.24541299648525,-0.05131408560018959,0.6587199432812587
LightGBM__ECMWF__global__default,2025-12,2948,0.18463690556617737,0.2822375691047961,0.18463690556617737,18.46369055661774,-0.00539355464122113,0.451326496318574
LightGBM__ECMWF__global__default,2026-01,2976,0.17700149213353272,0.2575171863136544,0.17700149213353272,17.70014921335327,0.05629107458367727,0.41770364980475083
LightGBM__GFS__global__default,2025-10,2748,0.14481003096779607,0.2101239423931623,0.14481003096779607,14.481003096779608,-0.03092163201748321,0.6051324583176428
LightGBM__GFS__global__default,2025-11,2880,0.15880086860290876,0.2242767251824757,0.15880086860290876,15.880086860290877,-0.040949420097012794,0.6431872752751676
LightGBM__GFS__global__default,2025-12,2948,0.19938396032458422,0.2839880045117883,0.19938396032458422,19.93839603245842,0.013629767730633362,0.44449965337109165
LightGBM__GFS__global__default,2026-01,2976,0.1971405424495509,0.2747995756607752,0.1971405424495509,19.71405424495509,0.02861754363706193,0.33692333195835755
LightGBM__ICON__global__default,2025-10,2748,0.20410897066646705,0.28176186394229413,0.20410897066646705,20.410897066646704,0.053400617736925546,0.2899894888709299
LightGBM__ICON__global__default,2025-11,2880,0.15431525374770064,0.21456507619789805,0.15431525374770064,15.431525374770064,0.0015495371229084743,0.6734196935728025
LightGBM__ICON__global__default,2025-12,2948,0.20004314406949647,0.2863793248094377,0.20004314406949647,20.004314406949646,0.04437960197526227,0.435105087120524
LightGBM__ICON__global__default,2026-01,2976,0.19682489619510993,0.2726828906471118,0.19682489619510993,19.682489619510992,0.07163802687352916,0.3470988863699337
LightGBM__Simple__global__default,2025-10,2748,0.138906338879938,0.20299722454767474,0.138906338879938,13.8906338879938,-0.014590048530963658,0.6314634591724908
LightGBM__Simple__global__default,2025-11,2880,0.13331494746011854,0.19477237715326046,0.13331494746011854,13.331494746011854,-0.014414155164616586,0.7308919735343977
LightGBM__Simple__global__default,2025-12,2948,0.18015411310618373,0.26261177075506503,0.18015411310618373,18.015411310618372,0.033356002299058274,0.5249790998774018
LightGBM__Simple__global__default,2026-01,2976,0.1715744948785525,0.24954378866159285,0.1715744948785525,17.15744948785525,0.0656833349591789,0.45320421292588564
LightGBM__Weighted__global__default,2025-10,2748,0.14404839019916754,0.2110771967989236,0.14404839019916754,14.404839019916754,-0.018262250526546345,0.6015415963336556
LightGBM__Weighted__global__default,2025-11,2880,0.1323063141182158,0.2002815880182179,0.1323063141182158,13.23063141182158,-0.019672843804945907,0.7154530241899659
LightGBM__Weighted__global__default,2025-12,2948,0.18101329852594938,0.26627181097348757,0.18101329852594938,18.101329852594937,0.04242594707000435,0.5116460260129592
LightGBM__Weighted__global__default,2026-01,2976,0.18078824921494005,0.2660793573820382,0.18078824921494005,18.078824921494004,0.08975785329935142,0.37833846427530227
LightGBM__All__global__default,2025-10,2748,0.14768857612004171,0.213948998369424,0.14768857612004171,14.768857612004172,-0.008968319182526618,0.5906254215475712
LightGBM__All__global__default,2025-11,2880,0.13271437180759227,0.1999062056373317,0.13271437180759227,13.271437180759227,-0.0021582692790248666,0.7165186620559627
LightGBM__All__global__default,2025-12,2948,0.1748391499937476,0.26151164112234504,0.1748391499937476,17.48391499937476,0.026226048703719595,0.5289506656973885
LightGBM__All__global__default,2026-01,2976,0.17302411640177245,0.25353196983400506,0.17302411640177245,17.302411640177244,0.08057244108170403,0.43558689058800626
LightGBM__All_Disagreement__global__default,2025-10,2748,0.14707354602780984,0.21606915828302217,0.14707354602780984,14.707354602780983,-0.006863501662169056,0.5824717020474752
LightGBM__All_Disagreement__global__default,2025-11,2880,0.1335196902231751,0.19997237097533968,0.1335196902231751,13.351969022317512,0.0002956074531099251,0.7163309766107985
LightGBM__All_Disagreement__global__default,2025-12,2948,0.17487419987862876,0.25890646278489,0.17487419987862876,17.487419987862875,0.032587301596463975,0.5382891027659158
LightGBM__All_Disagreement__global__default,2026-01,2976,0.17441005869368015,0.2553688784378804,0.17441005869368015,17.441005869368016,0.08043097406375072,0.42737860696932783
LightGBM__Full__global__default,2025-10,2748,0.14555315602911126,0.21391971071267918,0.14555315602911126,14.555315602911126,-0.010753638176002651,0.5907374931308969
LightGBM__Full__global__default,2025-11,2880,0.13115789395910785,0.19899330694346284,0.13115789395910785,13.115789395910785,-0.01176964522965234,0.7191018619437382
LightGBM__Full__global__default,2025-12,2948,0.17453086419420644,0.2632296575457148,0.17453086419420644,17.453086419420643,0.028510639802399002,0.5227411618710733
LightGBM__Full__global__default,2026-01,2976,0.17340372177788976,0.254327810028919,0.17340372177788976,17.340372177788975,0.08397366611720793,0.43203792881870295
XGBoost__ECMWF__global__default,2025-10,2748,0.16656608426397213,0.2252504862251745,0.16656608426397213,16.656608426397213,-0.009139123358143554,0.5462341281056844
XGBoost__ECMWF__global__default,2025-11,2880,0.15806079045166604,0.21785052631621668,0.15806079045166604,15.806079045166605,-0.03733053701331287,0.6633418374108166
XGBoost__ECMWF__global__default,2025-12,2948,0.18630800606717435,0.2721342913820332,0.18630800606717435,18.630800606717436,-0.006430783566409292,0.48990521604025394
XGBoost__ECMWF__global__default,2026-01,2976,0.18124118868613429,0.25218603863549444,0.18124118868613429,18.12411886861343,0.06332102356362888,0.44156361058531124
XGBoost__GFS__global__default,2025-10,2748,0.15072149014042593,0.20696025107465557,0.15072149014042593,15.072149014042594,-0.015378513178629516,0.6169334414348073
XGBoost__GFS__global__default,2025-11,2880,0.16975601086352468,0.22901214547288462,0.16975601086352468,16.97560108635247,-0.0352171474253776,0.6279605851821719
XGBoost__GFS__global__default,2025-12,2948,0.20420511367331898,0.27989562555503933,0.20420511367331898,20.420511367331898,0.008042875675241078,0.4603942558891597
XGBoost__GFS__global__default,2026-01,2976,0.21111939122597542,0.2876743420123262,0.21111939122597542,21.11193912259754,0.05544011845159003,0.2733355939858936
XGBoost__ICON__global__default,2025-10,2748,0.2098061863725579,0.28619463494356273,0.2098061863725579,20.98061863725579,0.07031735852170937,0.2674735156067477
XGBoost__ICON__global__default,2025-11,2880,0.1586284650451745,0.21467126327671188,0.1586284650451745,15.86284650451745,0.028733258200843853,0.6730963679833928
XGBoost__ICON__global__default,2025-12,2948,0.19682559706991828,0.277376207108064,0.19682559706991828,19.682559706991828,0.043863316616679505,0.470064818457924
XGBoost__ICON__global__default,2026-01,2976,0.20680188847774153,0.28118728101874324,0.20680188847774153,20.680188847774154,0.09996040970063684,0.30573867065232496
XGBoost__Simple__global__default,2025-10,2748,0.14346234603203184,0.20183890152637554,0.14346234603203184,14.346234603203184,-0.01134989952408943,0.6356572745053874
XGBoost__Simple__global__default,2025-11,2880,0.1407185820849371,0.19533692707655964,0.1407185820849371,14.07185820849371,-0.008064746670519794,0.7293296873831321
XGBoost__Simple__global__default,2025-12,2948,0.17799411220308384,0.2541289129638799,0.17799411220308384,17.799411220308382,0.029255651866141864,0.5551716074599798
XGBoost__Simple__global__default,2026-01,2976,0.18349547409218991,0.25694677626146695,0.18349547409218991,18.349547409218992,0.08192833741933057,0.4202804085568008
XGBoost__Weighted__global__default,2025-10,2748,0.14504507371351213,0.20459442442299297,0.14504507371351213,14.504507371351213,-0.011049602874026,0.6256412889356793
XGBoost__Weighted__global__default,2025-11,2880,0.14390477462172835,0.19925325726977947,0.14390477462172835,14.390477462172836,-0.0059034532709866345,0.718367492959331
XGBoost__Weighted__global__default,2025-12,2948,0.18283207088049244,0.2584045678703541,0.18283207088049244,18.283207088049245,0.04155842849731191,0.5400774377657825
XGBoost__Weighted__global__default,2026-01,2976,0.18718766959745223,0.26435577965304696,0.18718766959745223,18.718766959745224,0.0913832258025629,0.3863662318417834
XGBoost__All__global__default,2025-10,2748,0.1480484629972726,0.20941689775829678,0.1480484629972726,14.80484629972726,0.008027743196945311,0.6077853616765194
XGBoost__All__global__default,2025-11,2880,0.13750137268318968,0.1988164422139264,0.13750137268318968,13.750137268318968,0.008022754196267303,0.7196009631026465
XGBoost__All__global__default,2025-12,2948,0.18112558649699495,0.2615858465652112,0.18112558649699495,18.112558649699494,0.041814183505991365,0.5286833018158119
XGBoost__All__global__default,2026-01,2976,0.18281574803560566,0.25304782469593057,0.18281574803560566,18.281574803560567,0.09228105133744023,0.43774044113309474
XGBoost__All_Disagreement__global__default,2025-10,2748,0.14763087885880374,0.20949770925619504,0.14763087885880374,14.763087885880374,0.004796873591393329,0.607482601314681
XGBoost__All_Disagreement__global__default,2025-11,2880,0.13704671930587264,0.1979640587850364,0.13704671930587264,13.704671930587264,0.007950777841714664,0.7220001122157245
XGBoost__All_Disagreement__global__default,2025-12,2948,0.17845420891232136,0.2592583283600976,0.17845420891232136,17.845420891232138,0.038732048950065615,0.5370332780635085
XGBoost__All_Disagreement__global__default,2026-01,2976,0.18349165481463492,0.25321418408702184,0.18349165481463492,18.34916548146349,0.09274729456804279,0.43700091369643335
XGBoost__Full__global__default,2025-10,2748,0.1486857896329681,0.21048709999205012,0.1486857896329681,14.86857896329681,0.008286820723696752,0.6037663782299735
XGBoost__Full__global__default,2025-11,2880,0.13494802593816657,0.19764167356460552,0.13494802593816657,13.494802593816658,-0.0009448122208230843,0.7229048226961029
XGBoost__Full__global__default,2025-12,2948,0.17644476370675355,0.25733704316637424,0.17644476370675355,17.644476370675356,0.04427927339572523,0.5438696658365048
XGBoost__Full__global__default,2026-01,2976,0.18127453542068286,0.25161073952693147,0.18127453542068286,18.127453542068288,0.09484127115377301,0.44410856916175157
CatBoost__Full206__global__default,2025-10,2748,0.14877726459276622,0.21820226812562044,0.14877726459276622,14.877726459276621,0.005478783345056882,0.5741870393784033
CatBoost__Full206__global__default,2025-11,2880,0.13479503493655157,0.1967921663363889,0.13479503493655157,13.479503493655157,0.01282477312478477,0.7252817350498753
CatBoost__Full206__global__default,2025-12,2948,0.1762542364606566,0.26025484542993604,0.1762542364606566,17.62542364606566,0.037305631369337226,0.5334674068883052
CatBoost__Full206__global__default,2026-01,2976,0.18482570855213307,0.2652173682823154,0.18482570855213307,18.482570855213307,0.10838141970028947,0.3823598019655965
CatBoost__Full_No_Performance__global__default,2025-10,2748,0.13953287218448115,0.20889504344338133,0.13953287218448115,13.953287218448116,-0.012525378800845886,0.6097376766980285
CatBoost__Full_No_Performance__global__default,2025-11,2880,0.13071317180641984,0.19863321364283282,0.13071317180641984,13.071317180641984,0.0002918756750438635,0.7201175545857842
CatBoost__Full_No_Performance__global__default,2025-12,2948,0.1745050084556566,0.2615499646992984,0.1745050084556566,17.45050084556566,0.029492147532728327,0.5288125944583146
CatBoost__Full_No_Performance__global__default,2026-01,2976,0.1788330840422972,0.26451914636360463,0.1788330840422972,17.88330840422972,0.09747200600497469,0.3856075701187893
CatBoost__Top10__global__default,2025-10,2748,0.1384981711175209,0.21164676768702387,0.1384981711175209,13.849817111752092,-0.03259604775470947,0.5993882940182506
CatBoost__Top10__global__default,2025-11,2880,0.13279906608370978,0.20002487980032452,0.13279906608370978,13.279906608370979,-0.007966778164818453,0.7161819852014921
CatBoost__Top10__global__default,2025-12,2948,0.17417070949908417,0.2609666420066916,0.17417070949908417,17.417070949908418,0.014293281991017563,0.5309119853648752
CatBoost__Top10__global__default,2026-01,2976,0.17490691086594154,0.2590571819868689,0.17490691086594154,17.490691086594154,0.08891968372276984,0.4107183671396407
CatBoost__Top15__global__default,2025-10,2748,0.1375380966599804,0.2057719959308251,0.1375380966599804,13.753809665998041,-0.018349542081447942,0.6213195407348473
CatBoost__Top15__global__default,2025-11,2880,0.12536217110200584,0.19176623888564556,0.12536217110200584,12.536217110200583,-0.005753622486822003,0.7391347545331437
CatBoost__Top15__global__default,2025-12,2948,0.17216274488778344,0.2584782027552667,0.17216274488778344,17.216274488778343,0.02022907705624456,0.5398152816399098
CatBoost__Top15__global__default,2026-01,2976,0.16966858544728963,0.2505299029987581,0.16966858544728963,16.966858544728964,0.08551933863332255,0.44887416292445537
CatBoost__Top20__global__default,2025-10,2748,0.13852143085097943,0.20983439818879662,0.13852143085097943,13.852143085097943,-0.025621331424407385,0.6062199387275317
CatBoost__Top20__global__default,2025-11,2880,0.12946138317372669,0.1952298526082267,0.12946138317372669,12.946138317372668,-0.0013887863755167177,0.7296263433918286
CatBoost__Top20__global__default,2025-12,2948,0.17191488854527084,0.2560625174733484,0.17191488854527084,17.191488854527083,0.024022380326481654,0.5483766748806053
CatBoost__Top20__global__default,2026-01,2976,0.17106446807980036,0.25344844435699027,0.17106446807980036,17.106446807980035,0.08798118794006143,0.4359587183198428
CatBoost__Top30__global__default,2025-10,2748,0.1384857443072256,0.21007923822940897,0.1384857443072256,13.848574430722561,-0.02256522097092948,0.6053004576924459
CatBoost__Top30__global__default,2025-11,2880,0.13095662602835997,0.1965506996112815,0.13095662602835997,13.095662602835997,0.0033905593570725855,0.725955487708011
CatBoost__Top30__global__default,2025-12,2948,0.17317678186520502,0.25796545684076694,0.17317678186520502,17.317678186520503,0.02642420357832751,0.5416392172424456
CatBoost__Top30__global__default,2026-01,2976,0.17397875988390823,0.25625504598162,0.17397875988390823,17.397875988390822,0.09157229246923469,0.42339755070637797
CatBoost__Top50__global__default,2025-10,2748,0.14122239953562793,0.21406370702469568,0.14122239953562793,14.122239953562794,-0.01997181277038061,0.5901863318932521
CatBoost__Top50__global__default,2025-11,2880,0.12990684294839488,0.1960028443892464,0.12990684294839488,12.990684294839488,-0.004354244001577507,0.7274810734808219
CatBoost__Top50__global__default,2025-12,2948,0.17351414940806295,0.25810903322997997,0.17351414940806295,17.351414940806293,0.030386000937818288,0.5411288535612109
CatBoost__Top50__global__default,2026-01,2976,0.17177226850152102,0.25344375617684356,0.17177226850152102,17.177226850152103,0.08829143289714816,0.4359795849121675
LightGBM__Full206__global__default,2025-10,2748,0.14135007732204047,0.21118322266447206,0.14135007732204047,14.135007732204047,-0.019418339596378727,0.601141197728198
LightGBM__Full206__global__default,2025-11,2880,0.13191757652885172,0.19949326896314096,0.13191757652885172,13.191757652885173,-0.00358494356635269,0.7176886001082572
LightGBM__Full206__global__default,2025-12,2948,0.1751684974103996,0.25756042398591755,0.1751684974103996,17.516849741039962,0.027379869852109502,0.5430774363958353
LightGBM__Full206__global__default,2026-01,2976,0.16638779938009807,0.24625102279060188,0.16638779938009807,16.638779938009808,0.07039815845562752,0.46753910607753746
LightGBM__Full_No_Performance__global__default,2025-10,2748,0.14481393686443952,0.21103358203981015,0.14481393686443952,14.481393686443953,-0.005635662547586337,0.6017062457802483
LightGBM__Full_No_Performance__global__default,2025-11,2880,0.12955322426204288,0.19792853814763103,0.12955322426204288,12.955322426204289,-0.004143378619940104,0.7220998661545248
LightGBM__Full_No_Performance__global__default,2025-12,2948,0.1743657218375226,0.2642025113853622,0.1743657218375226,17.43657218375226,0.03065495095129488,0.5192069013950177
LightGBM__Full_No_Performance__global__default,2026-01,2976,0.16980330990885353,0.2513262543952295,0.16980330990885353,16.980330990885353,0.07722016255192625,0.44536490221534764
LightGBM__Top10__global__default,2025-10,2748,0.13852209891835754,0.20614735506686413,0.13852209891835754,13.852209891835754,-0.02320316660679221,0.6199367401954405
LightGBM__Top10__global__default,2025-11,2880,0.13627025312632535,0.20387850873239663,0.13627025312632535,13.627025312632535,0.0017062075602692016,0.7051407080258807
LightGBM__Top10__global__default,2025-12,2948,0.1769964530696639,0.26432497402384636,0.1769964530696639,17.699645306966392,0.01370497986151953,0.5187610855176747
LightGBM__Top10__global__default,2026-01,2976,0.17126692169627017,0.25422130841673635,0.17126692169627017,17.126692169627017,0.0727725870513111,0.4325135056827122
LightGBM__Top15__global__default,2025-10,2748,0.13601521380053946,0.20698277772526907,0.13601521380053946,13.601521380053946,-0.025922756742894813,0.6168500469075394
LightGBM__Top15__global__default,2025-11,2880,0.12848116747866475,0.19680695257309935,0.12848116747866475,12.848116747866476,-0.007839965460629173,0.7252404508669368
LightGBM__Top15__global__default,2025-12,2948,0.17288909948221096,0.26160428102602207,0.17288909948221096,17.288909948221097,0.010420513559123585,0.5286168702755518
LightGBM__Top15__global__default,2026-01,2976,0.16317754819526323,0.2391403886444074,0.16317754819526323,16.31775481952632,0.06280146099987444,0.49784534569116456
LightGBM__Top20__global__default,2025-10,2748,0.13525145115995144,0.208015709796626,0.13525145115995144,13.525145115995144,-0.026478174313218663,0.6130163424415216
LightGBM__Top20__global__default,2025-11,2880,0.13027921337402,0.19832862452577146,0.13027921337402,13.027921337401999,-0.0017312164055832975,0.7209752538978467
LightGBM__Top20__global__default,2025-12,2948,0.1739124516022614,0.2616873409283582,0.1739124516022614,17.39124516022614,0.017679571947906057,0.5283174925119354
LightGBM__Top20__global__default,2026-01,2976,0.163636571997032,0.23894164938567652,0.163636571997032,16.363657199703198,0.06203068015217027,0.4986796370084122
LightGBM__Top30__global__default,2025-10,2748,0.1376561001464585,0.2114116585697361,0.1376561001464585,13.76561001464585,-0.03070789663292368,0.6002778436318288
LightGBM__Top30__global__default,2025-11,2880,0.1295702148833739,0.19943858586073818,0.1295702148833739,12.95702148833739,-0.0117645769958521,0.7178433476589987
LightGBM__Top30__global__default,2025-12,2948,0.1731896301149397,0.2591321523626384,0.1731896301149397,17.31896301149397,0.02031294584011465,0.5374838022453671
LightGBM__Top30__global__default,2026-01,2976,0.1666634213859714,0.24541290073451416,0.1666634213859714,16.66634213859714,0.06836228660696844,0.47115742833131435
LightGBM__Top50__global__default,2025-10,2748,0.1376383084178472,0.20993738281717322,0.1376383084178472,13.763830841784719,-0.029306137338182447,0.6058333172279283
LightGBM__Top50__global__default,2025-11,2880,0.12848190477851537,0.1955486239221161,0.12848190477851537,12.848190477851537,-0.014303756446614815,0.7287426903236793
LightGBM__Top50__global__default,2025-12,2948,0.1736384587215552,0.2593537526373853,0.1736384587215552,17.36384587215552,0.01992595210323681,0.5366924103629738
LightGBM__Top50__global__default,2026-01,2976,0.16534190642601557,0.23918980051599195,0.16534190642601557,16.53419064260156,0.06573402478200628,0.4976378109887277
LightGBM__Top15__global__regularized,2025-10,2748,0.13680052022182698,0.20705796665534695,0.13680052022182698,13.680052022182698,-0.025235145089167965,0.6165716288875772
LightGBM__Top15__global__regularized,2025-11,2880,0.12686588487624523,0.19686986755760966,0.12686588487624523,12.686588487624523,-0.008603647735497337,0.7250647532544977
LightGBM__Top15__global__regularized,2025-12,2948,0.17225775887153447,0.2591817974105745,0.17225775887153447,17.225775887153446,0.01696044119019969,0.5373065657417733
LightGBM__Top15__global__regularized,2026-01,2976,0.16787693987921537,0.24781486175874542,0.16787693987921537,16.787693987921536,0.0726120449332478,0.46075475164604596
LightGBM__Top15__global__richer,2025-10,2748,0.1370272552290755,0.20767028674085658,0.1370272552290755,13.70272552290755,-0.021050962652805424,0.6143004963298738
LightGBM__Top15__global__richer,2025-11,2880,0.12890705096978333,0.19574569724761368,0.12890705096978333,12.890705096978333,-0.008017393172653401,0.7281956701891845
